code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.002196,stock,2025-03-21,2025-03-21T16:00:00.000+0800,12.46,12.0,12.29,11.21,11.35,13.71,11.21,145189760.0,1681694848.0,-8.91,2.797541379928589,11.58,4562523053.5,1,false,false,true,断板,断板,断板,1天1板,11.640000000000004,10.809000000000001,11.37857142857143,-3.6918138041733615,5.9,0.85218124952575,0.6018518518518531,0.26851851851851816,0.1296296296296287,-1,断板,11.177142857142856,10.475,11.536000000000005,1.0399144679549173,4.71,0.4842767295597493,0.333333333333333,0.18238993710691773,1,SZSE.002196,2025-03-21 09:30,12.0,2025-03-24 09:30:00,10.71,-10.803533939818037,1.0,2025-03-21
SZSE.002570,stock,2025-03-21,2025-03-21T16:00:00.000+0800,5.43,5.24,5.33,4.89,4.94,5.97,4.89,290597408.0,1470062464.0,-9.02,2.5789401531219482,5.06,4622920152.240001,1,false,false,true,断板,断板,断板,3天3板,5.228,4.805,4.994285714285715,-3.4990791896869156,4.15,1.2870367482049245,0.6818181818181808,0.20454545454545403,0.11363636363636515,-1,炸板,4.908571428571428,4.769,5.164,2.1347681341645877,6.47,0.29629629629629606,0.6666666666666677,0.03703703703703618,1,SZSE.002570,2025-03-21 09:30,5.24,2025-03-24 11:28:00,4.56,-13.02929731767493,1.49,2025-03-21
SZSE.002580,stock,2025-03-21,2025-03-21T16:00:00.000+0800,16.95,16.2,16.43,15.26,15.56,18.65,15.26,87273480.0,1370265472.0,-8.2,4.216246128082275,15.7,5016398125.0,1,false,false,true,断板,断板,断板,2天1板,16.863999999999997,16.16,16.5,-4.424778761061947,8.73,0.8634756470199276,0.5470085470085461,0.19658119658119697,0.25641025641025705,-1,断板,16.509999999999998,16.003999999999998,16.808,0.8365676955021273,-3.25,0.3749999999999996,0.3333333333333353,0.2916666666666651,-1,SZSE.002580,2025-03-21 09:30,16.2,2025-03-24 11:28:00,14.38,-11.287811187507922,1.49,2025-03-21
SZSE.002448,stock,2025-03-24,2025-03-24T16:00:00.000+0800,10.04,9.74,9.81,9.04,9.04,11.04,9.04,88268480.0,820093824.0,-9.96,6.008170127868652,9.29,4186121096.72,1,false,false,true,断板,断板,断板,3天2板,9.468,8.875,9.137142857142857,-2.98804780876493,7.59,0.8872780896071774,0.9090909090909088,0.09090909090909112,0.0,-1,炸板,9.01,8.781,9.328,1.6147381377370178,0.4,0.12871287128712952,0.8217821782178221,0.04950495049504846,-1,SZSE.002448,2025-03-24 09:30,9.74,2025-03-25 11:28:00,8.5,-12.783351852760397,1.49,2025-03-24
SZSE.002165,stock,2025-03-25,2025-03-25T16:00:00.000+0800,5.49,5.35,6.04,5.16,6.04,6.04,4.94,212254832.0,1190575744.0,10.02,8.01606559753418,5.61,3311754716.44,1,true,false,false,,涨停,4天2板,2天1板,5.343999999999999,5.048,5.187142857142858,-2.550091074681249,4.39,1.4426200403417115,0.7840909090909096,0.0,0.21590909090909036,1,炸板,5.002857142857144,4.921,5.093999999999999,2.621417373975554,0.18,0.2739726027397261,0.4657534246575338,0.2602739726027401,-1,SZSE.002165,2025-03-25 09:30,5.35,2025-03-26 11:28:00,6.39,19.367610277664358,1.49,2025-03-25
SHSE.600580,stock,2025-03-26,2025-03-26T16:00:00.000+0800,28.2,27.13,31.02,27.13,30.81,31.02,25.38,298309216.0,9006623744.0,9.26,7.502315044403076,30.19,20367834716.19,1,false,true,false,,炸板,炸板,1天1板,28.641999999999996,28.151,28.58857142857143,-3.794326241134753,24.36,1.4932596970440173,0.9460154241645242,0.05398457583547579,0.0,1,断板,28.198571428571427,27.824,28.186,1.453505027044637,-3.98,0.812056737588652,0.11702127659574532,0.07092198581560258,-1,SHSE.600580,2025-03-26 09:30,27.13,2025-03-27 11:28:00,29.89,10.107155837030708,1.49,2025-03-26
SZSE.000558,stock,2025-03-26,2025-03-26T16:00:00.000+0800,3.83,3.69,3.99,3.66,3.87,4.21,3.45,170274208.0,655031296.0,1.04,6.333500862121582,3.85,3071626534.89,1,false,false,true,断板,断板,断板,1天1板,3.6620000000000004,3.522,3.587142857142857,-3.6553524804177577,3.18,1.0352719546431077,0.5454545454545459,0.36363636363636387,0.0909090909090903,1,断板,3.5242857142857145,3.472,3.564,1.8492044614914946,1.86,0.38333333333333325,0.4999999999999996,0.11666666666666713,1,SZSE.000558,2025-03-26 09:30,3.69,2025-03-27 11:28:00,3.8,2.919259723437994,1.49,2025-03-26
SZSE.000852,stock,2025-03-26,2025-03-26T16:00:00.000+0800,8.3,8.0,8.35,7.77,8.07,9.13,7.47,126943264.0,1019914560.0,-2.77,5.628291130065918,8.03,3604573476.6,1,false,false,true,断板,断板,断板,1天1板,8.196,7.634,7.917142857142857,-3.6144578313253093,6.16,0.9307260043948494,0.12068965517241427,0.482758620689654,0.3965517241379317,1,断板,7.785714285714286,7.492,8.04,1.1968355722111943,-5.47,0.030303030303031445,0.6868686868686864,0.2828282828282821,1,SZSE.000852,2025-03-26 09:30,8.0,2025-03-27 11:28:00,7.6,-5.0569829051284545,1.49,2025-03-26
SZSE.000888,stock,2025-03-26,2025-03-26T16:00:00.000+0800,15.7,15.03,16.5,14.8,15.52,17.27,14.13,65359380.0,1014146944.0,-1.15,6.36685037612915,15.52,4939497756.16,1,false,false,true,断板,断板,断板,1天1板,14.703999999999999,13.893,14.31,-4.2675159235668785,12.02,1.4720053413580787,0.2882352941176473,0.5764705882352946,0.1352941176470581,1,断板,13.964285714285714,13.608,14.292000000000002,2.0809415311133916,4.32,0.28472222222222243,0.2013888888888896,0.513888888888888,1,SZSE.000888,2025-03-26 09:30,15.03,2025-03-27 11:28:00,15.44,2.6662593371023893,1.49,2025-03-26
SZSE.002204,stock,2025-03-26,2025-03-26T16:00:00.000+0800,7.79,7.5,8.57,7.5,8.57,8.57,7.01,533169024.0,4413181952.0,10.01,4.928354740142822,8.28,7306152147.85,1,true,false,false,,涨停,6天5板,4天4板,7.484,6.4030000000000005,6.921428571428572,-3.7227214377406934,4.84,1.8643830808698916,1.0,0.0,0.0,1,断板,6.4471428571428575,6.064,6.926,2.5450569465522626,1.17,0.09677419354838697,0.6021505376344084,0.30107526881720464,1,SZSE.002204,2025-03-26 09:30,7.5,2025-03-31 09:30:00,6.41,-14.584597953947135,3.0,2025-03-26
SHSE.600320,stock,2025-03-27,2025-03-27T16:00:00.000+0800,5.61,5.4,5.4,5.05,5.05,6.17,5.05,306874272.0,1562397312.0,-9.98,14.02457046508789,5.09,9106322822.1,1,false,false,true,断板,断板,断板,3天3板,5.2719999999999985,4.709,4.984285714285714,-3.7433155080213893,3.67,0.9542605144007963,1.0,0.0,0.0,-1,断板,4.841428571428572,4.58,5.155999999999999,1.7486139716815967,4.47,0.8000000000000006,0.19999999999999943,0.0,1,SHSE.600320,2025-03-27 09:30,5.4,2025-03-28 09:30:00,4.88,-9.683835590063724,1.0,2025-03-27
SHSE.600558,stock,2025-03-27,2025-03-27T16:00:00.000+0800,5.56,5.29,5.43,5.02,5.1,6.12,5.0,129728416.0,678520704.0,-8.27,7.317054271697998,5.23,3050057203.2,1,false,false,true,断板,断板,断板,1天1板,5.356,5.133000000000001,5.247142857142856,-4.856115107913662,4.34,1.2440276450349115,0.46341463414634226,0.3414634146341454,0.1951219512195123,-1,炸板,5.214285714285714,5.085,5.345999999999999,2.314148647083872,-1.94,0.9066666666666675,0.0,0.09333333333333253,-1,SHSE.600558,2025-03-27 09:30,5.29,2025-03-28 11:28:00,4.75,-10.26179858707795,1.49,2025-03-27
SHSE.600580,stock,2025-03-27,2025-03-27T16:00:00.000+0800,30.81,29.92,31.0,29.08,29.08,33.89,27.73,209576976.0,6277135360.0,-5.62,7.502315044403076,29.95,19224168566.92,1,false,false,true,断板,断板,断板,1天1板,28.832,28.442,28.68857142857143,-2.888672508925664,24.36,0.9681794809911001,0.4375000000000014,0.5624999999999987,0.0,-1,炸板,28.58857142857143,28.151,28.641999999999996,1.4932596970440173,9.26,0.9460154241645242,0.05398457583547579,0.0,1,SHSE.600580,2025-03-27 09:30,29.92,2025-03-28 11:28:00,29.22,-2.398150875592941,1.49,2025-03-27
SHSE.601890,stock,2025-03-27,2025-03-27T16:00:00.000+0800,10.02,9.72,10.93,9.18,10.58,11.02,9.02,207831200.0,2064127616.0,5.59,2.8916168212890625,9.93,6462706868.22,1,false,false,true,断板,断板,断板,3天3板,10.535999999999998,9.633000000000001,10.1,-2.9940119760478936,7.41,1.086617287258765,0.4914285714285711,0.1999999999999998,0.3085714285714291,1,断板,9.847142857142858,9.400000000000002,10.307999999999998,0.9469627492649988,-2.53,0.42307692307692296,0.5769230769230771,0.0,1,SHSE.601890,2025-03-27 09:30,9.72,2025-03-28 11:28:00,9.91,1.893578017129842,1.49,2025-03-27
SHSE.603169,stock,2025-03-27,2025-03-27T16:00:00.000+0800,6.78,6.52,7.0,6.42,6.47,7.46,6.1,122492720.0,816850048.0,-4.57,1.6285399198532104,6.67,3852698146.3999996,1,false,false,true,断板,断板,断板,1天1板,6.337999999999999,6.067,6.200000000000001,-3.8348082595870303,5.33,1.2032513583560418,0.08620689655172382,0.8275862068965524,0.08620689655172382,-1,炸板,6.104285714285715,5.9830000000000005,6.223999999999999,2.3712878563077244,5.12,0.12307692307692329,0.4923076923076918,0.3846153846153849,1,SHSE.603169,2025-03-27 09:30,6.52,2025-03-28 11:28:00,6.49,-0.5198287139624937,1.49,2025-03-27
SZSE.000541,stock,2025-03-27,2025-03-27T16:00:00.000+0800,8.98,8.7,8.86,8.08,8.08,9.88,8.08,168635152.0,1384734336.0,-10.02,32.13151168823242,8.21,5114484346.88,1,false,false,true,断板,断板,断板,3天2板,8.424000000000001,7.699,8.032857142857143,-3.1180400890868722,5.95,0.8196587664014234,0.7948717948717945,0.20512820512820548,0.0,-1,断板,7.872857142857143,7.584999999999999,8.286,1.1311186647768778,3.22,0.7317073170731707,0.26829268292682923,0.0,1,SZSE.000541,2025-03-27 09:30,8.7,2025-03-28 09:30:00,7.8,-10.398604556564056,1.0,2025-03-27
SZSE.002165,stock,2025-03-27,2025-03-27T16:00:00.000+0800,6.07,5.91,6.68,5.91,6.68,6.68,5.46,221603600.0,1425121024.0,10.05,8.01606559753418,6.43,3662669123.48,1,true,false,false,,涨停,6天3板,4天2板,5.952,5.381,5.638571428571429,-2.6359143327841865,4.39,0.978097531773194,1.0,0.0,0.0,1,炸板,5.368571428571429,5.179,5.612,1.5123600357509936,0.5,0.21311475409836067,0.7213114754098359,0.0655737704918034,-1,SZSE.002165,2025-03-27 09:30,5.91,2025-03-28 11:28:00,7.02,18.71047822709024,1.49,2025-03-27
SZSE.002366,stock,2025-03-27,2025-03-27T16:00:00.000+0800,5.67,5.45,5.6,5.3,5.32,6.24,5.1,204889568.0,1111448448.0,-6.17,2.3303277492523193,5.42,6508550807.92,1,false,false,true,断板,断板,断板,1天1板,5.386,5.305999999999999,5.32,-3.880070546737209,4.67,1.1025450769636096,0.43333333333333324,0.4999999999999985,0.06666666666666825,-1,断板,5.3100000000000005,5.292,5.353999999999999,2.4260915799798988,0.71,0.7708333333333329,0.0,0.22916666666666713,-1,SZSE.002366,2025-03-27 09:30,5.45,2025-03-28 11:28:00,5.19,-4.827762680370197,1.49,2025-03-27
SHSE.601608,stock,2025-03-28,2025-03-28T16:00:00.000+0800,5.76,5.6,5.83,5.18,5.18,6.34,5.18,364528192.0,1940790656.0,-10.07,1.6055433750152588,5.32,8170226473.639999,1,false,false,true,断板,断板,断板,4天3板,5.678,5.228,5.490000000000001,-2.7777777777777803,4.06,0.7216893330996019,0.6461538461538457,0.3538461538461543,0.0,-1,断板,5.415714285714286,5.17,5.694,1.056619546190148,-5.73,0.8545454545454546,0.0,0.1454545454545454,-1,SHSE.601608,2025-03-28 09:30,5.6,2025-03-31 09:30:00,4.97,-11.30323402979105,1.0,2025-03-28
SZSE.002115,stock,2025-03-28,2025-03-28T16:00:00.000+0800,9.89,9.55,9.71,9.11,9.19,10.88,8.9,173339808.0,1621439360.0,-7.08,6.240435600280762,9.35,6241875358.63,1,false,false,true,断板,断板,断板,4天2板,9.4,9.191999999999998,9.272857142857143,-3.437815975733062,7.08,0.7070873521752586,0.6000000000000006,0.2666666666666663,0.13333333333333314,-1,断板,9.231428571428571,9.158,9.437999999999999,1.2295326492788834,2.49,0.09183673469387736,0.5102040816326529,0.3979591836734698,1,SZSE.002115,2025-03-28 09:30,9.55,2025-03-31 11:28:00,8.79,-8.01332375156563,1.49,2025-03-28
SHSE.600619,stock,2025-03-31,2025-03-31T16:00:00.000+0800,13.5,13.1,13.98,13.1,13.63,14.85,12.15,100656576.0,1376441088.0,0.96,57.57954788208008,13.67,6050258809.4800005,1,false,false,true,断板,断板,断板,1天1板,13.128,13.078999999999999,13.021428571428572,-2.9629629629629655,10.89,1.2343897001119284,0.6022727272727281,0.397727272727272,0.0,1,断板,12.947142857142856,13.075999999999999,12.846,1.8676983396828482,-0.88,0.4761904761904767,0.4523809523809513,0.07142857142857204,-1,SHSE.600619,2025-03-31 09:30,13.1,2025-04-01 11:28:00,14.06,7.263866641534293,1.49,2025-03-31
SHSE.600789,stock,2025-03-31,2025-03-31T16:00:00.000+0800,10.48,10.21,10.5,9.93,10.12,11.53,9.43,145968064.0,1485206400.0,-3.44,2.8613626956939697,10.17,6820939546.08,1,false,false,true,断板,断板,断板,1天1板,10.446000000000002,10.018,10.188571428571427,-2.5763358778625913,9.13,0.757376424310994,0.15789473684210806,0.5087719298245597,0.3333333333333323,-1,断板,10.117142857142856,9.956,10.362,1.4023411501515628,-3.68,0.36697247706422054,0.5596330275229353,0.07339449541284411,-1,SHSE.600789,2025-03-31 09:30,10.21,2025-04-02 11:28:00,11.06,8.260195790430343,2.49,2025-03-31
SZSE.000837,stock,2025-03-31,2025-03-31T16:00:00.000+0800,14.82,14.1,14.15,13.34,14.0,16.3,13.34,132785088.0,1817015936.0,-5.53,4.006136894226074,13.68,7382281508.0,1,false,false,true,断板,断板,断板,1天1板,13.785999999999998,13.266,13.432857142857143,-4.8582995951417045,10.43,1.0193184441225698,0.12345679012345627,0.06172839506172923,0.8148148148148144,-1,断板,13.31857142857143,13.121,13.445999999999998,1.561772843883428,5.93,0.5609756097560977,0.373983739837398,0.0650406504065042,1,SZSE.000837,2025-03-31 09:30,14.1,2025-04-01 11:28:00,13.34,-5.4468198547527935,1.49,2025-03-31
SZSE.002342,stock,2025-03-31,2025-03-31T16:00:00.000+0800,6.65,6.32,6.35,5.99,5.99,7.32,5.99,61593600.0,376320480.0,-9.92,2.4977118968963623,6.11,4031329900.0,1,false,false,true,断板,断板,断板,10天7板,6.284,6.037999999999999,6.3,-4.962406015037595,3.1,0.2752323881943494,0.9166666666666683,0.08333333333333169,0.0,-1,断板,6.2942857142857145,5.886,6.343999999999999,1.2065681168035332,5.89,0.517241379310345,0.21839080459770055,0.2643678160919545,1,SZSE.002342,2025-03-31 09:30,6.32,2025-04-01 09:30:00,5.49,-13.185016014183079,1.0,2025-03-31
SZSE.002755,stock,2025-03-31,2025-03-31T16:00:00.000+0800,19.05,18.46,18.48,17.6,18.08,20.96,17.15,14722414.0,265243344.0,-5.09,1.7921321392059326,18.02,4292441702.8799996,1,false,false,true,断板,断板,断板,1天1板,17.727999999999998,17.487000000000002,17.455714285714286,-3.0971128608923877,12.66,1.2388947551895162,0.4318181818181852,0.02272727272727227,0.5454545454545425,-1,断板,17.481428571428573,17.281,17.418,1.9549036426088906,4.44,0.3716216216216229,0.3581081081081072,0.2702702702702699,1,SZSE.002755,2025-03-31 09:30,18.46,2025-04-01 11:28:00,18.99,2.809368457068529,1.49,2025-03-31
SZSE.002639,stock,2025-04-01,2025-04-01T16:00:00.000+0800,8.54,8.3,9.39,8.25,9.16,9.39,7.69,199184240.0,1783427584.0,7.26,3.0879428386688232,8.95,5603344198.84,1,false,true,false,,炸板,炸板,4天2板,8.674000000000001,8.318999999999999,8.544285714285714,-2.8103044496486937,7.3,1.0954207753475522,0.7543859649122798,0.20175438596491255,0.04385964912280762,1,断板,8.364285714285714,8.17,8.564000000000002,1.3199891074710817,-4.26,0.17721518987341822,0.7848101265822788,0.037974683544302945,-1,SZSE.002639,2025-04-01 09:30,8.3,2025-04-02 11:28:00,8.95,7.766645909841488,1.49,2025-04-01
SHSE.600095,stock,2025-04-02,2025-04-02T16:00:00.000+0800,7.65,7.43,8.42,7.43,8.24,8.42,6.89,254480720.0,2082089344.0,7.71,3.3364810943603516,8.18,6664365196.16,1,false,true,false,,炸板,炸板,1天1板,7.450000000000001,7.17,7.289999999999999,-2.8758169934640603,6.63,2.6455789751701433,0.8181818181818185,0.1818181818181815,0.0,1,炸板,7.097142857142856,7.035000000000001,7.1800000000000015,4.704767564363381,0.92,0.9199999999999994,0.0,0.08000000000000067,-1,SHSE.600095,2025-04-02 09:30,7.43,2025-04-03 11:28:00,8.39,12.852860158103324,1.49,2025-04-02
SZSE.002639,stock,2025-04-02,2025-04-02T16:00:00.000+0800,9.16,8.8,9.59,8.72,9.44,10.08,8.24,215243904.0,1949910400.0,3.06,3.0879428386688232,9.06,5774625462.559999,1,false,false,true,断板,断板,断板,4天2板,8.834,8.49,8.774285714285714,-3.9301310043668063,7.3,1.1339395466637014,0.7356321839080453,0.17241379310344884,0.09195402298850591,1,炸板,8.544285714285714,8.318999999999999,8.674000000000001,1.0954207753475522,7.26,0.7543859649122798,0.20175438596491255,0.04385964912280762,1,SZSE.002639,2025-04-02 09:30,8.8,2025-04-03 11:28:00,9.26,5.164155298864879,1.49,2025-04-02
