code,trading_date,open,high,low,close,pre_close,change,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,swing,selling,buying,total_share,float_share,pe,industry,area,float_mv,total_mv,avg_price,strength,activity,avg_turnover,attack,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight,weight_profit
SHSE.600096,2021-02-26,8.56,8.79,8.31,8.45,8.99,-0.54,-6.0067,488713.87,41751.257900000004,9.89,8.09,,,云天化,0.62,3.59,5.34,266302,222412,18.38,13.61,110.04,农药化肥,云南,115.02,155.32,8.54,-3.89,3837,0.0,1.68,50.7813593885,false,false,false,,未涨停,未涨停,2天1板,8.856,8.625714285714285,-4.783092324805336,-2.0370983769460036,8.543088392396148,false,5.6,断板,8.495714285714286,-4.0555,8.988462817719132,5.818059525811338,1,SHSE.600096,2021-02-26T09:30:00.000000,8.56,2021-03-01T11:30:00.000000,8.66,0.7643591322028578,1.5,未涨停卖出,2021-02-26,0.4,0.30574365288114314
SHSE.600366,2021-02-26,6.9,7.33,6.83,7.09,7.11,-0.02,-0.2813,670547.72,47718.9478,7.82,6.4,,,宁波韵升,0.78,6.78,7.03,325632,344916,9.89,9.89,37.22,矿物制品,浙江,70.13,70.13,7.12,1.84,4107,0.0,3.81,47.030825143,false,false,false,,未涨停,未涨停,2天1板,7.252,7.04,-2.953586497890295,0.7102272727272702,7.116413400078373,false,5.78,断板,6.917142857142857,-1.931,7.232514263978267,2.7881040892193334,1,SHSE.600366,2021-02-26T09:30:00.000000,6.9,2021-03-01T11:30:00.000000,7.46,7.684341462003531,1.5,未涨停卖出,2021-02-26,0.4,3.073736584801413
SZSE.002274,2021-02-26,7.09,7.53,6.96,7.32,7.34,-0.02,-0.2725,1204145.48,87198.67430000001,8.07,6.61,,,华昌化工,0.82,12.84,7.77,553264,650881,9.52,9.38,206.95,农药化肥,江苏,68.66,69.71,7.24,1.89,4561,0.0,5.17,40.08768200280001,false,false,false,,未涨停,未涨停,4天3板,7.0840000000000005,6.668571428571428,-3.4059945504087197,9.768637532133688,7.241539809624998,false,4.45,断板,6.328571428571428,0.5479,7.36418284194926,15.981941309255083,1,SZSE.002274,2021-02-26T09:30:00.000000,7.09,2021-03-01T11:30:00.000000,7.39,3.8152186459239528,1.5,未涨停卖出,2021-02-26,0.4,1.5260874583695812
SHSE.601127,2021-03-01,18.65,20.08,17.91,19.47,19.2,0.27,1.4063,760460.84,143918.3285,21.12,17.28,,,小康股份,1.19,8.0,11.3,365351,395110,12.78,9.51,0.0,汽车配件,重庆,185.17,248.91,18.93,0.2,4587,0.0,8.71,62.97995030909999,false,false,false,,未涨停,未涨停,5天3板,18.222,17.405714285714286,-2.864583333333337,11.85981615233092,18.925146559814966,false,12.93,炸板,16.655714285714286,9.215,18.834037604499095,15.275752637447463,1,SHSE.601127,2021-03-01T09:30:00.000000,18.65,2021-03-02T11:30:00.000000,18.53,-1.0400646428322808,1.5,未涨停卖出,2021-03-01,0.4,-0.41602585713291235
SZSE.000032,2021-03-02,22.08,22.5,21.29,21.62,23.06,-1.44,-6.2446,63692.15,13966.997200000002,25.37,20.75,,,深桑达Ａ,0.8,1.55,5.25,33538,30154,4.13,4.11,83.8,元器件,深圳,88.95,89.34,21.93,-5.53,2189,0.0,1.55,35.947969429800004,false,false,true,断板,断板,断板,4天3板,23.338,22.397142857142857,-4.249783174327843,-3.4698303355019715,21.928914630766904,false,17.35,断板,22.01571428571429,-9.9922,23.42758230393394,4.743365128804081,1,SZSE.000032,2021-03-02T09:30:00.000000,22.08,2021-03-03T11:30:00.000000,21.72,-2.023127657728023,1.5,未涨停卖出,2021-03-02,0.4,-0.8092510630912092
SHSE.600295,2021-03-03,21.61,24.45,21.58,24.45,22.23,2.22,9.9865,289837.44,68400.23220000001,24.45,20.01,,,鄂尔多斯,0.49,4.44,12.91,159999,129838,14.28,6.53,27.44,小金属,内蒙,159.55,349.13,23.6,8.04,1364,0.0,13.3,56.85616203,true,false,false,,涨停,9天5板,7天4板,20.998,20.169999999999998,-2.789023841655425,21.21963311849282,23.599515714739965,false,10.63,炸板,19.004285714285714,6.7211,22.234922639572375,16.973614974066003,1,SHSE.600295,2021-03-03T09:30:00.000000,21.61,2021-03-04T11:30:00.000000,24.86,14.580094784978872,1.5,未涨停卖出,2021-03-03,0.4,5.832037913991549
SZSE.002647,2021-03-03,11.52,13.13,11.11,13.13,11.94,1.19,9.9665,1593969.3,198717.8123,13.13,10.75,,,仁东控股,1.39,28.47,16.92,738935,855034,5.6,5.6,0.0,多元金融,浙江,73.52,73.52,12.47,8.74,4641,0.01,18.18,41.41192782740001,true,false,false,,涨停,6天5板,4天4板,11.290000000000001,10.415714285714285,-3.5175879396984917,26.059525442326166,12.466853175904957,false,6.98,断板,9.702857142857143,4.0976,11.79473743712676,23.05653710247349,1,SZSE.002647,2021-03-03T09:30:00.000000,11.52,2021-03-16T15:00:00.000000,16.55,43.08968867819918,5.0,未涨停卖出,2021-03-03,0.4,17.235875471279673
SHSE.600259,2021-03-05,46.3,48.2,44.5,46.92,47.91,-0.99,-2.0664,337206.01,156233.3112,52.7,43.12,,,广晟有色,1.07,11.17,7.72,181461,155745,3.02,3.02,352.5,小金属,海南,141.61,141.61,46.33,-2.02,4542,0.0,5.44,77.3285127684,false,false,true,断板,断板,断板,3天2板,44.928000000000004,42.62285714285714,-3.3604675433103726,10.081780399517367,46.33171016139362,false,30.24,断板,41.315714285714286,1.8278,49.140631506384,15.960720583658924,1,SHSE.600259,2021-03-05T09:30:00.000000,46.3,2021-03-08T11:30:00.000000,46.12,-0.7864185236438525,1.5,未涨停卖出,2021-03-05,0.4,-0.314567409457541
SHSE.600740,2021-03-05,7.35,7.43,6.81,6.84,7.55,-0.71,-9.404,1354784.85,95375.2485,8.31,6.8,,,山西焦化,1.03,14.07,8.21,695463,659322,19.71,9.63,10.89,焦炭加工,山西,65.86,134.81,7.04,-9.36,4593,0.0,0.44,58.0351218012,false,false,true,断板,断板,断板,2天2板,7.018000000000001,6.781428571428571,-2.6490066225165587,0.8637033916157595,7.039881535433467,true,5.48,断板,6.758571428571429,-0.2642,7.642798256389519,11.709997886281961,1,SHSE.600740,2021-03-05T09:30:00.000000,7.35,2021-03-08T11:30:00.000000,6.99,-5.277608049207694,1.5,未涨停卖出,2021-03-05,0.4,-2.1110432196830775
SHSE.600984,2021-03-05,15.04,15.2,14.2,14.59,15.56,-0.97,-6.2339,443210.2,65100.808300000004,17.12,14.0,,,建设机械,0.77,5.16,6.43,244632,198578,9.67,8.59,28.2,工程机械,陕西,125.34,141.08,14.69,-6.19,4323,0.0,2.75,83.9442661954,false,false,true,断板,断板,断板,3天2板,14.868,14.317142857142857,-3.3419023136246873,1.9058072241069666,14.688472490028433,false,9.55,断板,14.122857142857143,0.1287,15.452301668680542,10.17600647380134,1,SHSE.600984,2021-03-05T09:30:00.000000,15.04,2021-03-08T11:30:00.000000,14.82,-1.856128169193529,1.5,未涨停卖出,2021-03-05,0.4,-0.7424512676774117
SZSE.000027,2021-03-10,7.15,8.11,7.15,8.11,7.37,0.74,10.0407,1370558.36,107418.27100000001,8.11,6.63,,,深圳能源,0.8,2.88,13.03,662999,707559,47.57,47.57,7.43,火力发电,深圳,385.82,385.82,7.84,9.39,3033,0.0,13.43,101.1064087217,true,false,false,,涨停,7天4板,5天3板,7.331999999999999,7.088571428571429,-2.9850746268656683,14.409512293430055,7.8375554179247064,false,5.45,断板,6.757142857142857,-4.7804,7.884183797405344,9.069767441860467,1,SZSE.000027,2021-03-10T09:30:00.000000,7.15,2021-03-11T11:30:00.000000,8.63,20.21746716357496,1.5,未涨停卖出,2021-03-10,0.4,8.086986865429983
SZSE.000667,2021-03-10,2.05,2.09,1.92,1.95,2.12,-0.17,-8.0189,3014488.22,59790.8742,2.33,1.91,,,美好置业,0.89,12.32,8.02,1700200,1314288,24.67,24.47,0.0,全国地产,云南,47.72,48.11,1.98,-8.67,4554,0.0,1.56,39.945481485,false,false,false,,未涨停,未涨停,2天2板,2.1479999999999997,2.0628571428571427,-3.3018867924528434,-5.470914127423819,1.9834502521293647,true,1.54,断板,2.0557142857142856,-10.1695,2.1739181886809478,3.1271716469770783,1,SZSE.000667,2021-03-10T09:30:00.000000,2.05,2021-03-11T11:30:00.000000,2.03,-1.37091670317901,1.5,未涨停卖出,2021-03-10,0.4,-0.548366681271604
SZSE.000813,2021-03-10,4.11,4.3,4.11,4.22,4.22,0.0,0.0,404634.44,16892.5399,4.64,3.8,,,德展健康,1.19,1.82,4.5,210396,194238,22.41,22.2,29.63,化学制药,新疆,93.68,94.59,4.17,-0.65,3472,0.0,2.68,39.435953973800004,false,false,true,断板,断板,断板,2天2板,4.2219999999999995,4.098571428571428,-2.606635071090034,2.9627047751830022,4.174765721869844,false,3.57,断板,4.045714285714285,-8.8553,4.4414441969916245,4.307909604519777,1,SZSE.000813,2021-03-10T09:30:00.000000,4.11,2021-03-11T11:30:00.000000,4.13,0.08547382121401516,1.5,未涨停卖出,2021-03-10,0.4,0.034189528485606066
SHSE.600169,2021-03-11,2.71,2.89,2.63,2.73,2.84,-0.11,-3.8732,2826636.73,77603.2299,3.12,2.56,,,太原重工,1.56,11.02,9.15,1589938,1236699,33.33,25.64,0.0,工程机械,山西,70.0,90.99,2.75,-6.23,4619,0.0,3.8,46.488822607500005,false,false,true,断板,断板,断板,3天3板,2.842,2.718571428571429,-4.577464788732391,0.4203888596952067,2.745426360464792,false,2.05,断板,2.672857142857143,-10.1266,2.903899246078255,6.253340459647235,1,SHSE.600169,2021-03-11T09:30:00.000000,2.71,2021-03-12T11:30:00.000000,2.77,1.805982131677605,1.5,未涨停卖出,2021-03-11,0.4,0.722392852671042
SHSE.601388,2021-03-16,3.9,4.4,3.88,4.2,4.01,0.19,4.7382,3568418.13,149536.6586,4.41,3.61,,,怡球资源,5.06,18.41,10.13,1522903,2178291,22.02,20.11,24.16,铝,江苏,80.63,88.29,3.98,5.12,4642,0.0,5.8,50.555838858,false,false,true,断板,断板,断板,2天2板,3.748,3.5728571428571425,-2.743142144638401,17.552978808476627,4.190558761677405,false,2.7,断板,3.4314285714285715,4.1558,3.9760114225192043,16.860949208992498,1,SHSE.601388,2021-03-16T09:30:00.000000,3.9,2021-03-17T11:30:00.000000,3.94,0.6223450534827926,1.5,未涨停卖出,2021-03-16,0.4,0.24893802139311705
SHSE.600075,2021-03-17,8.22,8.36,7.99,8.25,8.44,-0.19,-2.2512,379246.06,31052.291200000003,9.28,7.6,,,新疆天业,0.63,3.9,4.38,193788,185458,14.2,9.73,18.85,化工原料,新疆,80.23,117.13,8.19,-2.22,4010,0.0,3.25,46.498255815,false,false,true,断板,断板,断板,2天1板,7.965999999999999,7.658571428571428,-2.606635071090034,7.722439843312817,8.187900805086809,false,5.58,断板,7.498571428571428,0.9569,8.382916937838319,12.55477233758811,1,SHSE.600075,2021-03-17T09:30:00.000000,8.22,2021-03-18T11:30:00.000000,8.83,6.992098528004802,1.5,未涨停卖出,2021-03-17,0.4,2.796839411201921
SHSE.600481,2021-03-17,5.52,5.68,5.18,5.33,5.75,-0.42,-7.3043,1635225.73,88114.84640000001,6.33,5.18,,,双良节能,2.2,10.05,8.7,916589,718637,16.32,16.27,118.23,环境保护,江苏,86.73,87.0,5.39,-7.27,4547,0.0,2.9,41.46357071480001,false,false,true,断板,断板,断板,2天2板,5.17,4.92,-4.000000000000008,8.333333333333337,5.388543293041262,true,3.54,炸板,4.832857142857143,6.4815,5.714725932733667,18.977239136860778,1,SHSE.600481,2021-03-17T09:30:00.000000,5.52,2021-03-18T11:30:00.000000,5.36,-3.2861812606670684,1.5,未涨停卖出,2021-03-17,0.4,-1.3144725042668275
SHSE.601388,2021-03-17,4.0,4.03,3.78,3.95,4.2,-0.25,-5.9524,2626784.69,102702.9988,4.62,3.78,,,怡球资源,1.38,13.06,5.95,1416223,1210562,22.02,20.11,23.79,铝,江苏,79.43,86.97,3.91,-5.92,4565,0.0,4.5,47.546562735500004,false,false,false,,未涨停,未涨停,2天2板,3.902,3.685714285714286,-4.761904761904765,7.170542635658913,3.9098369649778952,true,2.7,断板,3.5728571428571425,4.7382,4.190558761677405,17.552978808476627,1,SHSE.601388,2021-03-17T09:30:00.000000,4.0,2021-03-18T11:30:00.000000,3.96,-1.3952095808383442,1.5,未涨停卖出,2021-03-17,0.4,-0.5580838323353378
SZSE.002647,2021-03-17,15.77,17.87,15.5,15.86,16.55,-0.69,-4.1692,1738880.38,290082.65400000004,18.21,14.9,,,仁东控股,1.28,31.05,14.32,874829,864051,5.6,5.6,0.0,多元金融,浙江,88.81,88.81,16.68,-5.39,4726,0.01,2.32,50.02232866280001,false,false,true,断板,断板,断板,9天8板,16.04,15.038571428571428,-4.712990936555897,5.462144960577561,16.68215118972129,false,6.98,断板,14.411428571428571,-5.2662,16.142243799228915,14.83941316415544,1,SZSE.002647,2021-03-17T09:30:00.000000,15.77,2021-03-18T11:30:00.000000,14.45,-8.736110530998864,1.5,未涨停卖出,2021-03-17,0.4,-3.494444212399546
SZSE.002647,2021-03-18,15.31,15.88,14.27,14.27,15.86,-1.59,-10.0252,1485522.42,216995.627,17.45,14.27,,,仁东控股,1.01,26.53,10.15,776187,709335,5.6,5.6,0.0,多元金融,浙江,79.9,79.9,14.61,-11.14,4734,0.01,0.0,45.007479824600004,false,false,false,,未涨停,未涨停,9天8板,16.006,15.37142857142857,-3.467843631778052,-7.165427509293674,14.607361294486555,true,6.98,断板,15.038571428571428,-4.1692,16.68215118972129,5.462144960577561,1,SZSE.002647,2021-03-18T09:30:00.000000,15.31,2021-03-19T11:30:00.000000,14.71,-4.302564042392023,1.5,未涨停卖出,2021-03-18,0.0,-0.0
SZSE.000612,2021-03-19,9.8,10.95,9.7,10.53,10.13,0.4,3.9487,2459890.47,253572.0131,11.14,9.12,,,焦作万方,1.07,20.65,12.34,1182187,1277703,11.92,11.91,25.53,铝,河南,125.42,125.54,10.31,6.51,4732,0.0,8.56,64.5517948023,false,false,false,,未涨停,未涨停,4天4板,10.624,10.162857142857144,-3.2576505429417577,3.6125948833286325,10.308264379755087,false,6.51,断板,9.772857142857143,-4.9719,10.646836764354326,3.6544364858938803,1,SZSE.000612,2021-03-19T09:30:00.000000,9.8,2021-03-22T11:30:00.000000,10.47,6.410240743003788,1.5,未涨停卖出,2021-03-19,0.0,0.0
SZSE.000767,2021-03-19,3.8,4.25,3.71,4.01,3.9,0.11,2.8205,2069215.45,82912.8426,4.29,3.51,,,晋控电力,1.0,7.11,13.85,949363,1119852,30.77,29.12,52.75,火力发电,山西,116.78,123.39,4.01,5.38,4588,0.0,8.09,63.85509864749999,false,false,false,,未涨停,未涨停,4天2板,3.9480000000000004,3.9214285714285713,-2.5641025641025665,2.258652094717667,4.006970013683206,false,2.73,断板,3.845714285714286,-1.2658,3.956428391232182,1.4115898959881008,1,SZSE.000767,2021-03-19T09:30:00.000000,3.8,2021-03-22T11:30:00.000000,4.18,9.560878243512978,1.5,未涨停卖出,2021-03-19,0.0,0.0
SHSE.600499,2021-03-24,9.3,9.93,9.24,9.28,9.56,-0.28,-2.9289,403733.28,38346.276000000005,10.52,8.6,,,科达制造,0.6,2.56,7.22,224461,179272,18.88,15.77,85.33,专用机械,广东,146.36,175.25,9.5,-1.63,3802,0.0,0.43,93.89366340480001,false,false,true,断板,断板,断板,4天2板,9.434,9.157142857142857,-2.719665271966525,1.3416536661466452,9.497922985194583,false,7.73,断板,9.017142857142856,-3.8229,9.75960673312517,6.020278833967066,1,SHSE.600499,2021-03-24T09:30:00.000000,9.3,2021-03-25T11:30:00.000000,9.34,0.029188933960034767,1.5,未涨停卖出,2021-03-24,0.4,0.011675573584013908
SHSE.601369,2021-03-24,9.58,10.26,9.47,9.58,9.85,-0.27,-2.7411,542460.04,53232.66870000001,10.84,8.87,,,陕鼓动力,1.37,3.31,8.02,287596,254864,16.78,16.39,21.42,机械基件,陕西,156.99,160.75,9.81,-1.44,4232,0.0,1.16,55.12942341800001,false,false,true,断板,断板,断板,2天2板,9.482,9.275714285714287,-2.7411167512690313,3.2804558755582836,9.813196323179861,false,6.46,断板,9.154285714285715,-3.7146,10.195718570901688,7.599875156054921,1,SHSE.601369,2021-03-24T09:30:00.000000,9.58,2021-03-25T11:30:00.000000,9.19,-4.453931385662911,1.5,未涨停卖出,2021-03-24,0.4,-1.7815725542651646
SZSE.002900,2021-03-24,11.99,13.77,11.71,13.77,12.52,1.25,9.984,430228.35,55366.7941,13.77,11.27,,,哈三联,1.76,13.59,16.45,201983,228245,3.17,3.17,147.55,化学制药,黑龙江,43.6,43.6,12.87,11.45,4016,0.0,17.59,35.59227257250001,true,false,false,,涨停,7天6板,5天5板,12.396,11.527142857142858,-4.233226837060698,19.457181806915347,12.869164502990099,false,7.16,炸板,10.717142857142857,-4.0613,13.340211265686955,16.822180751799518,1,SZSE.002900,2021-03-24T09:30:00.000000,11.99,2021-03-26T11:30:00.000000,12.06,0.18228763490533473,2.5,未涨停卖出,2021-03-24,0.4,0.0729150539621339
SHSE.600744,2021-03-25,6.45,6.69,6.03,6.26,6.7,-0.44,-6.5672,2262789.18,140663.7162,7.37,6.03,,,华银电力,0.91,27.34,9.85,1169399,1093390,17.81,8.28,0.0,火力发电,湖南,51.81,111.5,6.22,-6.46,4727,0.01,3.81,38.4829442268,false,false,false,,未涨停,未涨停,11天9板,6.831999999999999,6.558571428571428,-3.731343283582089,-4.5523851012851155,6.216386283056205,true,2.34,断板,6.5,-8.9674,7.127903342518335,3.0769230769230793,1,SHSE.600744,2021-03-25T09:30:00.000000,6.45,2021-03-26T11:30:00.000000,6.25,-3.487598446517816,1.5,未涨停卖出,2021-03-25,0.4,-1.3950393786071265
SHSE.601991,2021-03-25,3.05,3.05,2.82,2.9,3.13,-0.23,-7.3482,2041507.72,59590.6684,3.44,2.82,,,大唐发电,0.97,1.65,7.35,1074869,966639,185.07,123.96,15.07,火力发电,北京,359.49,359.49,2.92,-7.25,4371,0.0,2.84,59.353899945,false,false,false,,未涨停,未涨停,2天2板,3.028,2.894285714285714,-2.5559105431309925,0.19743336623889673,2.9189538602381577,true,2.19,断板,2.857142857142857,-0.6349,3.1741600828483123,9.549999999999994,1,SHSE.601991,2021-03-25T09:30:00.000000,3.05,2021-03-26T11:30:00.000000,2.94,-3.9913615392166557,1.5,未涨停卖出,2021-03-25,0.4,-1.5965446156866623
SHSE.601016,2021-03-26,4.5,4.88,4.49,4.7,4.63,0.07,1.5119,4624944.28,217224.63790000003,5.09,4.17,,,节能风电,0.79,10.32,8.42,2275384,2349560,50.13,44.8,38.13,新型电力,北京,210.58,235.61,4.7,-0.12,4738,0.0,4.68,121.45484700700001,false,false,true,断板,断板,断板,4天3板,4.7780000000000005,4.591428571428572,-2.8077753779697603,2.3646546359676406,4.696805512649333,false,3.03,断板,4.491428571428572,-9.9222,4.763323444302433,3.0852417302798827,1,SHSE.601016,2021-03-26T09:30:00.000000,4.5,2021-03-29T11:30:00.000000,4.71,4.248835662009319,1.5,未涨停卖出,2021-03-26,0.0,0.0
SHSE.601456,2021-03-26,16.54,16.69,15.55,16.2,16.97,-0.77,-4.5374,971433.35,156469.5725,18.67,15.27,,,国联证券,1.21,20.42,6.72,503128,468305,23.78,4.76,65.53,证券,江苏,77.07,313.55,16.11,-6.16,4711,0.0,4.18,77.066478,false,false,false,,未涨停,未涨停,2天2板,16.246,15.439999999999998,-2.5338833235120783,4.922279792746124,16.107082642365533,false,13.1,断板,15.038571428571428,0.7122,16.9323506525061,12.843165194262369,1,SHSE.601456,2021-03-26T09:30:00.000000,16.54,2021-03-29T11:30:00.000000,15.79,-4.915561862972976,1.5,未涨停卖出,2021-03-26,0.0,-0.0
SZSE.003035,2021-03-26,13.19,13.87,12.66,12.96,13.55,-0.59,-4.3542,2775840.66,365332.403,14.91,12.2,,,南网能源,0.97,36.64,8.93,1471574,1304267,37.88,7.58,140.98,环境保护,广东,98.18,490.91,13.16,-6.95,4743,0.01,2.37,98.18181810720002,false,false,false,,未涨停,未涨停,8天6板,13.422,12.838571428571429,-2.6568265682656915,0.9458106153332627,13.161144595381781,false,5.7,断板,12.394285714285715,3.6725,12.809912628204657,9.324573536191792,1,SZSE.003035,2021-03-26T09:30:00.000000,13.19,2021-03-30T09:30:00.000000,13.21,-0.24817688353390388,2.0,大幅低开卖出,2021-03-26,0.0,-0.0
SHSE.600963,2021-03-30,6.45,6.47,6.08,6.08,6.75,-0.67,-9.9259,1831480.31,112466.0031,7.43,6.08,,,岳阳林纸,1.07,10.15,5.78,840689,990791,18.05,18.05,30.73,造纸,湖南,109.75,109.75,6.14,-10.55,4254,0.0,0.0,63.14864368640001,false,false,false,,未涨停,未涨停,2天2板,6.470000000000001,6.267142857142858,-4.444444444444442,-2.9860952815135717,6.140715927216275,true,4.47,断板,6.235714285714286,1.5038,6.869790494715301,8.24742268041237,1,SHSE.600963,2021-03-30T09:30:00.000000,6.45,2021-03-31T11:30:00.000000,6.01,-7.193674666171539,1.5,未涨停卖出,2021-03-30,0.4,-2.8774698664686156
SHSE.603919,2021-03-30,36.09,36.97,34.5,35.07,37.4,-2.33,-6.2299,320101.8,113676.28980000001,41.14,33.66,,,金徽酒,1.12,6.52,6.6,157082,163020,5.07,4.91,53.69,白酒,甘肃,172.3,177.9,35.51,-6.85,4615,0.0,1.65,50.1022483878,false,false,true,断板,断板,断板,5天4板,36.02,34.39857142857143,-3.502673796791431,1.9519083018397756,35.51254313471527,false,25.0,断板,33.14142857142857,-1.7341,37.96902331980909,12.84969179706022,1,SHSE.603919,2021-03-30T09:30:00.000000,36.09,2021-03-31T11:30:00.000000,33.92,-6.387944532105075,1.5,未涨停卖出,2021-03-30,0.4,-2.55517781284203
SZSE.002503,2021-03-30,2.06,2.23,2.0,2.01,2.15,-0.14,-6.5116,3205391.45,66849.2767,2.37,1.94,,,搜于特,1.25,13.3,10.7,1805892,1399499,30.93,24.1,77.4,服饰,广东,48.43,62.16,2.09,-7.36,4588,0.0,0.5,38.667577567799995,false,false,true,断板,断板,断板,2天2板,2.006,1.947142857142857,-4.186046511627901,3.2281731474688122,2.085526143772549,false,1.51,断板,1.9200000000000002,0.0,2.152333876785589,11.979166666666654,1,SZSE.002503,2021-03-30T09:30:00.000000,2.06,2021-03-31T11:30:00.000000,1.94,-6.201189853303117,1.5,未涨停卖出,2021-03-30,0.4,-2.480475941321247
SZSE.000027,2021-04-01,10.81,11.06,10.5,10.69,11.22,-0.53,-4.7237,2350515.73,252008.2889,12.34,10.1,,,深圳能源,0.66,4.94,4.99,1189184,1161332,47.57,47.57,9.79,火力发电,深圳,508.56,508.56,10.72,-6.18,4740,0.0,1.81,133.2709629143,false,false,false,,未涨停,未涨停,6天5板,11.436,11.19,-3.6541889483065964,-4.468275245755138,10.721404059695445,false,5.69,断板,11.108571428571429,-7.5021,11.460597268129396,1.0030864197530924,1,SZSE.000027,2021-04-01T09:30:00.000000,10.81,2021-04-02T11:30:00.000000,10.39,-4.26898284836432,1.5,未涨停卖出,2021-04-01,0.4,-1.7075931393457282
SHSE.600578,2021-04-02,3.98,4.1,3.74,3.8,4.1,-0.3,-7.3171,2077469.12,80374.767,4.51,3.69,,,京能电力,1.15,3.11,8.78,1159848,917621,66.78,66.78,14.88,火力发电,北京,253.75,253.75,3.87,-7.84,4576,0.0,1.6,67.84647733199999,false,false,true,断板,断板,断板,6天4板,3.9699999999999998,3.761428571428571,-2.9268292682926753,1.0254462590201325,3.8688790233377817,false,2.78,断板,3.7057142857142855,-6.1785,4.190986822315723,10.639938319198146,1,SHSE.600578,2021-04-02T09:30:00.000000,3.98,2021-04-06T11:30:00.000000,3.77,-5.654520105517609,1.5,未涨停卖出,2021-04-02,0.4,-2.2618080422070435
SZSE.000617,2021-04-02,6.94,7.1,6.68,6.69,7.25,-0.56,-7.7241,1247719.0,85390.4545,7.98,6.53,,,中油资本,1.21,0.99,5.79,698757,548962,126.42,126.42,10.3,多元金融,新疆,845.76,845.76,6.84,-8.75,4525,0.0,0.15,141.16857559770003,false,false,false,,未涨停,未涨停,2天2板,7.2700000000000005,6.964285714285714,-4.2758620689655125,-3.9384615384615342,6.843724788994959,false,6.16,断板,6.901428571428572,-9.9379,7.298261924826698,5.050714137859646,1,SZSE.000617,2021-04-02T09:30:00.000000,6.94,2021-04-06T11:30:00.000000,6.67,-4.274160612492616,1.5,未涨停卖出,2021-04-02,0.4,-1.7096642449970465
