code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_10,sma_7,open_pct,lowest_30,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_sma_10,prev_sma_5,pre_volume_ratio_5,pre_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,signal,code_right,buy_date,buy_price,sell_date,sell_price,profit,holding_days,trading_date_right
SZSE.000561,stock,2025-08-20,2025-08-20T16:00:00.000+0800,14.92,14.4,14.88,13.6,13.62,16.41,13.43,107709296.0,1512256768.0,-8.71,2.4330496788024902,14.04,4388558098.62,1,false,false,true,断板,断板,断板,5天4板,14.506,12.748,13.769999999999998,-3.4852546916890055,9.32,0.7696981441816877,0.6093750000000003,0.375,0.015624999999999653,-1,断板,13.299999999999999,12.434999999999999,14.282000000000002,1.1899411916402671,-5.81,0.6749999999999995,0.06250000000000083,0.26249999999999973,-1,1,SZSE.000561,2025-08-20 09:30,14.399999618530273,2025-08-21 11:28:00,13.119999885559082,-8.94353754255349,1.49,2025-08-20
SZSE.002536,stock,2025-08-20,2025-08-20T16:00:00.000+0800,32.75,31.65,32.75,29.73,32.12,36.03,29.48,114701000.0,3594129152.0,-1.92,5.746065139770508,31.33,11149700385.56,1,false,false,true,断板,断板,断板,4天4板,30.8,26.512,28.675714285714285,-3.3587786259542027,14.82,0.913406098116702,0.15562913907284734,0.20860927152317968,0.635761589403973,1,断板,27.352857142857143,25.259,29.272000000000002,1.273745686855107,0.52,0.12261580381471474,0.2997275204359659,0.5776566757493193,-1,1,SZSE.002536,2025-08-20 09:30,31.649999618530273,2025-08-21 11:28:00,28.93000030517578,-8.648821929516375,1.49,2025-08-20
SZSE.002549,stock,2025-08-20,2025-08-20T16:00:00.000+0800,17.76,16.92,16.97,15.98,15.98,19.54,15.98,149101552.0,2409839360.0,-10.02,8.399163246154785,16.16,5838215257.3,1,false,false,true,断板,断板,断板,4天3板,16.544000000000004,14.892,15.912857142857147,-4.729729729729729,11.02,0.8721874383011318,0.9494949494949523,0.050505050505047715,0.0,-1,断板,15.402857142857146,14.561000000000002,16.352000000000004,1.1295685702171414,3.62,0.5192307692307705,0.4423076923076918,0.03846153846153767,1,1,SZSE.002549,2025-08-20 09:30,16.920000076293945,2025-08-21 11:28:00,15.569999694824219,-8.03392182859224,1.49,2025-08-20
SZSE.002782,stock,2025-08-20,2025-08-20T16:00:00.000+0800,17.63,17.18,17.49,16.67,16.95,19.39,15.87,34666308.0,587159488.0,-3.86,2.7111525535583496,16.94,3295506868.7999997,1,false,false,true,断板,断板,断板,6天3板,17.483999999999998,16.613000000000003,17.240000000000002,-2.552467385138964,13.24,0.6200979941458805,0.2804878048780504,0.3780487804878048,0.34146341463414476,-1,断板,17.124285714285715,16.374000000000002,17.578,0.876282761998015,-4.6,0.5342465753424662,0.0,0.4657534246575338,-1,1,SZSE.002782,2025-08-20 09:30,17.18000030517578,2025-08-21 11:28:00,16.65999984741211,-3.0849444141851765,1.49,2025-08-20
SHSE.601606,stock,2025-08-21,2025-08-21T16:00:00.000+0800,64.69,63.0,66.2,61.0,62.07,71.16,58.22,59426532.0,3759169536.0,-4.05,1.0168074369430542,63.26,18077847651.06,1,false,false,true,断板,断板,断板,13天8板,64.062,62.172000000000004,64.44571428571429,-2.612459421858089,26.24,0.6199737620722707,0.17884615384615368,0.6153846153846156,0.2057692307692307,-1,断板,64.38571428571429,61.133,64.24600000000001,0.6787170278424165,-3.45,0.22775800711743774,0.5213523131672606,0.2508896797153017,-1,1,SHSE.601606,2025-08-21 09:30,63.0,2025-08-22 11:28:00,62.060001373291016,-1.5511483493380143,1.49,2025-08-21
SZSE.002052,stock,2025-08-21,2025-08-21T16:00:00.000+0800,19.0,18.25,19.6,18.01,19.19,20.9,17.1,90841016.0,1722505088.0,1.0,6.824901103973389,18.96,7797230963.570001,1,false,false,true,断板,断板,断板,7天6板,17.622,14.769,16.425714285714285,-3.9473684210526314,9.78,1.0782289921774815,0.59119496855346,0.2578616352201259,0.15094339622641412,1,断板,15.392857142857142,13.857,16.526,1.514599468045975,4.11,0.5632183908045985,0.0862068965517234,0.3505747126436782,1,1,SZSE.002052,2025-08-21 09:30,18.25,2025-08-22 11:28:00,19.489999771118164,6.730461799470182,1.49,2025-08-21
SZSE.002364,stock,2025-08-21,2025-08-21T16:00:00.000+0800,22.47,21.35,22.49,20.92,21.7,24.72,20.22,109173336.0,2356495616.0,-3.43,6.721240520477295,21.58,7163588115.599999,1,false,false,true,断板,断板,断板,7天4板,22.496000000000002,20.441000000000003,21.497142857142855,-4.98442367601245,14.86,1.4033783587421251,0.2229299363057316,0.5031847133757967,0.2738853503184717,1,断板,21.109999999999996,19.917,21.908,0.7744445189387053,-10.01,0.4526315789473668,0.5473684210526333,0.0,-1,1,SZSE.002364,2025-08-21 09:30,21.350000381469727,2025-08-22 11:28:00,22.549999237060547,5.557250082584961,1.49,2025-08-21
SZSE.002536,stock,2025-08-21,2025-08-21T16:00:00.000+0800,32.12,30.88,31.46,28.91,28.91,35.33,28.91,87829272.0,2583409152.0,-9.99,5.746065139770508,29.41,10035424599.83,1,false,false,true,断板,断板,断板,4天4板,31.195999999999998,27.380000000000003,29.627142857142854,-3.860523038605226,14.82,0.728632443775059,0.7725490196078425,0.22745098039215753,0.0,-1,断板,28.675714285714285,26.512,30.8,0.913406098116702,-1.92,0.15562913907284734,0.20860927152317968,0.635761589403973,1,1,SZSE.002536,2025-08-21 09:30,30.8799991607666,2025-08-22 09:30:00,27.440000534057617,-11.193192303263087,1.0,2025-08-21
SHSE.600503,stock,2025-08-22,2025-08-22T16:00:00.000+0800,3.23,3.1,3.23,3.07,3.15,3.55,2.91,232410352.0,727277184.0,-2.48,3.047515392303467,3.13,4688050500.0,1,false,false,true,断板,断板,断板,2天2板,3.2380000000000004,3.0709999999999997,3.141428571428571,-4.024767801857582,2.56,0.8904070748171785,0.3124999999999986,0.5,0.1875000000000014,1,断板,3.1057142857142854,3.05,3.2,1.4241418648199868,-10.03,0.9024390243902438,0.09756097560975616,0.0,-1,1,SHSE.600503,2025-08-22 09:30,3.0999999046325684,2025-08-25 11:28:00,3.140000104904175,1.2295731100576186,1.49,2025-08-22
SZSE.002272,stock,2025-08-22,2025-08-22T16:00:00.000+0800,17.25,16.39,18.98,16.15,18.98,18.98,15.53,127786584.0,2282238720.0,10.03,3.494263172149658,17.86,6747803346.440001,1,true,false,false,,涨停,6天4板,3天3板,17.96,15.991,16.889999999999997,-4.985507246376808,10.42,0.9754991067459643,0.915194346289752,0.0,0.084805653710248,1,断板,16.198571428571427,15.412,17.142000000000003,1.5467648508639977,-10.02,0.6400000000000006,0.35999999999999943,0.0,-1,1,SZSE.002272,2025-08-22 09:30,16.389999389648438,2025-08-25 11:28:00,19.799999237060547,20.73290748837391,1.49,2025-08-22
SZSE.002518,stock,2025-08-22,2025-08-22T16:00:00.000+0800,35.0,33.65,36.4,33.0,35.49,38.5,31.5,53284236.0,1841807360.0,1.4,5.899324893951416,34.57,7935717174.84,1,false,false,true,断板,断板,断板,3天2板,33.44,30.2,31.74571428571429,-3.857142857142861,21.78,0.9634533062806737,0.5411764705882365,0.2676470588235285,0.19117647058823495,1,炸板,30.550000000000004,29.077000000000005,32.105999999999995,1.3897500536233651,8.36,0.6515580736543899,0.15014164305949035,0.19830028328611973,1,1,SZSE.002518,2025-08-22 09:30,33.650001525878906,2025-08-25 11:28:00,35.5099983215332,5.464181584449697,1.49,2025-08-22
SZSE.002645,stock,2025-08-22,2025-08-22T16:00:00.000+0800,17.32,16.58,17.85,16.58,16.89,19.05,15.59,78928216.0,1346586752.0,-2.48,5.566019535064697,17.06,4808365169.67,1,false,false,true,断板,断板,断板,3天3板,17.07,15.531,16.261428571428574,-4.272517321016178,9.51,0.7960781196921882,0.24409448818897755,0.7559055118110224,0.0,1,断板,15.812857142857142,15.236,16.676,1.0506807477661175,3.84,0.2988505747126431,0.5,0.2011494252873569,1,1,SZSE.002645,2025-08-22 09:30,16.579999923706055,2025-08-25 11:28:00,17.809999465942383,7.354142056730879,1.49,2025-08-22
SHSE.603626,stock,2025-08-26,2025-08-26T16:00:00.000+0800,15.91,15.37,16.23,14.86,15.6,17.5,14.32,173129856.0,2682952704.0,-1.95,2.102390766143799,15.5,6059809797.599999,1,false,false,true,断板,断板,断板,6天6板,14.65,12.206999999999999,13.590000000000002,-3.394091766184795,8.04,1.3162170870418026,0.1678832116788323,0.45985401459854036,0.37226277372262734,1,断板,12.714285714285717,11.543,13.822000000000003,1.5306030298694153,4.26,0.44607843137254927,0.2745098039215681,0.2794117647058826,1,1,SHSE.603626,2025-08-26 09:30,15.369999885559082,2025-08-27 11:28:00,15.98,3.9064085520415675,1.49,2025-08-26
SZSE.000617,stock,2025-08-26,2025-08-26T16:00:00.000+0800,12.75,12.38,12.65,11.78,11.85,14.03,11.48,542651840.0,6588142592.0,-7.06,7.936514854431152,12.14,24906346329.3,1,false,false,true,断板,断板,断板,4天3板,11.462,10.216000000000001,10.838571428571429,-2.9019607843137196,8.28,0.9437955375237294,0.6091954022988512,0.3103448275862061,0.08045977011494276,-1,断板,10.417142857142858,9.883000000000001,11.036000000000001,1.07561627250901,6.61,0.5309734513274329,0.12389380530973493,0.3451327433628321,1,1,SZSE.000617,2025-08-26 09:30,12.380000114440918,2025-08-27 14:57:00,12.38,-0.059982929245488446,1.99,2025-08-26
SZSE.002378,stock,2025-08-27,2025-08-27T16:00:00.000+0800,14.63,14.0,16.09,14.0,15.4,16.09,13.17,265860800.0,4127865856.0,5.26,2.8461005687713623,15.53,7503346897.2,1,false,true,false,,炸板,6天2板,4天2板,13.323999999999998,11.634,12.465714285714286,-4.306220095693785,8.03,1.571937479567121,0.6698564593301437,0.33014354066985624,0.0,1,炸板,11.67857142857143,11.059000000000001,12.343999999999998,1.8750124482972863,9.34,0.4435483870967747,0.036290322580645094,0.5201612903225802,1,1,SZSE.002378,2025-08-27 09:30,14.0,2025-08-28 11:28:00,14.62,4.365933077219697,1.49,2025-08-27
SHSE.600728,stock,2025-08-28,2025-08-28T16:00:00.000+0800,8.07,7.7,7.8,7.27,7.42,8.88,7.26,393233920.0,2935000576.0,-8.05,12.235644340515137,7.46,11637497696.72,1,false,false,true,断板,断板,断板,2天2板,7.516,6.7890000000000015,7.128571428571429,-4.584882280049567,5.56,1.3088186291659467,0.528301886792453,0.1886792452830181,0.28301886792452885,-1,炸板,6.9385714285714295,6.621,7.272,2.3467092692534375,3.86,0.24074074074073848,0.6481481481481497,0.11111111111111184,-1,1,SHSE.600728,2025-08-28 09:30,7.7,2025-08-29 11:28:00,7.230000019073486,-6.160216622444893,1.49,2025-08-28
SHSE.601579,stock,2025-08-28,2025-08-28T16:00:00.000+0800,23.28,22.62,23.16,21.7,22.22,25.61,20.95,29355142.0,656408448.0,-4.55,1.129730463027954,22.36,3739741743.98,1,false,false,true,断板,断板,断板,4天2板,22.578,21.506999999999998,22.43,-2.8350515463917527,18.23,0.8441409402528014,0.27397260273972734,0.36986301369862934,0.3561643835616433,-1,断板,22.072857142857142,21.158,22.62,0.9062785618749041,0.78,0.24285714285714238,0.43571428571428467,0.32142857142857295,1,1,SHSE.601579,2025-08-28 09:30,22.62,2025-09-01 11:28:00,25.81999969482422,14.078303895726819,2.49,2025-08-28
SZSE.002158,stock,2025-08-28,2025-08-28T16:00:00.000+0800,25.0,24.35,25.35,24.0,24.98,27.5,22.5,31176428.0,766657920.0,-0.08,4.4533467292785645,24.59,5136129281.82,1,false,false,true,断板,断板,断板,8天5板,24.424,23.73,24.580000000000002,-2.5999999999999943,16.97,0.6714576126362004,0.46666666666666545,0.2740740740740745,0.25925925925926,1,断板,24.41857142857143,23.024,24.168,0.9513609004842069,-2.87,0.43103448275862066,0.5086206896551723,0.060344827586207135,-1,1,SZSE.002158,2025-08-28 09:30,24.35,2025-08-29 11:28:00,23.68000030517578,-2.8098703650332837,1.49,2025-08-28
SZSE.002190,stock,2025-08-28,2025-08-28T16:00:00.000+0800,51.1,48.99,48.99,46.36,48.26,56.21,45.99,67186096.0,3207790080.0,-5.56,2.6606507301330566,47.74,8446117728.0,1,false,false,true,断板,断板,断板,4天4板,51.562,45.174,48.925714285714285,-4.1291585127201555,33.4,0.7674357086582543,0.27756653992395564,0.0,0.7224334600760444,-1,断板,47.26714285714286,43.939,50.78000000000001,1.2322347633614326,-8.73,0.6331168831168825,0.25324675324675344,0.11363636363636404,-1,1,SZSE.002190,2025-08-28 09:30,48.99,2025-08-29 11:28:00,48.02000045776367,-2.0387893478326315,1.49,2025-08-28
SZSE.002217,stock,2025-08-28,2025-08-28T16:00:00.000+0800,3.9,3.78,4.1,3.6,3.9,4.29,3.51,904959680.0,3487367168.0,0.0,5.730307102203369,3.85,12539247294.6,1,false,false,true,断板,断板,断板,5天4板,3.594,3.146,3.3771428571428572,-3.0769230769230798,2.39,1.3809241367327694,0.24000000000000044,0.3999999999999998,0.35999999999999976,1,炸板,3.1942857142857144,3.001,3.372,2.0267283422021882,4.84,0.025641025641026254,0.4615384615384612,0.5128205128205126,-1,1,SZSE.002217,2025-08-28 09:30,3.78,2025-08-29 11:28:00,3.5199999809265137,-6.934163641589118,1.49,2025-08-28
SZSE.002272,stock,2025-08-28,2025-08-28T16:00:00.000+0800,19.23,18.58,19.69,18.04,19.42,21.15,17.31,126292048.0,2377515008.0,0.99,3.494263172149658,18.83,6904232928.76,1,false,false,true,断板,断板,断板,8天5板,19.686,18.414,19.264285714285712,-3.3801352054082274,10.75,0.6962099301050745,0.5090909090909105,0.16363636363636316,0.3272727272727263,1,断板,19.064285714285713,17.826,19.252000000000002,0.9597521627760702,-10.01,0.7328767123287669,0.2671232876712331,0.0,-1,1,SZSE.002272,2025-08-28 09:30,18.58,2025-08-29 11:28:00,17.799999237060547,-4.255530459864024,1.49,2025-08-28
SHSE.600410,stock,2025-08-29,2025-08-29T16:00:00.000+0800,26.1,24.88,24.9,23.49,23.49,28.71,23.49,398598176.0,9485059072.0,-10.0,12.699506759643555,23.8,25756660103.67,1,false,false,true,断板,断板,断板,14天8板,24.589999999999996,22.9,23.497142857142858,-4.674329501915718,9.75,0.8886882934297117,0.9858156028368797,0.014184397163120263,0.0,-1,断板,23.154285714285717,22.431,24.119999999999997,0.9587831496598866,6.4,0.6946902654867264,0.3053097345132736,0.0,1,1,SHSE.600410,2025-08-29 09:30,24.8799991607666,2025-09-01 09:30:00,22.15999984741211,-10.985897981738638,1.0,2025-08-29
SZSE.001330,stock,2025-08-29,2025-08-29T16:00:00.000+0800,5.48,5.33,5.41,5.18,5.18,6.03,4.93,78072896.0,410995008.0,-5.47,1.0,5.26,4175054364.18,1,false,false,true,断板,断板,断板,2天2板,5.626,5.298,5.465714285714285,-2.7372262773722693,4.67,0.7310572571196323,0.6521739130434786,0.3478260869565214,0.0,-1,断板,5.427142857142857,5.25,5.606000000000001,1.3100485259978711,-4.36,0.09302325581395345,0.5813953488372084,0.32558139534883807,1,1,SZSE.001330,2025-08-29 09:30,5.329999923706055,2025-09-01 11:28:00,5.400000095367432,1.2525543014687612,1.49,2025-08-29
SZSE.002217,stock,2025-08-29,2025-08-29T16:00:00.000+0800,3.9,3.73,3.76,3.51,3.51,4.29,3.51,574371136.0,2042393472.0,-10.0,5.730307102203369,3.56,11285322565.14,1,false,false,true,断板,断板,断板,5天4板,3.6819999999999995,3.2379999999999995,3.467142857142857,-4.358974358974358,2.39,0.7834026426367587,0.8800000000000008,0.11999999999999922,0.0,-1,断板,3.3771428571428572,3.146,3.594,1.3809241367327694,0.0,0.24000000000000044,0.3999999999999998,0.35999999999999976,1,1,SZSE.002217,2025-08-29 09:30,3.7300000190734863,2025-09-02 11:28:00,4.02,7.710152891123415,2.49,2025-08-29
SZSE.002272,stock,2025-08-29,2025-08-29T16:00:00.000+0800,19.42,18.8,19.0,17.48,17.48,21.36,17.48,109131504.0,1960292096.0,-9.99,3.494263172149658,17.96,6214520679.440001,1,false,false,true,断板,断板,断板,8天5板,19.386000000000003,18.673000000000002,19.02285714285714,-3.192584963954691,10.84,0.6142427555317761,0.8684210526315794,0.13157894736842063,0.0,-1,断板,19.264285714285712,18.414,19.686,0.6962099301050745,0.99,0.5090909090909105,0.16363636363636316,0.3272727272727263,1,1,SZSE.002272,2025-08-29 09:30,18.799999237060547,2025-09-01 11:28:00,17.360000610351562,-7.714955117407869,1.49,2025-08-29
SHSE.603068,stock,2025-09-01,2025-09-01T16:00:00.000+0800,47.93,46.7,50.5,45.2,46.0,52.72,43.14,23567650.0,1110272256.0,-4.03,1.0171713829040527,47.11,4181402438.0,1,false,false,true,断板,断板,断板,2天2板,44.34,41.184,42.598571428571425,-2.5662424368871206,33.6,1.398294067769167,0.13207547169811382,0.7169811320754715,0.15094339622641464,-1,炸板,41.371428571428574,40.483999999999995,42.78,2.743727183849732,2.61,0.891472868217054,0.0,0.10852713178294605,-1,1,SHSE.603068,2025-09-01 09:30,46.70000076293945,2025-09-02 11:28:00,43.3,-7.336130439628945,1.49,2025-09-01
SHSE.603256,stock,2025-09-01,2025-09-01T16:00:00.000+0800,42.29,41.21,42.26,39.86,40.75,46.52,38.06,32469800.0,1319173504.0,-3.64,1.039585828781128,40.63,5619446230.75,1,false,false,true,断板,断板,断板,5天2板,41.678000000000004,40.0,41.51142857142857,-2.553795223457078,20.22,0.8654522306021188,0.19166666666666712,0.43749999999999906,0.3708333333333338,-1,断板,40.949999999999996,39.475,41.866,1.0961692113321704,-5.79,0.8259385665529017,0.0802047781569964,0.09385665529010191,-1,1,SHSE.603256,2025-09-01 09:30,41.209999084472656,2025-09-02 11:28:00,38.05,-7.723422247602003,1.49,2025-09-01
SZSE.000061,stock,2025-09-01,2025-09-01T16:00:00.000+0800,8.77,8.4,9.11,7.99,8.35,9.65,7.89,133217256.0,1103239808.0,-4.79,22.084699630737305,8.28,4859992725.95,1,false,false,true,断板,断板,断板,2天2板,8.034,7.428,7.694285714285714,-4.2189281641961145,6.4,1.6484114393785159,0.04464285714285781,0.6339285714285711,0.3214285714285711,-1,炸板,7.4799999999999995,7.267,7.734,2.3431557056016263,4.03,0.3888888888888888,0.4629629629629629,0.14814814814814828,1,1,SZSE.000061,2025-09-01 09:30,8.399999618530273,2025-09-02 11:28:00,8.1,-3.6292639858581492,1.49,2025-09-01
SZSE.002232,stock,2025-09-02,2025-09-02T16:00:00.000+0800,24.14,22.97,23.44,21.73,22.5,26.55,21.73,70976496.0,1586201216.0,-6.79,3.167070150375366,22.35,4070446470.0,1,false,false,true,断板,断板,断板,3天3板,23.950000000000003,21.714000000000002,22.930000000000007,-4.846727423363719,17.72,0.9695342704419796,0.27485380116958985,0.2748538011695919,0.45029239766081824,-1,断板,22.441428571428577,21.317,23.720000000000006,1.1497195924721917,1.51,0.4444444444444457,0.5555555555555542,0.0,1,1,SZSE.002232,2025-09-02 09:30,22.97,2025-09-03 11:28:00,21.16,-7.935098791215905,1.49,2025-09-02
SZSE.002277,stock,2025-09-02,2025-09-02T16:00:00.000+0800,8.11,7.79,7.9,7.3,7.3,8.92,7.3,158696320.0,1177743360.0,-9.99,6.405183792114258,7.42,6918312638.0,1,false,false,true,断板,断板,断板,5天2板,7.772,7.302999999999999,7.6657142857142855,-3.9457459926017195,5.87,1.038125292997543,0.8166666666666663,0.1833333333333337,0.0,-1,断板,7.557142857142857,7.214999999999999,7.8340000000000005,1.0914999088905546,-2.76,0.24193548387096792,0.5967741935483878,0.16129032258064432,-1,1,SZSE.002277,2025-09-02 09:30,7.79,2025-09-03 11:28:00,7.0,-10.195105781487632,1.49,2025-09-02
SHSE.600246,stock,2025-09-04,2025-09-04T16:00:00.000+0800,14.99,14.4,14.45,13.49,13.49,16.49,13.49,278140384.0,3800589568.0,-10.01,12.467076301574707,13.66,16697565459.300001,1,false,false,true,断板,断板,断板,8天5板,13.658000000000001,13.213999999999999,13.442857142857141,-3.935957304869912,6.82,0.6284217964672664,0.9479166666666677,0.052083333333332274,0.0,-1,断板,13.467142857142857,12.919999999999998,13.664000000000001,1.095765006537193,5.19,0.16058394160583997,0.33576642335766377,0.5036496350364963,1,1,SHSE.600246,2025-09-04 09:30,14.4,2025-09-05 09:30:00,12.6,-12.552484254723591,1.0,2025-09-04
SZSE.002115,stock,2025-09-04,2025-09-04T16:00:00.000+0800,11.45,11.0,12.49,10.31,12.0,12.6,10.31,402977184.0,4589046272.0,4.8,6.240435600280762,11.39,8150435724.0,1,false,false,true,断板,断板,断板,3天3板,11.287999999999998,10.129,10.658571428571426,-3.9301310043668063,8.16,1.0736166720439702,0.4587155963302753,0.22477064220183499,0.31651376146788973,1,断板,10.234285714285713,9.79,10.791999999999998,1.0336136759677972,4.09,0.20588235294117582,0.37500000000000083,0.4191176470588234,1,1,SZSE.002115,2025-09-04 09:30,11.0,2025-09-05 11:28:00,11.1,0.848563612734363,1.49,2025-09-04
SZSE.002131,stock,2025-09-04,2025-09-04T16:00:00.000+0800,5.9,5.75,5.76,5.31,5.31,6.49,5.31,1142784896.0,6189434368.0,-10.0,44.852237701416016,5.42,29140272416.879997,1,false,false,true,断板,断板,断板,5天2板,5.621999999999999,5.372999999999999,5.535714285714286,-2.542372881355938,3.68,0.8540208351266912,0.9777777777777783,0.02222222222222174,0.0,-1,断板,5.535714285714286,5.313,5.643999999999999,0.9936656829606747,0.85,0.07692307692307693,0.5769230769230761,0.34615384615384703,1,1,SZSE.002131,2025-09-04 09:30,5.75,2025-09-05 11:28:00,5.32,-7.533757264125087,1.49,2025-09-04
SZSE.002256,stock,2025-09-04,2025-09-04T16:00:00.000+0800,3.52,3.35,3.38,3.17,3.17,3.87,3.17,256912000.0,821531968.0,-9.94,15.263521194458008,3.2,4644324036.99,1,false,false,true,断板,断板,断板,5天4板,3.468,3.0259999999999994,3.275714285714286,-4.829545454545452,2.24,0.8520703214055472,0.8571428571428581,0.14285714285714196,0.0,-1,断板,3.1771428571428575,2.9519999999999995,3.4199999999999995,2.5200791421137065,-9.51,0.7755102040816321,0.18367346938775564,0.04081632653061226,-1,1,SZSE.002256,2025-09-04 09:30,3.35,2025-09-05 09:30:00,2.9,-13.48476054198667,1.0,2025-09-04
SHSE.600715,stock,2025-09-05,2025-09-05T16:00:00.000+0800,2.9100000858306885,2.7899999618530273,2.8399999141693115,2.630000114440918,2.690000057220459,3.200000047683716,2.619999885559082,211074112.0,568105728.0,-7.5601396560668945,4.493809700012207,2.6914987564086914,3434767638.6028166,1,false,false,true,断板,断板,断板,3天2板,2.940000011444092,2.783000005722046,2.870000008174351,-4.123715478977586,2.27,0.9690171473184555,0.47619047619047616,0.23809523809523808,0.2857142857142857,-1,断板,2.855714285714286,2.7439999999999998,2.934,0.9592580672394149,-9.91,1.0,0.0,0.0,-1,1,SHSE.600715,2025-09-05 09:30,2.79,2025-09-08 11:28:00,2.690000057220459,-3.642059453730453,1.49,2025-09-05
SZSE.002846,stock,2025-09-05,2025-09-05T16:00:00.000+0800,19.3700008392334,18.75,21.309999465942383,18.59000015258789,21.309999465942383,21.309999465942383,17.43000030517578,71842952.0,1444198784.0,10.01547622680664,2.645322799682617,20.102163314819336,3351438447.768387,1,true,false,false,,涨停,5天3板,2天2板,19.645999893188474,17.880999946594237,18.652857066563197,-3.200830213582665,15.08,1.252093423245191,0.9411765118371348,0.0,0.05882348816286517,1,断板,17.844285714285714,17.389999999999997,18.714,1.3953032687668736,1.52,0.35751295336787636,0.6424870466321236,0.0,1,1,SZSE.002846,2025-09-05 09:30,18.75,2025-09-08 11:28:00,20.309999465942383,8.25502464515365,1.49,2025-09-05
SHSE.603595,stock,2025-09-08,2025-09-08T16:00:00.000+0800,26.850000381469727,26.020000457763672,27.889999389648438,26.010000228881836,26.100000381469727,29.540000915527344,24.170000076293945,25335580.0,676976704.0,-2.7932941913604736,1.9755518436431885,26.720394134521484,3064597917.091238,1,false,false,true,断板,断板,断板,8天3板,25.170000152587892,23.82200007629395,24.794285823277068,-3.09124734418578,18.38,0.9782991306523621,0.042553169903242594,0.9521275570404023,0.005319273056355075,1,断板,24.098571483067108,23.216000038146976,24.822000076293943,1.2254462311082894,3.3487319946289062,0.4375,0.3575000762939453,0.2049999237060547,1,1,SHSE.603595,2025-09-08 09:30,26.020000457763672,2025-09-09 11:28:00,24.899999618530273,-4.361781822382945,1.49,2025-09-08
SZSE.002263,stock,2025-09-09,2025-09-09T16:00:00.000+0800,4.3,4.19,4.48,4.09,4.38,4.73,3.87,393339077.0,1695296322.97,1.8604651162790642,4.520724806140162,4.3100124602417775,5892802637.4,1,false,false,true,断板,断板,断板,4天2板,4.184000007629395,3.905000003814697,4.087142862592425,-2.5581395348837077,3.33,0.9127046158132243,0.48717948717948517,0.2564102564102574,0.2564102564102574,1,断板,3.9571428625924248,3.829000003814697,4.114000007629395,1.0116967831701313,-2.494323253631592,0.20833391282233663,0.24999950329514004,0.5416665838825233,1,1,SZSE.002263,2025-09-09 09:30,4.190000057220459,2025-09-10 11:28:00,4.179999828338623,-0.2985077907807687,1.49,2025-09-09
SZSE.002547,stock,2025-09-09,2025-09-09T16:00:00.000+0800,5.82,5.56,6.4,5.36,6.4,6.4,5.24,231092817.0,1409102296.63,9.965635738831624,6.121513328786014,6.097559910873388,5070701856.0,1,true,false,false,,涨停,6天3板,2天2板,5.862000019073486,5.268000009536744,5.564285727909633,-4.467353951890045,4.34,0.8070131885719601,0.8076923076923084,0.0,0.19230769230769162,1,断板,5.298571442195347,5.104000009536743,5.592000019073486,1.184637045342524,4.301083087921143,0.54098414477711,0.45901585522289007,0.0,1,1,SZSE.002547,2025-09-09 09:30,5.559999942779541,2025-09-10 11:28:00,6.75,21.33005906584942,1.49,2025-09-09
SZSE.002846,stock,2025-09-09,2025-09-09T16:00:00.000+0800,20.21,19.35,22.23,19.35,22.23,22.23,18.19,68241143.0,1427453291.12,9.995051954477985,2.6453229109837255,20.91778109754111,3496127572.08,1,true,false,false,,涨停,7天4板,5天3板,20.439999710083008,18.8659998550415,20.09571407863072,-4.2553191489361675,15.08,0.9957393458951297,1.0,0.0,0.0,1,断板,19.29857122148786,18.2609998550415,20.023999710083007,1.0389935541318418,-5.161899566650391,0.35329348840343505,0.11377276968709205,0.5329337419094728,-1,1,SZSE.002846,2025-09-09 09:30,19.350000381469727,2025-09-10 11:28:00,22.09000015258789,14.091729675857643,1.49,2025-09-09
SHSE.600977,stock,2025-09-10,2025-09-10T16:00:00.000+0800,17.59,17.1,18.49,16.78,17.71,19.35,15.83,170102022.0,3003945870.0,0.6822057987492913,1.0942717668229534,17.65967173511906,9833008185.0,1,false,false,true,断板,断板,断板,2天2板,16.09800018310547,15.075000091552734,15.478571559361049,-2.785673678226256,12.66,1.4395373789090742,0.35672514619883067,0.4561403508771923,0.18713450292397707,1,断板,15.077142987932477,14.605000091552734,15.308000183105468,2.0869280523404354,6.476997578692489,0.3958333333333319,0.26041666666666646,0.3437500000000016,1,1,SHSE.600977,2025-09-10 09:30,17.100000381469727,2025-09-11 11:28:00,17.52,2.3946828190028664,1.49,2025-09-10
