code,underlying,trading_date,datetime,pre_close,open,high,low,close,limit_up,limit_down,volume,turnover,pct,adj,vwap,mv_A_free_float,not_abnormal,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,sma_5,sma_7,ema_7,ewma_volatility_8,open_pct,lowest_30,close_sma7_pct,volume_ratio_5,body_ratio,upper_shadow_ratio,lower_shadow_ratio,candle_direction,prev_limit_status,prev_sma_7,prev_ema_7,pre_volume_ratio_5,pre_pct,pre_vwap,pre_ewma_volatility_8,pre_close_sma7_pct,pre_body_ratio,pre_upper_shadow_ratio,pre_lower_shadow_ratio,pre_candle_direction,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,trading_date_right
SZSE.000831,stock,2021/1/28,2021-01-28T16:00:00.000+0800,18,17.47,19.5,17.44,18.73,19.8,16.2,108625192,2022747904,4.06,3.999543905,18.62,10593372886,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,18.128,17.76,17.6802902,4.130665423,-2.944444444,12.4,5.461711712,0.979295463,0.611650485,0.373786408,0.014563107,1,断板,17.16714286,17.33038693,0.822328958,-4.66,18.07,5.111772094,4.851460431,0.402515723,0.094339623,0.503144654,-1,SZSE.000831,2021/1/28 9:30,17.47,2021/1/29 11:28,18.28,4.573756665,1.49,2021/1/28
SZSE.002092,stock,2021/1/28,2021-01-28T16:00:00.000+0800,8.59,8.36,8.82,8.26,8.29,9.45,7.73,84868760,721637824,-3.49,3.380238056,8.5,11499902209,1,FALSE,FALSE,TRUE,断板,断板,断板,6天3板,8.524,8.35,8.223243415,3.39824947,-2.677532014,5.68,-0.718562874,0.741426092,0.125,0.821428571,0.053571429,-1,断板,8.275714286,8.20099122,0.725249067,-0.92,8.7,1.283260554,3.797686863,0.526315789,0.315789474,0.157894737,-1,SZSE.002092,2021/1/28 9:30,8.36,2021/1/29 11:28,8.11,-3.048618907,1.49,2021/1/28
SZSE.002145,stock,2021/1/28,2021-01-28T16:00:00.000+0800,7.82,7.44,8.6,7.43,8.25,8.6,7.04,237817392,1935033728,5.5,3.039531708,8.14,9574413552,1,FALSE,TRUE,FALSE,,炸板,6天2板,2天2板,7.508,7.048571429,7.275125459,5.472256399,-4.859335038,5.31,17.04499392,1.036507876,0.692307692,0.299145299,0.008547009,1,断板,6.69,6.950167279,1.043118114,5.11,7.45,5.017619118,16.89088191,0.446280992,0.231404959,0.32231405,1,SZSE.002145,2021/1/28 9:30,7.44,2021/1/29 11:28,7.9,6.119105129,1.49,2021/1/28
SZSE.002240,stock,2021/1/28,2021-01-28T16:00:00.000+0800,30.14,29,30.48,28.33,28.65,33.15,27.13,67663064,1980430720,-4.94,1.616443992,29.27,13947631970,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,29.076,27.58142857,27.8258772,4.815670439,-3.782349038,19.13,3.874242503,0.792043344,0.162790698,0.688372093,0.148837209,-1,断板,26.64571429,27.5511696,1.348686231,2,28.54,2.046532754,13.11387519,0.153703704,0.344444444,0.501851852,1,SZSE.002240,2021/1/28 9:30,29,2021/1/29 11:28,27.74,-4.402203477,1.49,2021/1/28
SHSE.600869,stock,2021/2/1,2021-02-01T16:00:00.000+0800,3.51,3.35,3.44,3.16,3.22,3.86,3.16,89275392,294372896,-8.26,10.7051239,3.3,3166587938,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,3.404,3.374285714,3.401282086,8.184307486,-4.558404558,3.06,-4.572396274,1.58633427,0.464285714,0.321428571,0.214285714,-1,炸板,3.404285714,3.461709448,2.811813899,-6.65,3.97,6.890748669,3.105329417,0.555555556,0.444444444,0,-1,SHSE.600869,2021/2/1 9:30,3.35,2021/2/2 11:28,3.23,-3.639922948,1.49,2021/2/1
SZSE.002648,stock,2021/2/3,2021-02-03T16:00:00.000+0800,41.78,40.5,41.63,39.99,41.19,45.96,37.6,20642964,844602880,-1.41,4.356104851,40.91,17751665916,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,37.766,36.53285714,37.49875765,2.408767431,-3.063666826,24.63,12.74781997,0.995387831,0.420731707,0.268292683,0.31097561,1,断板,35.48857143,36.26834353,1.226196438,7.96,40.99,8.096652125,17.72804122,0.764900662,0.235099338,0,1,SZSE.002648,2021/2/3 9:30,40.5,2021/2/4 11:28,40.79,0.655637877,1.49,2021/2/3
SHSE.600844,stock,2021/2/4,2021-02-04T16:00:00.000+0800,5.47,5.28,5.6,5.02,5.16,6.02,4.92,89444368,469818112,-5.67,6.9366889,5.25,3235083682,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,5.446,5.5,5.34830266,5.546403561,-3.473491773,3.2,-6.181818182,0.821232908,0.206896552,0.551724138,0.24137931,-1,断板,5.472857143,5.411070213,0.889671901,-3.01,5.73,3.007286866,-0.05220569,0.06779661,0.762711864,0.169491525,-1,SHSE.600844,2021/2/4 9:30,5.28,2021/2/5 11:28,4.89,-7.441915153,1.49,2021/2/4
SZSE.002331,stock,2021/2/5,2021-02-05T16:00:00.000+0800,18.59,17.8,18,16.73,16.73,20.45,16.73,4685700,80097680,-10.01,5.395629406,17.09,3334299071,1,FALSE,FALSE,TRUE,断板,断板,断板,7天5板,16.868,16.10714286,16.27526514,9.764099227,-4.249596557,10.18,3.866962306,0.192755509,0.842519685,0.157480315,0,-1,炸板,15.86714286,16.12368686,1.328065288,3.74,18.49,4.377098937,17.16034933,0.206896552,0.351097179,0.44200627,1,SZSE.002331,2021/2/5 9:30,17.8,2021/2/18 11:28,13.24,-25.66259336,4.49,2021/2/5
SHSE.600055,stock,2021/2/9,2021-02-09T16:00:00.000+0800,13.92,13.57,15.31,13.15,15.31,15.31,12.53,78093760,1129144064,9.99,14.171134,14.46,6816629651,1,TRUE,FALSE,FALSE,,涨停,7天5板,5天4板,13.28,12.40285714,12.8981584,9.721504286,-2.514367816,9.17,23.4392997,2.516194098,0.805555556,0,0.194444444,1,断板,11.54142857,12.0942112,4.539843371,2.43,13.98,3.404779914,20.60898626,0.054216867,0.403614458,0.542168675,-1,SHSE.600055,2021/2/9 9:30,13.57,2021/2/10 11:28,15,10.47164848,1.49,2021/2/9
SHSE.603987,stock,2021/2/9,2021-02-09T16:00:00.000+0800,20.24,19.51,21.68,19.51,21.16,22.26,18.22,18561784,386750272,4.55,2.211586237,20.84,5248583109,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,19.65,18.91,19.39284606,4.482307043,-3.606719368,13.37,11.89846642,0.756048984,0.760368664,0.239631336,0,1,断板,18.25714286,18.80379475,1.284514664,-2.22,19.7,3.242237975,10.86071987,0.204651163,0.046511628,0.748837209,-1,SHSE.603987,2021/2/9 9:30,19.51,2021/2/10 11:28,20.24,3.679444603,1.49,2021/2/9
SZSE.002612,stock,2021/2/9,2021-02-09T16:00:00.000+0800,23.98,22.94,25.54,21.58,23.98,26.38,21.58,41650088,984446272,0,2.40769434,23.64,4343237265,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,24.168,23.49285714,23.68918092,2.444491171,-4.336947456,19.29,2.073578595,0.945381274,0.262626263,0.393939394,0.343434343,1,断板,23.08428571,23.59224123,1.168317991,-9.98,24.53,9.979593416,3.880190606,0.976470588,0.023529412,0,-1,SZSE.002612,2021/2/9 9:30,22.94,2021/2/18 11:28,27.65,20.45952474,2.49,2021/2/9
SHSE.600055,stock,2021/2/18,2021-02-18T16:00:00.000+0800,14.06,13.67,14.51,13.61,13.68,15.47,12.65,41754496,584070784,-2.7,14.171134,13.99,6090887892,1,FALSE,FALSE,TRUE,断板,断板,断板,7天5板,14.112,13.44857143,13.3114641,3.308814797,-2.773826458,9.17,1.7208413,0.789490681,0.011111111,0.922222222,0.066666667,1,断板,12.95285714,13.1886188,1.561590962,-8.16,14.65,8.262016868,8.547479872,0.791139241,0.120253165,0.088607595,-1,SHSE.600055,2021/2/18 9:30,13.67,2021/2/19 11:28,12.97,-5.177612773,1.49,2021/2/18
SHSE.600392,stock,2021/2/23,2021-02-23T16:00:00.000+0800,24,23,26.16,22.86,25.49,26.4,21.6,208467536,5134468096,6.21,9.862983704,24.63,28400644881,1,FALSE,FALSE,TRUE,断板,断板,断板,8天5板,23.584,21.99714286,22.57593281,6.089899798,-4.166666667,9,15.87868554,1.023528333,0.754545455,0.203030303,0.042424242,1,断板,20.78285714,21.60457707,1.394283769,-3.19,25.39,3.734134325,15.47979104,0.146341463,0.853658537,0,-1,SHSE.600392,2021/2/23 9:30,23,2021/2/24 11:28,22.98,-0.146886369,1.49,2021/2/23
SHSE.600997,stock,2021/2/23,2021-02-23T16:00:00.000+0800,7.88,7.5,7.84,7.41,7.53,8.67,7.09,88042144,669089600,-4.44,4.035373211,7.6,3747811600,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,7.894,7.487142857,7.555433819,4.544637093,-4.822335025,5.3,0.572409845,0.846887787,0.069767442,0.720930233,0.209302326,1,断板,7.292857143,7.563911758,1.345620265,-6.08,8.36,5.948308317,8.05093046,0.386363636,0.602272727,0.011363636,-1,SHSE.600997,2021/2/23 9:30,7.5,2021/2/24 11:28,7.52,0.206524709,1.49,2021/2/23
SHSE.601168,stock,2021/2/23,2021-02-23T16:00:00.000+0800,18.38,17.89,18.25,17.34,17.37,20.22,16.54,139733520,2496547072,-5.5,1.137021065,17.87,28974898772,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,17.144,16.05714286,16.3561779,5.367448112,-2.66594124,11.88,8.176156584,0.878520698,0.571428571,0.395604396,0.032967033,-1,断板,15.30285714,16.0182372,1.625767856,0.99,19.14,2.498330222,20.10828977,0.671052632,0.302631579,0.026315789,-1,SHSE.601168,2021/2/23 9:30,17.89,2021/2/24 11:28,17.12,-4.361480824,1.49,2021/2/23
SZSE.002145,stock,2021/2/23,2021-02-23T16:00:00.000+0800,10.79,10.48,10.79,10.12,10.27,11.87,9.71,140490864,1469505920,-4.82,3.039531708,10.46,11918694204,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,9.952,9.38,9.570702212,4.838176875,-2.873030584,5.49,9.488272921,0.800214751,0.313432836,0.462686567,0.223880597,-1,炸板,8.98,9.33760295,1.122601768,4.66,10.89,5.114520955,20.155902,0.192307692,0.528846154,0.278846154,1,SZSE.002145,2021/2/23 9:30,10.48,2021/2/24 11:28,10.52,0.321468445,1.49,2021/2/23
SZSE.002612,stock,2021/2/23,2021-02-23T16:00:00.000+0800,30.85,30.02,33.66,28.57,33.49,33.94,27.77,53888492,1658439168,8.56,2.40769434,30.78,6065680400,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,29.522,27.93857143,28.91290133,8.361644402,-2.690437601,19.29,19.87012323,1.065927134,0.68172888,0.033398821,0.284872299,1,炸板,26.96,27.38720178,1.201157037,3.52,31.43,4.16315806,14.42878338,0.485333333,0.514666667,0,1,SZSE.002612,2021/2/23 9:30,30.02,2021/2/24 11:28,33.47,11.4254631,1.49,2021/2/23
SZSE.002092,stock,2021/2/24,2021-02-24T16:00:00.000+0800,12.31,11.7,12.09,11.08,11.08,13.54,11.08,184354576,2109017216,-9.99,3.380238056,11.44,15370194991,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,11.402,10.78142857,10.87929176,9.704122801,-4.955320877,5.91,2.76931231,1.172819226,0.613861386,0.386138614,0,-1,断板,10.41857143,10.81238902,1.27316021,1.57,12.21,2.442353138,18.15439462,0.014925373,0.358208955,0.626865672,1,SZSE.002092,2021/2/24 9:30,11.7,2021/2/25 11:28,10.74,-8.26018861,1.49,2021/2/24
SZSE.002612,stock,2021/2/24,2021-02-24T16:00:00.000+0800,33.49,32.5,35.11,30.99,31,36.84,30.14,49042196,1620144768,-7.44,2.40769434,33.04,5614693712,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,30.446,28.94142857,29.434676,7.498493837,-2.9561063,19.29,7.112888099,0.944550817,0.36407767,0.633495146,0.002427184,-1,断板,27.93857143,28.91290133,1.065927134,8.56,30.78,8.361644402,19.87012323,0.68172888,0.033398821,0.284872299,1,SZSE.002612,2021/2/24 9:30,32.5,2021/2/25 11:28,30.4,-6.517644707,1.49,2021/2/24
SHSE.600096,stock,2021/2/26,2021-02-26T16:00:00.000+0800,8.99,8.56,8.79,8.31,8.45,9.89,8.09,48871388,417512576,-6.01,2.559050798,8.54,4481069324,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,8.856,8.625714286,8.535540987,5.909522555,-4.783092325,5.6,-2.037098377,0.616592781,0.229166667,0.479166667,0.291666667,-1,断板,8.495714286,8.564054649,0.916957219,-4.06,8.99,4.019873184,5.818059526,0.5,0.128205128,0.371794872,-1,SHSE.600096,2021/2/26 9:30,8.56,2021/3/1 11:28,8.65,0.990789212,1.49,2021/2/26
SHSE.600366,stock,2021/2/26,2021-02-26T16:00:00.000+0800,7.11,6.9,7.33,6.83,7.09,7.82,6.4,67054772,477189472,-0.28,11.76471615,7.12,4593840595,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,7.252,7.04,7.013969711,0.671613453,-2.953586498,5.78,0.710227273,0.722294274,0.38,0.48,0.14,1,断板,6.917142857,6.988626281,0.822568007,-1.93,7.23,2.507883006,2.788104089,0.785714286,0.023809524,0.19047619,-1,SHSE.600366,2021/2/26 9:30,6.9,2021/3/1 11:28,7.38,6.892367072,1.49,2021/2/26
SZSE.000676,stock,2021/2/26,2021-02-26T16:00:00.000+0800,5.65,5.38,5.66,5.31,5.45,6.22,5.09,48122444,263108352,-3.54,10.81232929,5.47,3338557485,1,FALSE,FALSE,TRUE,断板,断板,断板,7天3板,5.316,5.281428571,5.265943551,3.712622831,-4.778761062,4.27,3.191777117,0.8857262,0.2,0.6,0.2,1,炸板,5.164285714,5.204591401,1.435878763,5.41,5.47,5.779077615,9.405255878,0.386666667,0.333333333,0.28,1,SZSE.000676,2021/2/26 9:30,5.38,2021/3/1 11:28,5.56,3.283736069,1.49,2021/2/26
SZSE.000963,stock,2021/2/26,2021-02-26T16:00:00.000+0800,33,32,32.9,31.63,31.84,36.3,29.7,50498472,1622103936,-3.52,12.56511402,32.12,23568084089,1,FALSE,FALSE,TRUE,断板,断板,断板,6天3板,34.098,33.79714286,32.66342431,3.557901076,-3.03030303,24.55,-5.790852988,0.648426536,0.125984252,0.708661417,0.165354331,-1,断板,33.52142857,32.93789909,0.888464684,-3.65,34.05,4.106263645,-1.555508204,0.465949821,0.444444444,0.089605735,-1,SZSE.000963,2021/2/26 9:30,32,2021/3/1 11:28,34.04,6.311194142,1.49,2021/2/26
SZSE.002274,stock,2021/2/26,2021-02-26T16:00:00.000+0800,7.34,7.09,7.53,6.96,7.32,8.07,6.61,120414544,871986752,-0.27,3.239614964,7.24,3916812230,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,7.084,6.668571429,6.715673608,0.386919675,-3.40599455,4.45,9.768637532,0.776953384,0.403508772,0.368421053,0.228070175,1,断板,6.328571429,6.514231477,0.929060358,0.55,7.36,1.163191262,15.98194131,0.32,0.22,0.46,-1,SZSE.002274,2021/2/26 9:30,7.09,2021/3/1 11:28,7.39,4.168791676,1.49,2021/2/26
SHSE.601127,stock,2021/3/1,2021-03-01T16:00:00.000+0800,19.2,18.65,20.08,17.91,19.47,21.12,17.28,76046080,1439183232,1.41,1.039019823,18.93,4709564928,1,FALSE,FALSE,TRUE,断板,断板,断板,5天3板,18.222,17.40571429,17.65665395,2.594543346,-2.864583333,12.93,11.85981615,1.127635861,0.377880184,0.281105991,0.341013825,1,炸板,16.65571429,17.05220527,1.233768976,9.22,18.83,9.00263033,15.27575264,0.933962264,0.066037736,0,1,SHSE.601127,2021/3/1 9:30,18.65,2021/3/2 11:28,18.62,-0.220743428,1.49,2021/3/1
SZSE.000032,stock,2021/3/2,2021-03-02T16:00:00.000+0800,23.06,22.08,22.5,21.29,21.62,25.37,20.75,6369215,139669968,-6.24,4.157951832,21.93,3350530508,1,FALSE,FALSE,TRUE,断板,断板,断板,4天3板,23.842,23.33,22.66461991,6.500035332,-4.249783174,17.35,-7.329618517,0.932554336,0.380165289,0.347107438,0.272727273,-1,断板,22.96857143,23.01282655,1.351236591,-9.99,23.43,9.703191333,0.39805946,1,0,0,-1,SZSE.000032,2021/3/2 9:30,22.08,2021/3/3 11:28,21.73,-1.644176131,1.49,2021/3/2
SZSE.000816,stock,2021/3/2,2021-03-02T16:00:00.000+0800,3.88,3.73,3.85,3.66,3.69,4.27,3.49,170642096,636123136,-4.9,7.324624062,3.73,3848582835,1,FALSE,FALSE,TRUE,断板,断板,断板,5天2板,3.614,3.614285714,3.59007253,4.941269029,-3.865979381,2.84,2.09486166,1.040592015,0.210526316,0.631578947,0.157894737,-1,断板,3.558571429,3.556763373,1.692908093,5.15,3.86,5.547881906,9.032517061,0.461538462,0.435897436,0.102564103,1,SZSE.000816,2021/3/2 9:30,3.73,2021/3/3 11:28,3.8,1.81556793,1.49,2021/3/2
SHSE.600010,stock,2021/3/3,2021-03-03T16:00:00.000+0800,1.76,1.7,1.94,1.69,1.94,1.94,1.58,2693407232,4969306624,10.23,8.393901825,1.84,39774345815,1,TRUE,FALSE,FALSE,,涨停,8天4板,6天3板,1.686,1.612857143,1.643245467,9.983155053,-3.409090909,1.12,20.28343667,1.102486183,0.96,0,0.04,1,炸板,1.524285714,1.544327289,1.358067049,4.14,1.81,4.636196023,15.46391753,0.307692308,0.461538462,0.230769231,-1,SHSE.600010,2021/3/3 9:30,1.7,2021/3/5 11:28,2.15,26.39472864,2.49,2021/3/3
SHSE.600295,stock,2021/3/3,2021-03-03T16:00:00.000+0800,22.23,21.61,24.45,21.58,24.45,24.45,20.01,28983744,684002304,9.99,3.248477221,23.6,4853322995,1,TRUE,FALSE,FALSE,,涨停,9天5板,7天4板,20.998,20.17,20.41379405,9.833466073,-2.789023842,10.63,21.21963312,0.60076221,0.989547038,0,0.010452962,1,炸板,19.00428571,19.06839207,1.241428823,6.72,22.23,6.934167828,16.97361497,0.325242718,0.004854369,0.669902913,-1,SHSE.600295,2021/3/3 9:30,21.61,2021/3/4 11:28,24.8,14.69284805,1.49,2021/3/3
SZSE.002184,stock,2021/3/3,2021-03-03T16:00:00.000+0800,25.26,24.3,26.4,24.01,25.3,27.79,22.73,31513580,788904512,0.16,2.164991856,25.03,3289451074,1,FALSE,FALSE,TRUE,断板,断板,断板,8天4板,24.132,23.18,23.25733757,1.119455606,-3.800475059,13.3,9.145815358,0.814317817,0.418410042,0.460251046,0.121338912,1,断板,22.48,22.5764501,1.296745829,3.95,24.8,4.526066825,12.36654804,0.302839117,0.378548896,0.318611987,1,SZSE.002184,2021/3/3 9:30,24.3,2021/3/4 11:28,23.63,-2.815529827,1.49,2021/3/3
SZSE.002647,stock,2021/3/3,2021-03-03T16:00:00.000+0800,11.94,11.52,13.13,11.11,13.13,13.13,10.75,159396928,1987178112,9.97,3.402654171,12.47,4132855246,1,TRUE,FALSE,FALSE,,涨停,10天6板,8天5板,11.29,10.41571429,10.88299743,9.733600273,-3.51758794,6.98,26.05952544,1.192847466,0.797029703,0,0.202970297,1,断板,9.702857143,10.13399658,1.736300706,4.1,11.79,4.665705166,23.0565371,0.270588235,0.117647059,0.611764706,-1,SZSE.002647,2021/3/3 9:30,11.52,2021/3/16 14:57,16.55,43.57702238,4.99,2021/3/3
SHSE.600259,stock,2021/3/5,2021-03-05T16:00:00.000+0800,47.91,46.3,48.2,44.5,46.92,52.7,43.12,33720600,1562333056,-2.07,1.051365376,46.33,7058395608,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,44.928,42.62285714,43.89465058,2.137005998,-3.360467543,30.24,10.0817804,0.941768591,0.167567568,0.345945946,0.486486486,1,断板,41.31571429,42.88620077,1.626812426,1.83,49.14,2.997189342,15.96072058,0.218,0.51,0.272,-1,SHSE.600259,2021/3/5 9:30,46.3,2021/3/8 11:28,46.11,-0.47010303,1.49,2021/3/5
SHSE.600740,stock,2021/3/5,2021-03-05T16:00:00.000+0800,7.55,7.35,7.43,6.81,6.84,8.31,6.8,135478480,953752512,-9.4,8.949768066,7.04,4097468163,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,7.018,6.781428571,6.927993402,9.133652251,-2.649006623,5.48,0.863703392,0.94934499,0.822580645,0.129032258,0.048387097,-1,断板,6.758571429,6.957324536,1.58809495,-0.26,7.64,2.467128683,11.70999789,0.157894737,0.50877193,0.333333333,-1,SHSE.600740,2021/3/5 9:30,7.35,2021/3/8 11:28,6.97,-5.226948922,1.49,2021/3/5
SHSE.600984,stock,2021/3/5,2021-03-05T16:00:00.000+0800,15.56,15.04,15.2,14.2,14.59,17.12,14,44321020,651008064,-6.23,1.903390288,14.69,8394426620,1,FALSE,FALSE,TRUE,断板,断板,断板,3天2板,14.868,14.31714286,14.41207956,6.068346352,-3.341902314,9.55,1.905807224,0.765729847,0.45,0.16,0.39,-1,断板,14.12285714,14.35277275,1.235889683,0.13,15.45,2.38293043,10.17600647,0.130653266,0.462311558,0.407035176,1,SHSE.600984,2021/3/5 9:30,15.04,2021/3/8 11:28,14.82,-1.521870566,1.49,2021/3/5
SZSE.001896,stock,2021/3/8,2021-03-08T16:00:00.000+0800,7.51,7.15,8.1,7.15,7.71,8.26,6.76,143325904,1092194944,2.66,1.387078643,7.62,3175650027,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,7.184,6.837142857,7.035865455,2.654711322,-4.793608522,5.41,12.76640201,1.013259311,0.589473684,0.410526316,0,1,断板,6.578571429,6.811153941,1.491897702,-0.79,7.86,2.570435122,14.15852334,0.149606299,0.472440945,0.377952756,-1,SZSE.001896,2021/3/8 9:30,7.15,2021/3/9 11:28,7.16,0.079794244,1.49,2021/3/8
SZSE.000027,stock,2021/3/10,2021-03-10T16:00:00.000+0800,7.37,7.15,8.11,7.15,8.11,8.11,6.63,137055840,1074182656,10.04,15.1897192,7.84,9933084782,1,TRUE,FALSE,FALSE,,涨停,7天4板,5天3板,7.332,7.088571429,7.202118823,9.818193484,-2.985074627,5.45,14.40951229,0.838175656,1,0,0,1,断板,6.757142857,6.899491764,1.903008739,-4.78,7.88,5.233576364,9.069767442,0.75,0.185185185,0.064814815,-1,SZSE.000027,2021/3/10 9:30,7.15,2021/3/11 11:28,8.65,20.90645534,1.49,2021/3/10
SZSE.000667,stock,2021/3/10,2021-03-10T16:00:00.000+0800,2.12,2.05,2.09,1.92,1.95,2.33,1.91,301448832,597908736,-8.02,25.55448151,1.98,3963589412,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,2.148,2.062857143,2.05527288,8.147591128,-3.301886792,1.54,-5.470914127,0.809141436,0.588235294,0.235294118,0.176470588,-1,断板,2.055714286,2.09036384,1.045344332,-10.17,2.17,9.934842041,3.127171647,0.588235294,0.411764706,0,-1,SZSE.000667,2021/3/10 9:30,2.05,2021/3/11 11:28,2.03,-1.035006571,1.49,2021/3/10
SZSE.000813,stock,2021/3/10,2021-03-10T16:00:00.000+0800,4.22,4.11,4.3,4.11,4.22,4.64,3.8,40463444,168925392,0,3.773470879,4.17,3365645264,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,4.222,4.098571429,4.151285929,2.187329408,-2.606635071,3.57,2.962704775,1.038766287,0.578947368,0.421052632,0,1,断板,4.045714286,4.128381239,2.918866622,-8.86,4.44,8.929734913,4.307909605,0.925373134,0,0.074626866,-1,SZSE.000813,2021/3/10 9:30,4.11,2021/3/11 11:28,4.13,0.426344116,1.49,2021/3/10
SHSE.600169,stock,2021/3/11,2021-03-11T16:00:00.000+0800,2.84,2.71,2.89,2.63,2.73,3.12,2.56,282663680,776032320,-3.87,9.851444244,2.75,4559547379,1,FALSE,FALSE,TRUE,断板,断板,断板,3天3板,2.842,2.718571429,2.729502627,4.498053018,-4.577464789,2.05,0.42038886,1.237538405,0.076923077,0.615384615,0.307692308,1,断板,2.672857143,2.729336836,1.07021385,-10.13,2.9,10.12768068,6.25334046,0.714285714,0.285714286,0,-1,SHSE.600169,2021/3/11 9:30,2.71,2021/3/12 11:28,2.78,2.521494474,1.49,2021/3/11
SHSE.601388,stock,2021/3/16,2021-03-16T16:00:00.000+0800,4.01,3.9,4.4,3.88,4.2,4.41,3.61,356841824,1495366528,4.74,5.183333397,4.19,4895898206,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,3.748,3.572857143,3.723476699,4.738627633,-2.743142145,2.7,17.55297881,1.877803677,0.576923077,0.384615385,0.038461538,1,断板,3.431428571,3.564635598,2.76356107,4.16,3.98,4.71707509,16.86094921,0.333333333,0.435897436,0.230769231,1,SHSE.601388,2021/3/16 9:30,3.9,2021/3/17 11:28,3.92,0.452530907,1.49,2021/3/16
SZSE.000027,stock,2021/3/16,2021-03-16T16:00:00.000+0800,8.39,8.15,9.23,8.15,9.21,9.23,7.55,301375936,2634274048,9.77,15.1897192,8.74,11280358920,1,FALSE,TRUE,FALSE,,炸板,11天4板,7天4板,8.606,8.305714286,8.285240721,9.499886248,-2.860548272,5.45,10.8875129,1.124943626,0.981481481,0.018518519,0,1,断板,7.995714286,7.976987628,0.953544757,-3.01,8.56,2.949894721,4.93121315,0.27,0.48,0.25,-1,SZSE.000027,2021/3/16 9:30,8.15,2021/3/17 11:28,8.59,5.335552708,1.49,2021/3/16
SZSE.003035,stock,2021/3/16,2021-03-16T16:00:00.000+0800,8.55,8.32,9.41,8.32,9.41,9.41,7.7,307772896,2820937728,10.06,1,9.17,7128787873,1,TRUE,FALSE,FALSE,,涨停,11天4板,9天3板,8.37,8.164285714,8.330920272,9.779058507,-2.69005848,3.25,15.25809274,1.133766432,1,0,0,1,炸板,7.811428571,7.971227029,1.315449252,-1.61,9.03,2.882710789,9.455010973,0.359375,0.4296875,0.2109375,-1,SZSE.003035,2021/3/16 9:30,8.32,2021/3/17 11:28,9.79,17.59768944,1.49,2021/3/16
SHSE.600075,stock,2021/3/17,2021-03-17T16:00:00.000+0800,8.44,8.22,8.36,7.99,8.25,9.28,7.6,37924608,310522912,-2.25,10.55378437,8.19,4206602326,1,FALSE,FALSE,TRUE,断板,断板,断板,2天1板,7.966,7.658571429,7.890296455,2.270775128,-2.606635071,5.58,7.722439843,0.60466037,0.081081081,0.297297297,0.621621622,1,断板,7.498571429,7.770395274,1.130237046,0.96,8.38,2.574456849,12.55477234,0.19047619,0.428571429,0.380952381,1,SHSE.600075,2021/3/17 9:30,8.22,2021/3/18 11:28,8.86,7.721235941,1.49,2021/3/17
SHSE.600481,stock,2021/3/17,2021-03-17T16:00:00.000+0800,5.75,5.52,5.68,5.18,5.33,6.33,5.18,163522576,881148480,-7.3,9.747879982,5.39,4146357071,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,5.17,4.92,5.106843765,7.267654162,-4,3.54,8.333333333,1.643464011,0.38,0.32,0.3,-1,炸板,4.832857143,5.032458353,3.360258791,6.48,5.71,6.740668888,18.97723914,0.339285714,0,0.660714286,-1,SHSE.600481,2021/3/17 9:30,5.52,2021/3/18 11:28,5.36,-2.956794121,1.49,2021/3/17
SHSE.601388,stock,2021/3/17,2021-03-17T16:00:00.000+0800,4.2,4,4.03,3.78,3.95,4.62,3.78,262678464,1027030016,-5.95,5.183333397,3.91,4604475694,1,FALSE,FALSE,TRUE,断板,断板,断板,2天2板,3.902,3.685714286,3.780107524,5.884354299,-4.761904762,2.7,7.170542636,1.156219951,0.2,0.12,0.68,-1,断板,3.572857143,3.723476699,1.877803677,4.74,4.19,4.738627633,17.55297881,0.576923077,0.384615385,0.038461538,1,SHSE.601388,2021/3/17 9:30,4,2021/3/18 11:28,3.97,-0.80953214,1.49,2021/3/17
