code,name,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,is_st,is_suspended,adj_factor,turnover_rate,total_mv,circulation_mv,mv_A_free_float,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,trend_rsq_20,trend_slope_20,trend_rsq_60,trend_slope_60,trend_rsq_120,trend_slope_120,trend_slope,trend_rsq,stability_ewmvol_60,stability_maxdd_60,stability_up_ratio_60,trend_strength,trend_stability,trend_composite,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,pre_trend_composite,pre_trend_rsq_60,pre_trend_strength,pre_trend_stability,pre_trend_slope,pre_amount,open_pre_vwap_pct,open_prev_sma7_pct,signal,code_right,trading_date_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason
SZSE.002379,宏桥控股,2025-01-10,9.8,10.6,9.58,9.67,10.22,-0.05381604696673192,101792028.0,1015845926.27,11.24,9.2,false,false,8.0384,8.9576187175453,109.88734191510001,10988734191.51,84.6393002116,false,false,true,断板,断板,断板,2天2板,8.681542823349599,9.918000000000001,9.647142857142857,-4.109589041095889,0.23693173404413137,997.9621648465438,false,6.82,0.7314744398679967,0.012041797143198122,0.6852714313782421,0.00589272107830988,0.8501838027340897,0.006438936532781046,0.007286400927628878,0.7439857444829473,26.868223022444145,2.15799609986598,0.48333333333333334,0.9806791569086651,0.524044253388347,0.7523617051485061,断板,9.547142857142857,-0.05893186003683226,1055.1929059301915,7.047733054017663,0.7559575422616983,0.6845068045961089,0.9834049199531433,0.5285101645702533,0.0074024698395626365,1979096114.73,-7.125986680502383,2.6485111476881817,1,SZSE.002379,2025-01-10,2025-01-10T09:30:00.000000,9.8,2025-01-13T11:30:00.000000,9.69,-1.9103179120253655,1.5,未涨停卖出
SZSE.002067,景兴纸业,2024-12-31,4.26,4.37,3.96,3.96,4.4,-0.10000000000000009,257127198.0,1056699333.74,4.84,3.96,false,false,2.78974,23.540963749835925,48.688371824399994,4325327182.44,41.4890918244,false,false,false,,未涨停,未涨停,3天3板,9.705125400725672,4.321999999999999,4.122857142857142,-3.1818181818181945,-3.9501039501039283,410.9636561045557,true,3.41,0.13115016111633462,0.004330674980737975,0.7934451817693736,0.00542771635038526,0.8221063780536282,0.004154292319902578,0.004826280867310999,0.6695845365240422,25.50910397637985,2.4822334409232414,0.5,0.9193359375,0.5235357654043252,0.7214358514521626,断板,4.0857142857142845,-0.015659955257270597,458.60803403675845,7.692307692307733,0.7285661713999362,0.7808025333937192,0.9115234375,0.5456089052998724,0.004792889127348642,1561985558.92,-7.11021866532432,4.265734265734289,1,SZSE.002067,2024-12-31,2024-12-31T09:30:00.000000,4.26,2025-01-02T11:30:00.000000,3.87,-9.878794680433185,1.5,止损卖出
SHSE.603667,五洲新春,2025-01-20,39.91,45.0,39.66,43.1,42.01,0.025946203284932245,99218471.0,4208358716.0,46.21,37.81,false,false,1.44661,27.09386141453818,157.8927555,15783339387.0,89.469335415,false,false,false,,未涨停,未涨停,5天4板,10.960896063129184,39.588,37.205714285714286,-4.998809807188769,15.84242051912149,4241.507325788159,false,22.89,0.5754540928364306,0.026890038237618256,0.6508654997752779,0.01251426943330145,0.709720415555255,0.008730656007748248,0.01425433916649885,0.6534396931215015,16.884081519144637,1.5717778306915813,0.5833333333333334,0.9968786578228638,0.4450938084410779,0.7209862331319709,断板,35.08714285714286,0.042431761786600575,4200.4043469134485,19.730467000529288,0.7157224893881093,0.6454286967862316,0.9962934061646508,0.4351515726115678,0.012798087795125573,4379963904.0,-4.9853378298525985,13.745368673913916,1,SHSE.603667,2025-01-20,2025-01-20T09:30:00.000000,39.91,2025-01-21T11:30:00.000000,42.89,6.610491134934092,1.5,未涨停卖出
SZSE.002364,中恒电气,2025-01-02,10.37,11.87,10.22,11.87,10.79,0.1000926784059315,134429172.0,1545546288.67,11.87,9.71,false,false,6.67702,24.086741399931714,66.895160752,6624699643.45,39.1852372341,true,false,false,,涨停,8天4板,5天3板,32.55818760874029,11.216,10.865714285714285,-3.8924930491195546,9.242703129108602,1149.7104874453887,false,6.93,0.773156573542906,0.023398149123840226,0.5889601834896733,0.006887179936756363,0.6867918593457778,0.0042805549657863665,0.009407386282882138,0.6551489642571511,27.3933650401624,2.1120400891721296,0.6333333333333333,0.9857421875,0.5029867564486074,0.7443644719743037,断板,10.439999999999998,-0.06173913043478263,1176.2593020487523,3.352490421455953,0.7461418578670558,0.5792126017655242,0.98046875,0.5118149657341114,0.008721269332774048,1968294985.17,-11.839166908707732,-0.6704980842911712,1,SZSE.002364,2025-01-02,2025-01-02T09:30:00.000000,10.37,2025-01-03T11:30:00.000000,11.13,6.473623346536719,1.5,未涨停卖出
SHSE.601011,宝泰隆,2025-01-03,2.66,3.0,2.55,3.0,2.73,0.098901098901099,253652980.0,734507564.0,3.0,2.46,false,false,2.63761,13.240991563815758,57.469936170000004,5746993617.0,39.38792517,true,false,false,,涨停,4天3板,2天2板,8.046989744899172,2.793999999999999,2.687142857142857,-2.564102564102558,11.642743221690603,289.57182525511826,false,2.38,0.4137031357070366,-0.010297681649825847,0.5381306532192305,0.005659735414029655,0.8521815100812404,0.006937580900864584,0.002851605647309033,0.6074604067753946,18.759314138284616,2.2023809038761346,0.5,0.8648965247950019,0.43719025152813806,0.65104338816157,断板,2.621428571428571,-0.09302325581395343,283.0751399190177,4.1416893732970195,0.6198176789611123,0.5298870096738452,0.788671875,0.45096348292222443,0.0022241564283620894,599056508.0,-6.032016772614712,1.4713896457765996,1,SHSE.601011,2025-01-03,2025-01-03T09:30:00.000000,2.66,2025-01-06T11:30:00.000000,3.08,14.866848395890106,1.5,未涨停卖出
SHSE.600666,奥瑞德,2025-02-14,2.81,2.92,2.75,2.83,2.89,-0.02076124567474047,277811920.0,786619789.0,3.18,2.6,false,false,13.8537,11.4810035347679,78.20741345690001,6847900806.05,48.5655462886,false,false,false,,未涨停,未涨停,3天3板,7.94125665560976,2.9099999999999993,2.762857142857143,-2.7681660899654004,2.4301964839710455,283.14832171348155,false,2.11,0.5815338096866978,0.01601675732705723,0.11966556136331168,-0.0021950720732149477,0.5793261371731653,0.005411563763818236,0.0037292845579494434,0.34993738377094497,21.26178818765899,2.7881355154833405,0.43333333333333335,0.8771929824561403,0.21023333986032242,0.5437131611582313,断板,2.68,-0.0462046204620461,297.9235223884565,7.835820895522386,0.5291190272801425,0.14663335051292908,0.8598440545808966,0.19839399997938845,0.0032733752577793268,1219279186.0,-5.680492178925778,4.850746268656714,1,SHSE.600666,2025-02-14,2025-02-14T09:30:00.000000,2.81,2025-02-17T11:30:00.000000,2.99,5.557839815116776,1.5,未涨停卖出
SHSE.603366,日出东方,2025-02-14,13.85,14.04,12.96,13.15,14.37,-0.08489909533750861,103701202.0,1384069847.0,15.81,12.93,false,false,2.54489,12.75462077489066,106.9158252815,10691582528.15,42.11768527,false,false,true,断板,断板,断板,2天2板,16.911397287674127,13.309999999999999,12.678571428571429,-3.618649965205286,3.71830985915493,1334.6709780663873,true,10.31,0.4082963461525163,0.010706549393973534,0.2094557676539163,-0.00558770162007581,0.5717219271243947,0.012482676950763114,0.0030922621539857358,0.3579037311947798,15.528004439654781,1.552702678593846,0.6,0.8391812865497076,0.1691919072205676,0.5041865968851376,炸板,12.318571428571428,0.00700770847932719,1485.0874812153952,16.653136959294912,0.41695906432748536,0.1481774121655867,0.8339181286549707,0.0,0.0028887748578591372,2218210807.0,-6.739500701567003,12.431868259306512,1,SHSE.603366,2025-02-14,2025-02-14T09:30:00.000000,13.85,2025-02-17T11:30:00.000000,12.97,-7.09997554906728,1.5,未涨停卖出
SZSE.000156,华数传媒,2025-02-14,9.02,9.15,8.49,8.96,9.43,-0.049840933191940495,136289989.0,1203341059.11,10.37,8.49,false,false,1.93473,8.017643572925413,166.02274680320002,15230887857.920002,61.92972907520001,false,false,true,断板,断板,断板,2天2板,4.765433323459063,8.776000000000002,8.387142857142857,-4.347826086956523,6.830182251745881,882.9269617961447,true,6.4,0.7385282273143022,0.017374257654093225,0.001533262867254747,-0.00018001801069040654,0.3978789435645317,0.0017624049365207069,0.003913564006429654,0.2678359599658473,34.471019926413355,2.6666665955555575,0.5,0.8865497076023392,0.0,0.4432748538011696,炸板,8.141428571428571,0.011802575107296098,956.9631522015784,15.827338129496399,0.43323586744639375,0.01755444764616863,0.8664717348927875,0.0,0.00337464455837116,1950835167.41,-5.743497236558259,10.79136690647482,1,SZSE.000156,2025-02-14,2025-02-14T09:30:00.000000,9.02,2025-02-17T11:30:00.000000,9.34,2.722590789834024,1.5,未涨停卖出
SZSE.002036,联创电子,2025-02-14,12.01,13.56,12.01,13.08,12.33,0.06082725060827254,352882710.0,4588190255.3,13.56,11.1,false,false,7.07209,33.49517687822005,138.5655827892,13780210397.4,117.35028882960002,false,true,false,,炸板,7天4板,4天4板,21.039730948571243,12.876,12.242857142857146,-2.5952960259529623,6.8378063010501515,1300.2026240673565,false,8.32,0.6700652718094106,0.022822644110894116,0.00002532564920273091,0.00003163053410932914,0.5055332997746266,0.0037502149365151276,0.005705408570188026,0.2856857071188714,23.636131632563572,2.4964028153775697,0.4666666666666667,0.9432748538011696,0.0,0.4716374269005848,断板,11.692857142857145,-0.06306990881458963,1275.1917420730385,5.448992058643844,0.464327485380117,0.010823524269223183,0.928654970760234,0.0,0.004929847308397879,3995907190.65,-5.818085204380907,2.712278558338399,1,SZSE.002036,2025-02-14,2025-02-14T09:30:00.000000,12.01,2025-02-17T11:30:00.000000,13.46,11.180258151407694,1.5,未涨停卖出
SHSE.600186,莲花控股,2025-02-11,6.53,7.46,6.36,7.46,6.78,0.10029498525073732,558946111.0,3940613899.0,7.46,6.1,false,false,5.41324,31.28353079344881,133.8750817186,13328859889.86,99.3779335972,true,false,false,,涨停,5天3板,3天2板,21.80747148832495,6.409999999999999,6.0457142857142845,-3.687315634218289,23.393194706994354,705.0078391188591,false,4.23,0.6353201818750098,0.02089364883972192,0.09597121378444758,0.0018883062462681122,0.7628884877419106,0.00548045593477017,0.006767019671509491,0.40391618958979897,20.20752901183262,2.3095974698774087,0.5333333333333333,0.9664717348927875,0.24254648762104986,0.6045091112569186,炸板,5.741428571428571,0.04147465437788034,690.7536294790598,18.089076884797226,0.5717785367788202,0.06542435585340542,0.9454191033138402,0.19813797024380023,0.005298458636651347,3154560801.0,-5.465570916729323,13.734759890520042,1,SHSE.600186,2025-02-11,2025-02-11T09:30:00.000000,6.53,2025-02-12T11:30:00.000000,7.21,9.53368760791444,1.5,未涨停卖出
SHSE.603496,恒为科技,2025-02-11,28.0,29.51,27.64,27.76,28.98,-0.04209799861973773,65068024.0,1851936758.0,31.88,26.08,false,false,2.85205,20.320470262003024,88.8900858568,8889008585.68,64.024264896,false,false,true,断板,断板,断板,3天2板,13.894206358059439,26.941999999999997,25.648571428571437,-3.381642512077296,8.232148824774397,2846.1549070554224,false,21.51,0.42312928445338577,0.009887157204466975,0.2360665987364586,-0.002194218806582411,0.15428968106153054,0.0013758509902857669,0.0012930773346879196,0.24894606057736562,27.262206924591673,3.271383208714412,0.48333333333333334,0.6867446393762183,0.0,0.34337231968810916,炸板,24.831428571428578,0.02911931818181812,2971.7628471604426,16.70693821194336,0.3,0.32911446077095097,0.6,0.0,0.0007246137964022493,2645972825.0,-5.77983022180133,12.760326774824504,1,SHSE.603496,2025-02-11,2025-02-11T09:30:00.000000,28.0,2025-02-12T11:30:00.000000,28.27,0.1597894137734554,1.5,未涨停卖出
SHSE.600789,鲁抗医药,2025-01-09,11.12,11.43,10.53,10.53,11.7,-0.09999999999999998,263307773.0,2849717344.0,12.87,10.53,false,false,2.86136,29.299729691989857,94.6299122496,9462991224.96,70.9728195852,false,false,false,,未涨停,未涨停,2天2板,9.76570013884702,11.202000000000002,10.73857142857143,-4.957264957264958,-1.9422642011440863,1082.2761939504155,true,8.28,0.7060577605550696,0.015004947497453076,0.432910754562923,0.0033692492648216828,0.6727251143206284,0.003156202390256953,0.005632474848978542,0.559484463688664,26.387662979442794,2.545090115585883,0.5666666666666667,0.9714955095665756,0.4829980470252558,0.7272467782959157,断板,10.644285714285715,0.010362694300518172,1183.4469745305707,9.91813179439,0.729147274157613,0.4296666677616716,0.9705193283873487,0.4877752199278774,0.005540398180302846,3775227932.0,-6.037192714858319,4.469198765266391,1,SHSE.600789,2025-01-09,2025-01-09T09:30:00.000000,11.12,2025-01-10T11:30:00.000000,9.88,-11.85903866548195,1.5,止损卖出
SZSE.002245,蔚蓝锂芯,2025-01-09,12.02,13.63,12.02,12.71,12.48,0.018429487179487225,225463728.0,2908727001.96,13.73,11.23,false,false,14.0145,20.736849362125525,146.4251148527,13819090512.92,118.0692620754,false,false,true,断板,断板,断板,4天2板,17.160847970695457,12.560000000000002,12.178571428571429,-3.685897435897443,4.363636363636368,1290.1086253483754,false,9.94,0.696528945495708,0.01279445065847168,0.5975123333473448,0.0048426453908047154,0.7074882364892306,0.004169628354891217,0.006231101333564059,0.6503084267195831,25.316303304405388,2.5429103830972597,0.5666666666666667,0.9761811792268645,0.5177010353376439,0.7469411072822543,断板,11.94714285714286,-0.08235294117647052,1265.8973125998243,4.46012196580173,0.7406327434136482,0.5961150057468705,0.9720812182741116,0.5091842685531847,0.005777323200316302,3439439099.37,-5.0475905086326485,0.6098290087289016,1,SZSE.002245,2025-01-09,2025-01-09T09:30:00.000000,12.02,2025-01-10T11:30:00.000000,11.87,-2.034789295397443,1.5,未涨停卖出
SZSE.002269,美邦服饰,2025-01-09,2.52,2.71,2.36,2.43,2.62,-0.0725190839694656,514455105.0,1254639661.15,2.88,2.36,false,false,4.48806,20.475825074626865,61.05375,6105375000.0,35.630765376300005,false,false,true,断板,断板,断板,4天3板,16.510983150912107,2.5180000000000002,2.41,-3.8167938931297747,0.8298755186721999,243.87738579248818,true,1.69,0.07001041374354385,-0.005230191837089967,0.5599428509507189,0.0073508941620508295,0.8167046131076201,0.006686510380703143,0.004635361827818364,0.5389848921563543,18.02413893708315,1.9806451220607706,0.55,0.9574385005857087,0.39877490697286155,0.6781067037792852,炸板,2.352857142857143,-0.015037593984962405,275.6799848830664,11.353976927747409,0.6795734049965163,0.5681276402805885,0.9509957048028114,0.40815110519022135,0.00432702613278175,1789978293.12,-8.589664169167243,7.1038251366120075,1,SZSE.002269,2025-01-09,2025-01-09T09:30:00.000000,2.52,2025-01-10T11:30:00.000000,2.33,-8.276418136975906,1.5,未涨停卖出
SZSE.000034,神州数码,2025-02-12,42.53,45.87,42.53,44.92,43.7,0.027917620137299703,110889986.0,4960949259.95,48.07,39.33,false,false,2.73174,20.063543343172853,300.77828320120005,24827011290.68,219.0917833748,false,false,true,断板,断板,断板,2天2板,16.827680316351007,41.724,39.451428571428586,-2.6773455377574407,13.861529548088027,4473.757675422558,false,30.0,0.700261405709334,0.01844655061524497,0.009451465611030831,0.0004594751519017181,0.6062697557733393,0.0037156532454753074,0.0050337436726424455,0.32665894067938406,29.836374374474506,2.8192843353132027,0.4666666666666667,0.9348927875243664,0.21508821741057166,0.5749905024674691,断板,37.83142857142858,-0.003875085479826623,4476.614304148182,15.512423532965764,0.5530593610573875,0.004488395089444006,0.910916179337232,0.19520254277754304,0.0039857747433717505,7355762850.43,-4.995165742578567,12.419756815950421,1,SZSE.000034,2025-02-12,2025-02-12T09:30:00.000000,42.53,2025-02-13T11:30:00.000000,44.49,3.774977681561562,1.5,未涨停卖出
SZSE.000903,ST云动,2025-02-12,3.27,3.44,3.27,3.35,3.44,-0.026162790697674354,215878629.0,717877966.11,3.78,3.1,false,false,11.6396,11.242146570226144,65.3172672955,6432876520.8,42.5489950425,false,false,true,断板,断板,断板,2天2板,9.024999571308417,3.158,2.981428571428571,-4.941860465116276,12.362242453282247,332.5377641294915,false,2.44,0.00015226926812706833,-0.00020917827799091677,0.10512648770208509,-0.003428197263227585,0.4967547009142774,0.006048222344135984,0.000058532416028819353,0.2016201079789512,18.116144950837203,1.8243242910427324,0.45,0.39103313840155945,0.0,0.19551656920077973,炸板,2.864285714285714,0.045592705167173175,344.2641101024129,20.099750623441413,0.12748538011695906,0.09710250296222815,0.2549707602339181,0.0,-0.0006313484965829691,1114600826.37,-5.014786495541779,14.164588528678323,1,SZSE.000903,2025-02-12,2025-02-12T09:30:00.000000,3.27,2025-02-13T11:30:00.000000,3.52,6.78752878394678,1.5,未涨停卖出
SZSE.002131,利欧股份,2025-02-12,4.52,4.79,4.45,4.7,4.71,-0.002123142250530785,1280620672.0,5984725402.95,5.18,4.24,false,false,44.4809,21.886252690890643,318.26166033600003,27500903162.4,257.99908730100003,false,false,true,断板,断板,断板,4天2板,23.362700527357134,4.436,4.26,-4.0339702760085006,10.328638497652593,467.3300637575527,false,2.8,0.5542613648110437,0.012347505615558522,0.17631749757954476,0.005415036276248432,0.7421286752353111,0.011038196145050232,0.00848847810475099,0.42164962432257447,14.669564020504986,1.5231958530874032,0.55,0.9797270955165692,0.2418122700524564,0.6107696827845128,断板,4.117142857142857,0.037444933920704804,475.9463955738612,14.399722414989583,0.6098898227063645,0.181591479972524,0.980701754385965,0.23907789102676408,0.008568068734929067,9997831333.45,-5.031321971666247,9.784871616932666,1,SZSE.002131,2025-02-12,2025-02-12T09:30:00.000000,4.52,2025-02-13T11:30:00.000000,4.78,4.909565278708188,1.5,未涨停卖出
SHSE.600186,莲花控股,2025-01-06,5.41,5.8,5.08,5.08,5.64,-0.09929078014184389,303686986.0,1623992145.0,6.2,5.08,false,false,5.41324,16.996989497079902,91.1642647628,9076489040.28,67.6729092056,false,false,true,断板,断板,断板,3天2板,21.53326508153539,5.574,5.364285714285714,-4.078014184397155,-5.2996005326231606,534.7585572863501,true,4.63,0.10360620841853997,-0.004194045235275381,0.6292848396044198,0.004312515823436514,0.8067649150183777,0.005682346415265215,0.003022152789242745,0.5773931359914313,23.82120670231258,2.50191564621644,0.5333333333333333,0.8988676298320968,0.4714860540677636,0.6851768419499302,断板,5.315714285714285,-0.1004784688995215,606.7765122427437,6.10051061542597,0.6808896605891364,0.6674385476131525,0.9006247559547051,0.4611545652235675,0.003486161490152487,2588265029.0,-10.840319444736446,1.7737167428110823,1,SHSE.600186,2025-01-06,2025-01-06T09:30:00.000000,5.41,2025-01-07T11:30:00.000000,4.9,-10.14868437525314,1.5,止损卖出
SZSE.001391,国货航,2025-01-13,7.59,7.78,7.33,7.37,7.93,-0.07061790668348045,217910878.0,1635152816.86,8.72,7.14,false,false,1.0,25.974426548752643,885.1889382325,6183016852.54,61.8301685254,false,false,true,断板,断板,断板,8天7板,33.30373485192888,7.766,7.687142857142858,-4.287515762925597,-4.1256272068388835,750.3768659314015,false,6.81,,,,,,,0.0,0.0,,,,0.7283372365339579,0.0,0.36416861826697894,断板,7.875714285714286,-0.07790697674418601,832.740763102837,0.6892798839107449,0.35509367681498827,,0.7101873536299765,0.0,0.0,3245539130.91,-8.855188357547783,-3.627788862688197,1,SZSE.001391,2025-01-13,2025-01-13T09:30:00.000000,7.59,2025-01-14T11:30:00.000000,7.7,0.6409146024597291,1.5,未涨停卖出
SZSE.002175,*ST东智,2025-01-13,4.4,4.48,4.17,4.19,4.58,-0.08515283842794752,206664717.0,882907719.09,5.04,4.12,false,false,6.46863,16.186485793220662,53.497112461300006,5349679821.13,38.7394550527,false,false,false,,未涨停,未涨停,2天2板,19.049145326415903,4.401999999999999,4.248571428571429,-3.9301310043668063,-1.3786146603900504,427.21744277713356,false,3.71,0.6831442049483744,-0.02792000736136138,0.4462442838061297,0.013032167888234587,0.6878124645219048,0.012426498436196533,0.0046600320027039765,0.5660947222493111,14.52318855477294,1.3224298890538475,0.5666666666666667,0.9613583138173302,0.39517995277594004,0.6782691332966351,断板,4.264285714285715,0.013274336283185972,466.22310283583903,7.403685092127284,0.6808922011893705,0.48636062081872916,0.949648711943794,0.41213569043494713,0.004118372132477679,1361737599.27,-5.624582453408022,3.1825795644891075,1,SZSE.002175,2025-01-13,2025-01-13T09:30:00.000000,4.4,2025-01-15T11:30:00.000000,4.91,10.701738500543275,2.5,未涨停卖出
SZSE.002611,东方精工,2025-01-13,10.42,10.79,10.2,10.4,10.84,-0.040590405904059046,121362135.0,1266453227.63,11.92,9.76,false,false,6.95277,12.196319315476295,126.78081936000001,10348746792.800001,73.433763,false,false,false,,未涨停,未涨停,2天2板,19.41932794604842,10.652000000000001,10.228571428571428,-3.8745387453874534,1.6759776536312962,1043.5324227198212,false,8.87,0.164906354432153,-0.004086091180592497,0.3130130265509281,0.007773517154110287,0.6323725233998833,0.008177889248145075,0.005522907115380166,0.37919954118185967,17.27496460424475,1.5427542516266355,0.5666666666666667,0.9724824355971897,0.19918482714736102,0.5858336313722754,断板,10.134285714285713,0.010251630941286116,1107.33321912291,6.96363123766564,0.6179142054541968,0.3463372520091419,0.9722872755659641,0.26354113534242957,0.005544924233944133,2176748613.71,-5.900050499221788,2.819283901888925,1,SZSE.002611,2025-01-13,2025-01-13T09:30:00.000000,10.42,2025-01-15T11:30:00.000000,11.96,13.864694771776605,2.5,未涨停卖出
SZSE.002717,*ST岭南,2025-01-13,3.18,3.26,3.05,3.18,3.34,-0.0479041916167664,251875419.0,796942719.93,3.67,3.01,false,false,13.5059,15.734512577829838,57.88342714440001,5090490273.900001,43.26443299980001,false,false,false,,未涨停,未涨停,2天2板,30.373014587757034,3.346000000000001,3.2499999999999996,-4.790419161676638,-2.1538461538461355,316.40353119571387,false,2.91,0.6971551220147273,-0.028826963175484454,0.28328224923060025,0.006672208936460152,0.8185179975910865,0.01350435452302199,0.001622018190039782,0.5266275482955716,13.692839532211027,1.457583526312343,0.48333333333333334,0.8706088992974239,0.3686030015696973,0.6196059504335606,断板,3.2771428571428567,-0.026239067055393694,348.6780760197563,1.9180470793374118,0.6444936454195125,0.34407217830014725,0.900663544106167,0.3883237467328581,0.0024848800041499678,1329233336.88,-8.798395462643905,-2.9642545771577877,1,SZSE.002717,2025-01-13,2025-01-13T09:30:00.000000,3.18,2025-01-15T11:30:00.000000,3.71,15.737051792828682,2.5,未涨停卖出
SZSE.000785,居然智家,2025-01-07,3.9,4.1,3.73,4.03,4.0,0.007500000000000062,324297577.0,1269604173.53,4.4,3.6,false,false,7.26926,5.474870572210565,251.94915711810003,23871235275.29,72.8356416463,false,false,true,断板,断板,断板,2天1板,8.305166628734153,3.912,3.882857142857144,-2.500000000000002,3.789551140544497,391.4935736723065,false,2.8,0.13311373311917188,-0.006408645271750088,0.6545799552756634,0.00885503298585255,0.6408174774226088,0.0048261872186034106,0.0045936436041572794,0.5461579674884487,21.786551042662154,1.8181817851239672,0.5833333333333334,0.9533385396329559,0.4107633824886536,0.6820509610608048,断板,3.870000000000001,-0.04076738609112707,411.9073110303914,3.35917312661496,0.6713138047066368,0.6460676991045278,0.9580242092932448,0.38460340012002875,0.005122981379020408,1737983361.81,-5.318505023761288,0.7751937984495916,1,SZSE.000785,2025-01-07,2025-01-07T09:30:00.000000,3.9,2025-01-08T11:30:00.000000,4.16,5.816733067729091,1.5,未涨停卖出
SZSE.002117,东港股份,2025-01-07,12.31,13.71,11.97,13.0,12.73,0.02120974076983506,103232205.0,1316855465.04,14.0,11.46,false,false,6.57548,19.717559396088294,68.08372415,6806210840.0,46.66520248,false,false,true,断板,断板,断板,5天4板,18.75763845717127,12.88,12.595714285714289,-3.299293008641005,3.2097085176363596,1275.6246609669918,false,8.66,0.6321573412096941,0.017750811715840246,0.8097792359286817,0.008825813745311226,0.7041654198552671,0.005197268060951958,0.00952224963410925,0.7425707121628599,21.53064353115354,1.9971751013558532,0.5833333333333334,0.9898477157360406,0.48601523493554677,0.7379314753357937,断板,12.208571428571432,-0.09971711456859977,1296.8250942176953,4.271003978469436,0.7360424249986924,0.8076116611873949,0.9875048809058962,0.4845799690914887,0.008953585873607077,1273055185.05,-5.0758652428301465,0.8307980341680121,1,SZSE.002117,2025-01-07,2025-01-07T09:30:00.000000,12.31,2025-01-08T11:30:00.000000,11.86,-4.423249326010348,1.5,未涨停卖出
SZSE.002269,美邦服饰,2025-01-07,2.31,2.66,2.25,2.66,2.42,0.09917355371900838,450532186.0,1120494970.45,2.66,2.18,false,false,4.48806,17.93162929353234,66.8325,6683250000.0,39.0032246506,true,false,false,,涨停,4天3板,2天2板,15.800660079601988,2.364,2.282857142857143,-4.5454545454545405,16.520650813516898,248.70475523584457,false,1.68,0.23575803525133168,-0.009675155087047322,0.5646601919412426,0.007523857662118292,0.8105717253219512,0.006627790043252502,0.003815234826625432,0.5726532206174729,18.39021004738698,1.9430379369295792,0.5666666666666667,0.9336196798125732,0.41559685199086976,0.6746082659017215,断板,2.192857142857143,-0.016260162601625994,244.89121932466168,10.358306188925068,0.6692973406136782,0.5595142051217179,0.9150722374072627,0.4235224438200935,0.0034763578378677698,1346672497.9,-5.672404001650044,5.34201954397393,1,SZSE.002269,2025-01-07,2025-01-07T09:30:00.000000,2.31,2025-01-08T11:30:00.000000,2.76,18.528483468722488,1.5,未涨停卖出
SZSE.000681,视觉中国,2025-02-10,25.5,27.37,25.33,26.51,26.51,0.0,186862427.0,4912328562.03,29.16,23.86,false,false,5.07685,27.63858719264117,185.72307828360002,17923213314.93,124.79388049150002,false,false,false,,未涨停,未涨停,2天2板,23.60543836082511,25.630000000000003,24.304285714285715,-3.8098830629951017,9.075412919532125,2628.847671998823,false,19.65,0.5559735206795455,0.012364949383878257,0.4238232265410741,0.008781099094885763,0.7383283758331337,0.00835658337865981,0.009370514437816477,0.5446048301563863,17.814078986253335,1.7172152970092873,0.6,0.9851851851851852,0.40119849260904367,0.6931918388971144,炸板,23.360000000000003,0.03554687500000009,2683.640752054999,13.484589041095882,0.6817570886890333,0.4209121770303604,0.9847982849347106,0.378715892443356,0.009039410732000283,6378155034.23,-4.979830178561118,9.160958904109574,1,SZSE.000681,2025-02-10,2025-02-10T09:30:00.000000,25.5,2025-02-11T11:30:00.000000,25.41,-1.1469416451839745,1.5,未涨停卖出
SHSE.600811,*ST东方,2025-02-17,2.16,2.35,2.16,2.29,2.27,0.008810572687224738,432877954.0,983566060.0,2.5,2.04,false,false,13.6456,11.831323628467148,83.7852590115,8378525901.150001,62.00918485140001,false,false,true,断板,断板,断板,2天2板,9.926110071950125,2.206,2.1457142857142855,-4.845814977973563,6.724367509986699,227.21555831415708,false,1.79,0.01763087924921813,0.0017601069210243525,0.7574723918083647,-0.010036908080437848,0.21942326633071915,0.004191765680016077,-0.0034089029520092302,0.4480893516532417,19.280214624860804,2.0529411343249144,0.45,0.015207642815363619,0.33921048656377184,0.17720906468956774,断板,2.0899999999999994,-0.04219409282700426,238.90328402141407,8.612440191387591,0.16377610366232795,0.7505701377776935,0.014035087719298246,0.31351711960535766,-0.003655001958853784,1680728277.0,-9.586843527593004,3.3492822966507463,1,SHSE.600811,2025-02-17,2025-02-17T09:30:00.000000,2.16,2025-02-18T11:30:00.000000,2.16,-0.7968127490039769,1.5,未涨停卖出
