trading_date,ic,rank_ic,sample_size
2025-03-10,-0.12616252547316886,-0.23792328620827985,5095
2025-03-11,-0.08973225712334634,-0.199003054718924,5096
2025-03-12,-0.055579045444006915,-0.11881122428992474,5095
2025-03-13,-0.03990721504022107,-0.11879664747827987,5098
2025-03-14,-0.010248561508687897,-0.05010736059346385,5099
2025-03-17,-0.013539286754181546,-0.018510695731174698,5094
2025-03-18,-0.013208639110751385,0.023759128940860345,5098
2025-03-19,-0.013031450813029907,0.01658339972461201,5094
2025-03-20,-0.08154086192025654,-0.016334725373766373,5095
2025-03-21,-0.1059928729896298,-0.04377785827692592,5095
2025-03-24,-0.12689751999043217,-0.06815887934688487,5095
2025-03-25,-0.1266673606658429,-0.10523294525567232,5097
2025-03-26,-0.1645236289074722,-0.14356828589556647,5099
2025-03-27,-0.03126123767761213,0.010392460800253526,5098
2025-03-28,0.05959321000036342,0.10424021867192848,5097
2025-03-31,0.09457043479408737,0.13545907467768784,5097
2025-04-01,0.04876288540489696,0.08415317334155575,5099
2025-04-02,0.07308585422920803,0.11491577626883383,5100
2025-04-03,0.03764739674437966,0.06580653190151309,5100
2025-04-07,-0.05771994522762659,-0.08255481348614499,5100
2025-04-08,-0.2047417259763353,-0.2826732184448991,5100
2025-04-09,-0.13647127111863255,-0.1684124794613139,5102
2025-04-10,-0.09157278361406683,-0.0698098882394019,5101
2025-04-11,-0.07919337865291137,-0.008463854652863145,5100
2025-04-14,-0.13317949378446817,-0.09929897605103856,5101
2025-04-15,-0.011218629413745794,0.02631913826335193,5099
2025-04-16,-0.1802575583047959,-0.2393559338989053,5102
2025-04-17,-0.12874155741667911,-0.13863705795874415,5103
2025-04-18,-0.07560745735926713,-0.10564817008788042,5102
2025-04-21,-0.09573918133424769,-0.06518594022992033,5102
2025-04-22,-0.2199104508379046,-0.23709169538174196,5100
2025-04-23,-0.19962403988496055,-0.2139358895682478,5102
2025-04-24,-0.26776444092718205,-0.3659544418293109,5103
2025-04-25,-0.19915710725574054,-0.3006730004626759,5102
2025-04-28,-0.19624544102567607,-0.30733818326075185,5096
2025-04-29,-0.12198269281253123,-0.22875337844021149,5072
2025-04-30,-0.04508542110947804,-0.16378899755873583,5073
2025-05-06,0.050580033203627695,-0.0015396636529515196,5097
2025-05-07,0.058342373958840704,-0.03731551213192912,5099
2025-05-08,0.1750628530184475,0.19038100824518467,5100
2025-05-09,0.1650220860742357,0.10003053459582929,5100
2025-05-12,0.16908311715708682,0.16611126308927748,5100
2025-05-13,0.07956791278052523,0.0638258687671465,5101
2025-05-14,0.02382210140355181,0.043717780210343234,5101
2025-05-15,-0.011294037671490143,-0.01860657021999612,5100
2025-05-16,-0.03967365518525778,-0.0009233200572891354,5099
2025-05-19,-0.05931488208650437,-0.04900841589432223,5094
2025-05-20,0.042335441974663435,0.07262291914113156,5100
2025-05-21,0.03370565435574527,0.05359285522668948,5096
2025-05-22,0.002051335168825749,-0.029085245752294132,5093
2025-05-23,-0.021557160800225413,-0.0034069170431868796,5095
2025-05-26,0.018876102858743755,0.06548401423894276,5093
2025-05-27,-0.04180994131604366,-0.012064532228468641,5093
2025-05-28,-0.1120591634499706,-0.16047039258705983,5091
2025-05-29,-0.10494459113338131,-0.12209522447437604,5094
2025-05-30,-0.004898126330301199,-0.06648349698642299,5094
2025-06-03,-0.023876941918467155,-0.10534376978921915,5090
2025-06-04,-0.035641856167963955,-0.13171377326606495,5096
2025-06-05,0.06519118415420883,0.03852802947398174,5096
2025-06-06,0.0558708930325477,0.036691325086795006,5099
2025-06-09,0.014018662334701606,-0.003424917649885352,5097
2025-06-10,-0.05125465276457932,-0.0661600534950208,5103
2025-06-11,-0.055916379056931316,-0.08761291182234798,5105
2025-06-12,-0.13061749793094113,-0.16958780529596487,5104
2025-06-13,-0.10341052389348916,-0.14483579827630214,5103
2025-06-16,-0.0881621936591822,-0.10784665838450906,5107
2025-06-17,-0.09666666060051533,-0.14683463870034758,5111
2025-06-18,-0.08529206010240123,-0.1386090063246369,5112
2025-06-19,-0.046289216403325305,-0.09617827310426554,5112
2025-06-20,-0.03324814247701909,-0.07464079427484566,5112
2025-06-23,-0.054409922262271274,-0.08188581224352943,5107
2025-06-24,-0.00556268271155424,-0.057784377161123626,5111
2025-06-25,-0.04512290572318707,-0.08947426833033861,5114
2025-06-26,-0.07652045290735118,-0.11947681718453813,5116
2025-06-27,-0.060641995875726405,-0.13544097887754,5112
2025-06-30,-0.12687657191642904,-0.21011855329081233,5112
2025-07-01,-0.03679059965786064,-0.11395214780687146,5112
2025-07-02,0.009613053491829244,-0.07110596929757053,5110
2025-07-03,-0.05024986054386093,-0.10439536055669342,5110
2025-07-04,-0.02738339637190566,-0.0788127665744407,5113
2025-07-07,-0.05575812907093268,-0.08078633682193605,5113
2025-07-08,-0.12060692536654594,-0.11569162456437307,5112
2025-07-09,-0.1704594739680691,-0.1912122801875628,5116
2025-07-10,-0.11519769657564696,-0.1273790034053028,5115
2025-07-11,-0.09450568045518634,-0.11147636702028828,5120
2025-07-14,-0.060755778281377924,-0.061172114549755394,5118
2025-07-15,-0.00810978297283383,-0.004161019318788789,5120
2025-07-16,0.010607725007832896,0.055707163683276203,5119
2025-07-17,0.0014911381810867293,0.04614656397228077,5120
2025-07-18,-0.022498012556826,0.012485972917137324,5119
2025-07-21,0.0008415594927857093,0.015637155782450566,5119
2025-07-22,0.01043352466894632,0.0009705527682652634,5119
2025-07-23,-0.009589996174458335,-0.049696773556506764,5122
2025-07-24,-0.04682218117305671,-0.11307888691186103,5121
2025-07-25,-0.0028307724814786287,-0.060056011889796514,5123
2025-07-28,0.011143159133743384,-0.049278370397451025,5124
2025-07-29,-0.09097415684203698,-0.16701708078731256,5127
2025-07-30,-0.11155315012651114,-0.16670649875779425,5125
2025-07-31,-0.11582265940849082,-0.1853135541919191,5120
2025-08-01,-0.0600822189859189,-0.12641469418261955,5121
2025-08-04,-0.030617233925874413,-0.1014459828360472,5118
2025-08-05,-0.017399259890692863,-0.07264532699318381,5119
2025-08-06,0.04071352138980854,-0.007234915156182547,5120
2025-08-07,-0.011697576937293673,-0.041233845375811005,5120
2025-08-08,0.034395120176848155,0.016709455473451415,5122
2025-08-11,0.06834923312505557,0.02572196213196081,5125
2025-08-12,0.06886433792776567,0.0031389313224099544,5127
2025-08-13,-0.006686325713314465,-0.07373954513097733,5124
2025-08-14,-0.043679799103305834,-0.09265127140911891,5125
2025-08-15,-0.07138277628937674,-0.0920332839738683,5124
2025-08-18,-0.09494682725727213,-0.11078658472356756,5122
2025-08-19,-0.0768330045669267,-0.07642733658797432,5125
2025-08-20,-0.011215354958182492,-0.010438459293658938,5122
2025-08-21,0.15669829751856315,0.20673249716682987,5126
2025-08-22,0.0844100405928361,0.1280886180349569,5126
2025-08-25,0.06319732378061575,0.09259350028470466,5126
2025-08-26,0.014771235272287006,0.03461375503094921,5127
2025-08-27,-0.02246244148519673,-0.021566541720334835,5130
2025-08-28,-0.19244219111101707,-0.21468639523565297,5130
2025-08-29,-0.11901788828554105,-0.14977774057861057,5127
2025-09-01,-0.11395324514100616,-0.12248003868787484,5127
2025-09-02,-0.07630757143715002,-0.08733664310977297,5129
2025-09-03,-0.08021729702428267,-0.12751150608887687,5132
2025-09-04,0.10529070542250597,0.1092386654792846,5131
2025-09-05,0.06436182103522599,0.04411897350296779,5131
2025-09-08,0.08943730543166696,0.04582664927769892,5132
2025-09-09,0.05826804264604275,0.0017667653351424281,5133
2025-09-10,0.062207524188092354,0.024281748360801273,5134
2025-09-11,0.07993745059399475,0.026142358068870077,5134
2025-09-12,0.06420470580638131,0.05309317465521492,5137
2025-09-15,0.03810935586633748,0.02952335865209335,5135
2025-09-16,0.03989077883290691,0.05910960742432072,5136
2025-09-17,0.04171733945891652,0.04634623463136418,5135
2025-09-18,0.022435925066565193,0.05099282718561022,5134
2025-09-19,0.03353891761608148,0.015042047753326269,5135
2025-09-22,0.06120799918768803,0.013711425858433365,5131
2025-09-23,0.005725104483950683,-0.04818338228999891,5135
2025-09-24,0.009494960730851338,-0.044594888636734026,5133
2025-09-25,-0.051558106815939406,-0.12095661248294634,5134
2025-09-26,-0.025144658130777205,-0.09703640215686903,5130
2025-09-29,-0.10908337902626329,-0.17147648733502857,5125
2025-09-30,-0.11321912400264467,-0.1792009319850722,5125
2025-10-09,-0.13625766575881623,-0.19637811987453196,5124
2025-10-10,-0.13584570205646934,-0.1870069365361007,5126
2025-10-13,-0.1616779598856601,-0.20844120355873808,5122
2025-10-14,-0.10320745889813074,-0.16199690615490905,5121
2025-10-15,-0.11270383319169625,-0.19575644561925118,5122
2025-10-16,-0.12882776762399467,-0.19604317677356894,5123
2025-10-17,-0.0868951573484371,-0.13021995353468074,5119
