rule,n,all_final,all_ann,all_mdd,all_sharpe,all_win,all_pl,all_mean,train_n,train_ann,train_mdd,train_sharpe,test_n,test_ann,test_mdd,test_sharpe,test_final,score
"open_pct in [-4.306,-3.287] AND avg_limit_turnover_5 in [3.034,9.603]",374,0.7737185084365193,-0.10754439396810767,-0.43783914420597325,-0.3101561260043959,0.4117647058823529,1.3858971722938473,-0.03874471375307175,328,-0.06202692385616382,-0.43783914420597325,-0.05676887556117408,46,-0.3744789952786969,-0.18574821732455304,-3.050330373342321,0.8771207387248854,-0.5603977910699345
"open_pct in [-4.645,-3.287] AND turnover_rate in [9.015,19.06]",474,0.37315417300299436,-0.34907447609737097,-0.6442843365641735,-1.4861053311565402,0.4029535864978903,1.37833010412039,-0.0984205259505098,415,-0.39375858389289475,-0.6442843365641735,-1.7174226904228105,59,0.004830544927763469,-0.14236464446956987,0.08798222834635562,1.0014797746413227,-0.5604521354847769
"pre_close_sma7_pct in [15.9,19.12] AND turnover_rate in [10.9,55.09]",160,0.9559013899037971,-0.019591232712297124,-0.30464399391265906,0.3300554202087998,0.44375,1.2725293931989743,0.024702154782007345,132,0.10398866234184045,-0.30278248723988943,1.2426783919056557,28,-0.5376684323370491,-0.281766379613382,-5.375964693704257,0.7892075396619197,-0.5605462069310598
"avg_limit_turnover_5 in [4.7,23.36] AND turnover_rate in [0,7.221]",213,0.6893372470138941,-0.14942802516688447,-0.39861888615012264,-1.346792959803907,0.39436619718309857,1.2026270139263906,-0.27201123605187877,184,-0.15008105003129746,-0.35034865635649803,-1.330102243934246,29,-0.153787856896345,-0.12486696654880658,-1.6161925345291588,0.9496167611945837,-0.5606204571471785
"open_pct in [-5,-3.768] AND pre_close_sma7_pct in [7.04,30.35]",676,0.9571357025230358,-0.018702107892465958,-0.32243305405019507,0.19725363281218636,0.4171597633136095,1.3074650408475397,-0.09287325849550646,585,0.09366895424409427,-0.3028181882111657,0.5837704747958805,91,-0.48569708842850845,-0.32243305405019484,-2.2188068469650135,0.8021712909792656,-0.5606284117691215
"pre_close_sma7_pct in [7.04,15.9] AND price_lowest_30 in [1.337,1.968]",722,1.024735340630588,0.010623026566854987,-0.3929168011955616,0.28566380464764923,0.4113573407202216,1.5296897377307084,0.09694811091957718,608,0.13797718197485498,-0.3929168011955616,0.6930004474867882,112,-0.5142415856347806,-0.3452577598807304,-2.257221202937084,0.7855739433871286,-0.5607491136581885
"pre_close_sma7_pct in [8.534,13.62] AND price_lowest_30 in [1.396,1.755]",291,0.8722224178278015,-0.05996039449275148,-0.4085687989313015,-0.18604480424216824,0.422680412371134,1.6679300864613162,0.30622596992622864,249,0.02739173350389157,-0.31081356118731873,0.2762847114264829,41,-0.38651636799677047,-0.3014999627415895,-2.8723728878591452,0.8493249315446655,-0.5607794434640532
"open_pct in [-4.306,-4.053] AND avg_limit_turnover_5 in [-0,17.79]",182,0.879532125559093,-0.054503043450411015,-0.22186696622903757,-0.044115228731359056,0.4175824175824176,1.3366937535297465,-0.053576032204976115,159,0.03224634576440821,-0.22186696622903757,0.6404903350881125,23,-0.4630187147208894,-0.2107111663776945,-8.314313335073978,0.8263007560984701,-0.5610741707738043
"open_pct in [-4.306,-2.881] AND turnover_rate in [9.015,13.12]",290,0.6110453626073891,-0.1979666912172735,-0.6149475996913198,-0.9056091391196334,0.43103448275862066,1.108211552271768,-0.21252672707194248,256,-0.21697014035287454,-0.6149475996913198,-1.045293361152005,33,-0.21283391003983887,-0.11738111345811963,-1.318926715928127,0.9402287628678346,-0.5611313647692626
"open_pct in [-4.053,-2.881] AND price_lowest_30 in [1.537,1.623]",131,0.771988736046283,-0.1125598637211136,-0.3428656087966172,-0.8999931086374573,0.45038167938931295,1.113153615335332,-0.12894059121643284,111,-0.08887667571511337,-0.3428656087966172,-0.7941366273357705,20,-0.25668606075762135,-0.1601446450800017,-1.8176289116533375,0.9174597439112868,-0.5611953428826704
"open_pct in [-5,-2.5] AND turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"mv_A_free_float in [25,983.4] AND turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"pre_close_sma7_pct in [0.01286,30.35] AND turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"price_lowest_30 in [1.073,2.972] AND turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"pre_pct in [-0.102,0.099] AND turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,13.12]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,15.85]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,19.06]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,22.44]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,27.62]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND turnover_rate in [0,55.09]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"turnover_rate in [0,10.9] AND limit_days in [2,16]",944,0.31717527175721705,-0.3896206593852779,-0.7232485308774032,-1.4912039441038905,0.3665254237288136,1.178121109584577,-0.42082818510496134,812,-0.4441018822206466,-0.7212658122500561,-1.6809394402037845,132,0.029975451342148185,-0.14189772396427192,0.25365960395857995,1.0100025743704628,-0.5612651405710891
"avg_limit_turnover_5 in [-0,11.76] AND pre_pct in [-0.102,0.02932]",982,0.8291149861583583,-0.07696979614740562,-0.5033856980763973,-0.011429768677321966,0.40122199592668023,1.535304694612095,0.03553654541100593,858,-0.04009129372564035,-0.4989035232254406,0.1163991420851269,123,-0.36609656689913406,-0.345842857052053,-1.4624193491681652,0.8575994582538295,-0.5613495960234451
"price_lowest_30 in [1.537,2.972] AND turnover_rate in [0,13.12]",372,0.617733041445667,-0.19598638347200592,-0.5382054760404867,-0.7640337682008246,0.3870967741935484,1.124629424964691,-0.45866968266475966,312,-0.20571196036212314,-0.5382054760404867,-1.1209092651876726,60,-0.15051203749337216,-0.3104155803901164,-5.421411364650924,0.9469369133036455,-0.5613825615096568
"mv_A_free_float in [53.22,983.4] AND turnover_rate in [0,7.221]",337,0.6872960052278206,-0.14905262012817333,-0.39915771502399966,-0.8838902494388305,0.3590504451038576,1.482651790665028,-0.20522465881923582,274,-0.1359985366417994,-0.37591254112123795,-0.776868681721802,63,-0.2309049133211064,-0.1714430292712137,-1.3802082886492089,0.9166459021483874,-0.5614037461653791
"pre_close_sma7_pct in [7.04,15.9] AND pre_pct in [-0.102,0.04292]",982,0.7840985931690456,-0.09928354006806894,-0.5412821190809501,-0.10901800850608122,0.42464358452138495,1.4345777305623237,0.07728314760436072,847,-0.07019414957271086,-0.5412821190809501,-0.010325853824606204,133,-0.34343153804304605,-0.3221868465887737,-1.187156766338272,0.8678124351583538,-0.5614256378250047
"open_pct in [-4.306,-4.053] AND mv_A_free_float in [25,134]",191,0.7084186608635793,-0.13972722107234925,-0.3336812975372313,-0.7283601992933816,0.39790575916230364,1.3262985626693071,-0.17625615330658198,169,-0.12251696744030938,-0.3336812975372313,-0.539841027772123,22,-0.25451570149807223,-0.20012737452612717,-3.0220490559580955,0.9138140714915238,-0.5615099123399668
"open_pct in [-4.053,-2.881] AND mv_A_free_float in [31,76.14]",571,0.767005532084699,-0.10874552077381372,-0.4938757945485336,-0.114536083078012,0.415061295971979,1.3221511602940763,-0.0906884441632682,518,-0.053688283953111315,-0.38627999176670225,0.09737231800243412,53,-0.3939395830141499,-0.23568931356239364,-2.41507362924012,0.855211368722534,-0.5615355983875048
"price_lowest_30 in [1.537,1.968] AND pre_pct in [-0.04105,0.04292]",356,0.8685771705186566,-0.058911334483188305,-0.41611147595340203,-0.22265703754455635,0.4297752808988764,1.3038245950073355,-0.026161623542598968,301,0.008855405736795774,-0.2765173780496818,0.08772199845975263,55,-0.3795691287241837,-0.28391915526273515,-1.5738837656777243,0.853643311610975,-0.5616324109960646
"turnover_rate in [7.221,15.85] AND limit_days in [2,3]",606,0.987087712277593,-0.005611335178013377,-0.5499452116144665,0.2274511161790437,0.42574257425742573,1.2580619083047901,-0.08264890663231093,530,0.09113640660449973,-0.5099926389610909,0.5705138539167328,75,-0.5331420720573871,-0.23954263959782696,-3.690035112235713,0.7915704322115994,-0.5618549653182419
"open_pct in [-3.768,-3.057] AND turnover_rate in [7.221,10.9]",141,0.5796981451728539,-0.21831718163079206,-0.5211051934163969,-2.0435665851766966,0.3900709219858156,1.059543614317846,-0.4482661023640267,119,-0.24509523828452429,-0.5016935576159032,-2.306089462379909,22,0.0005268493657932805,-0.06233108466337889,-1.143909720212574,1.0001327687524542,-0.5618996291434977
"mv_A_free_float in [25,62.52] AND pre_close_sma7_pct in [5.544,15.9]",737,0.6107452589630308,-0.1926501711620836,-0.5024273089798328,-0.4762293793966012,0.4084124830393487,1.495138825710415,0.04239512592217388,682,-0.18247774041976783,-0.5024273089798328,-0.4107228361697359,55,-0.2618115124304701,-0.2274636262414631,-1.1228040823253616,0.9087902514562177,-0.5620280716404058
"mv_A_free_float in [45.25,76.14] AND turnover_rate in [0,15.85]",387,0.422977873276719,-0.3107200181431723,-0.6456407468543681,-1.6452865627529463,0.3953488372093023,1.2992515860097973,-0.19479769969124128,348,-0.35476006935124627,-0.6002364320305679,-1.8990814900552004,39,0.032550080538972015,-0.17646203460095478,0.12750601704295353,1.0098773206969889,-0.5621182839877178
"open_pct in [-3.057,-2.705] AND limit_days in [3,5]",209,0.8308375309388842,-0.0765815200027703,-0.4188045750873429,-0.1783463141978964,0.42105263157894735,1.4644212247622554,0.09877935912659119,174,-0.039150415966761276,-0.4188045750873429,0.05625043003201216,34,-0.3692493706813853,-0.2753205761974252,-2.7477031623066828,0.8572413649598152,-0.5621541296030579
"avg_limit_turnover_5 in [-0,6.449] AND turnover_rate in [0,10.9]",515,0.5089842680782659,-0.2519905980891941,-0.6426316042022054,-0.9928634793901219,0.36310679611650487,1.3958103049291468,-0.25478945333904657,445,-0.2718665630370629,-0.6426316042022054,-1.043707921879118,70,-0.13867539765204584,-0.17800210601113586,-0.5503327358244141,0.9517159931229437,-0.5621824280541696
"mv_A_free_float in [53.22,76.14] AND turnover_rate in [4.861,22.44]",327,0.38025119866802737,-0.3467047680354568,-0.6429371392699862,-1.92692114719229,0.38837920489296635,1.2769836456067218,-0.279930060246393,288,-0.3920054427255567,-0.6307171654360582,-2.209780084819256,38,0.08017056386298749,-0.12219894320288038,0.4769280343779645,1.0207060842191547,-0.562315858539689
"open_pct in [-3.287,-2.881] AND pre_close_sma7_pct in [3.427,10.15]",193,0.5959573302441608,-0.20119315384950054,-0.5064011467692892,-1.8718294347439381,0.43005181347150256,0.9259197587106128,-0.38224661172650676,169,-0.2474791850897351,-0.5064011467692892,-2.342469205328271,23,-0.01341456962994303,-0.10180967930640139,-1.6429663569120718,0.9957907719849621,-0.562424888776799
"mv_A_free_float in [76.14,134] AND turnover_rate in [9.015,15.85]",129,0.8819958532279305,-0.05353450016732786,-0.4044790396895017,-0.18074101044484675,0.4573643410852713,1.0068686193758205,-0.2347642469083051,104,0.026942267972329015,-0.4044790396895017,0.6822021870799914,25,-0.4639200192677633,-0.15170722270295123,-4.057747883056776,0.8372380911700694,-0.5624506987220437
"price_lowest_30 in [1.073,1.337] AND turnover_rate in [0,15.85]",507,0.6557648998761463,-0.16643888292514986,-0.46735869973514965,-0.6295066812669117,0.40433925049309666,1.3857164901327323,-0.06272824681188317,437,-0.147098827465857,-0.43377279293742943,-0.4795812303381134,70,-0.28548199721047995,-0.15538652591872992,-2.1486356087262246,0.8995061794601628,-0.5626260101561558
"pre_close_sma7_pct in [5.544,13.62] AND avg_limit_turnover_5 in [7.845,9.603]",127,0.752272982828015,-0.11634610514095312,-0.3898542321947701,-1.3624658086573922,0.3858267716535433,1.3169970370512627,-0.22638676470813926,107,-0.10880540769588909,-0.30209459133361616,-1.2856925025184989,20,-0.17068111782854456,-0.13060025441607404,-1.9901171770765356,0.9441907999205664,-0.5628771106160047
"open_pct in [-4.306,-4.053] AND prev_limit_status == 断板",174,0.9271761324764471,-0.03247333898981797,-0.273107256522524,0.127759564800968,0.41379310344827586,1.4217907004904515,0.004786077279955089,153,0.06943733094553384,-0.273107256522524,0.9573359745682704,21,-0.4896128271793262,-0.26712282137421317,-6.50734666615543,0.8135218813546314,-0.5629036594334722
"open_pct in [-5,-3.768] AND avg_limit_turnover_5 in [-0,6.449]",280,0.8863290999282853,-0.05067050297613873,-0.36708969832855076,-0.0016874149530521825,0.40714285714285714,1.4591258857226328,0.0026273068576186023,242,0.048546073960517244,-0.36708969832855076,0.5682882465957408,38,-0.4758994873691489,-0.22191878984481628,-4.90052891984427,0.8072053152129498,-0.5629233283019088
"price_lowest_30 in [1.073,1.623] AND turnover_rate in [0,7.221]",381,0.5344569158959269,-0.23636301766150625,-0.5186543674490078,-1.5657455580164956,0.3438320209973753,1.403824434341588,-0.31789581068026723,327,-0.26662762726032363,-0.4882001993360482,-1.7925072038175633,54,-0.04573193130658293,-0.14158726018504852,-0.24711200393696348,0.9844754671490951,-0.5629884866325682
"pre_close_sma7_pct in [7.04,30.35] AND turnover_rate in [7.221,13.12]",451,0.6875763209252721,-0.15374830478812673,-0.4708702158149959,-0.4528085775068185,0.4057649667405765,1.1080856720574481,-0.3523090330132845,384,-0.15185014358654503,-0.4708702158149959,-0.43457631264343005,66,-0.3095431497764104,-0.17404479371318982,-1.6616988786209714,0.9053349022923837,-0.5630523339276415
"mv_A_free_float in [37.47,134] AND turnover_rate in [0,13.12]",649,0.6525457579994762,-0.16766529611227,-0.5121228445879045,-0.32697902414313396,0.3667180277349769,1.3532245433803642,-0.29696196437172667,566,-0.14248092428617254,-0.5121228445879045,-0.18770496010064255,83,-0.3113545747030606,-0.23020063046217787,-1.6273078025086272,0.8836788362134305,-0.5630911569058625
"open_pct in [-3.511,-2.881] AND avg_limit_turnover_5 in [3.034,9.603]",264,0.9745732420114886,-0.011482456476571312,-0.5281557283792551,-0.3062288858936352,0.42424242424242425,1.463683025566305,0.1034491001672285,235,0.04177231080886701,-0.47993469117261045,-0.051235826378996145,28,-0.42666514255461163,-0.19266479470023,-4.548970236278422,0.8586387931625834,-0.5633571616790202
"pre_close_sma7_pct in [7.04,8.534] AND pre_pct in [-0.102,0.04292]",223,0.5780080649663204,-0.2128460909789709,-0.4927793007149659,-1.426025269439105,0.3991031390134529,1.1672052986156445,-0.3041545208283664,193,-0.25191980107539,-0.4927793007149659,-1.7275813972980318,29,-0.08311136703574995,-0.13826661476342783,-0.7283383203874524,0.9732633882175086,-0.5634096288429798
"pre_close_sma7_pct in [7.04,8.534] AND pre_pct in [-0.09895,0]",149,0.5743635110599425,-0.21501694179658348,-0.5087354087830958,-2.1734389314143803,0.37583892617449666,1.2419351581446338,-0.34978928671545745,127,-0.27433172610271894,-0.5087354087830958,-2.9456191165642385,21,0.07044066099405843,-0.12421954428479931,-0.9196219082115901,1.021107022059447,-0.5635227604825768
"open_pct in [-4.053,-2.5] AND avg_limit_turnover_5 in [11.76,17.79]",333,0.5618515504611116,-0.22609648612629796,-0.5492684926775544,-0.9602832520448389,0.4264264264264264,1.2260413382308446,-0.11939043227586163,286,-0.24596056419051004,-0.5492684926775544,-1.0883527328937421,45,-0.14527429056942576,-0.20649509025933765,-0.6326401919735093,0.9599669513879828,-0.5635587682033174
"pre_close_sma7_pct in [5.544,15.9] AND price_lowest_30 in [1.537,1.755]",284,0.8095738630468561,-0.09112303051005632,-0.40482604595872984,-0.38888352626748246,0.4084507042253521,1.7459371309128617,0.2789243056308334,232,-0.04016352331072459,-0.40482604595872984,-0.12179500637971359,52,-0.3347157168154188,-0.26202072175656066,-1.7646797319373924,0.8736262917608524,-0.5635845446025579
"pre_close_sma7_pct in [15.9,19.12] AND turnover_rate in [9.015,55.09]",182,0.9574374297666177,-0.018900403997216486,-0.3287328742468968,0.3331924850077902,0.43956043956043955,1.2862149839390744,0.014293680195529344,153,0.10646862771618504,-0.3287328742468968,1.166281206745396,29,-0.5417794628541787,-0.28373214235303246,-5.411342393384241,0.7870475255226714,-0.5637727231710443
"pre_close_sma7_pct in [3.427,19.12] AND price_lowest_30 in [1.755,2.972]",327,0.9587519740768932,-0.018353398351035,-0.2581579209776049,0.15603463342163712,0.42201834862385323,1.3056808093871701,-0.0725189964546576,281,0.08539224386882993,-0.2581579209776049,0.7120133293158643,45,-0.5096139093526187,-0.25622338371509623,-2.9282094457334003,0.7896075184161736,-0.5638225525914244
"pre_close_sma7_pct in [7.04,19.12] AND price_lowest_30 in [1.623,1.968]",284,1.2671911300214038,0.11394344003341517,-0.41787388074962073,0.8157580182216286,0.4225352112676056,1.5772672435697452,0.2419636928754813,234,0.462318347693947,-0.20959676573433894,2.24821607239193,50,-0.75246891591163,-0.41141330082837146,-7.842139786116929,0.6294831463273834,-0.5638647888345165
"avg_limit_turnover_5 in [6.449,9.603] AND turnover_rate in [4.861,27.62]",424,1.2617030700933156,0.10846019244062854,-0.39639746472694437,0.6367068967803771,0.4080188679245283,1.4998184047040144,0.04373680087678586,365,0.257837729650257,-0.3437804219879542,1.1467856856053855,58,-0.6308074154032037,-0.37866487582776553,-3.143043551474272,0.7652624191315452,-0.5638796091358826
"price_lowest_30 in [1.461,2.972] AND limit_days in [4,5]",345,0.5901502639470517,-0.21338489239847958,-0.6163710793937495,-0.7462911346842467,0.3884057971014493,1.4507797061107008,-0.1311953257541514,284,-0.2261734027682174,-0.5325210082556919,-0.8991195984363278,59,-0.12670374486838776,-0.3497157773845567,-0.42609764192891203,0.955371462408411,-0.5639065618816241
"avg_limit_turnover_5 in [3.034,9.603] AND pre_pct in [-0.0638,0]",277,0.9232536526996271,-0.03390390087958828,-0.2607982427332367,0.09310973765818571,0.40794223826714804,1.8983244265521293,0.3506244720765431,247,0.0641726897622259,-0.2043033018060726,0.6093366714038493,30,-0.4874001522326059,-0.25498560793552394,-6.693414568933816,0.8160952510481301,-0.5641846637876178
"pre_pct in [-0.102,0.02932] AND turnover_rate in [4.861,22.44]",1172,0.7790319525033301,-0.10247640102841937,-0.5732619090618778,-0.07910987994082967,0.4121160409556314,1.4591253406782216,0.029995410447318314,1039,-0.0699331534451747,-0.5732619090618778,0.03569223085793045,132,-0.3930134259735766,-0.24084810265373258,-1.6014371626491581,0.8579631809788337,-0.5642260300111961
"mv_A_free_float in [31,53.22] AND turnover_rate in [0,22.44]",568,0.5974368621671315,-0.20033306565557907,-0.5623488796223094,-0.6339662131924921,0.4119718309859155,1.356150692602819,-0.06680462776588497,532,-0.19362505340078795,-0.5623488796223094,-0.5624486752746637,36,-0.2531823134343586,-0.1749157018752563,-1.307692520539536,0.9128538901270145,-0.5642459337108792
"pre_pct in [-0.09895,0.06225] AND turnover_rate in [9.015,15.85]",575,0.6226513046957258,-0.18545950502229025,-0.6352954654667062,-0.46053700816008,0.4226086956521739,1.331415235431588,-0.033943457387716085,506,-0.19128552507479002,-0.6352954654667062,-0.46628455396334195,68,-0.27706658117197824,-0.19908506572801798,-1.1011655068879067,0.905241405467894,-0.5643592782053983
"pre_close_sma7_pct in [8.534,15.9] AND pre_pct in [-0.102,0]",403,1.0562591013388893,0.02421393867478505,-0.36962245417607986,0.39375917067261434,0.42431761786600497,1.6380556938014044,0.273656244114212,349,0.15163717026395385,-0.3669284859391635,0.8780600370876142,53,-0.563006693865258,-0.31188970054279097,-2.9412246856793973,0.772164680439678,-0.5643811248701538
"pre_close_sma7_pct in [5.544,13.62] AND limit_days in [2,5]",1009,1.0388224308557015,0.016509409614811066,-0.3879227217083445,0.27425197323203976,0.4370664023785927,1.4997167370440792,0.19199359150025655,874,0.14631752358257466,-0.3879227217083445,0.6620556172192696,133,-0.5150245797638685,-0.35479199750032697,-2.3575049927706124,0.7835953561521881,-0.5644114220763368
"pre_pct in [-0.0638,0.099] AND turnover_rate in [7.221,15.85]",738,0.512782172670721,-0.2511281751260642,-0.618862853982483,-0.738369016970385,0.4159891598915989,1.2060348883895127,-0.19545229414604645,639,-0.2611833168508213,-0.618862853982483,-0.745090792086314,99,-0.19521059172357125,-0.1820676732367721,-0.8930281028857475,0.9355320354426977,-0.5645098901614449
"pre_close_sma7_pct in [7.04,10.15] AND pre_pct in [-0.04105,0.01568]",171,0.7787488408637119,-0.10343083416448728,-0.37809322057616035,-0.585768822057446,0.4269005847953216,1.058468454270725,-0.27573400358949646,148,-0.06477889117055757,-0.37809322057616035,-0.21660421276946873,23,-0.3166794331891082,-0.19667088262686594,-2.7569652314318094,0.8869423414513793,-0.5645580844993091
