week_id,week_end_date,trading_days_in_week,max_daily_stock_count,limit_up_count,limit_down_count,limit_up_next_ret,limit_down_next_ret,limit_up_event_count,limit_down_event_count,limit_up_ratio,limit_down_ratio,net_limit_ratio,market_week_end_date,benchmark_value_weight_ret,future_return_1d,future_return_3d,future_return_5d,future_return_10d,chase_ret,chase_trade_count,signal_net_limit_ratio,signal_limit_down_next_ret,signal_limit_up_ratio,signal_limit_down_ratio,signal_chase_ret,total_signal_count,base_position,next_week_ret,return_week_end_date,base_model_ret,weighted_signal_value,weighted_position,weighted_model_ret,benchmark_nav,ma_10,ma_20,ma_60,signal_ma20,market_trend,trend_buy_signal,trend_position,trend_model_ret
2024-37,2024-09-13,5,4968,201,59,0.007927627179572252,-0.05198223045018478,160,49,0.04045893719806763,0.011876006441223833,0.0285829307568438,2024-09-13,-0.020738244013969065,0.002370360920368908,0.012754185893438796,0.0574983674900027,0.34162105218564376,-0.0132828910617341,432,0,0,0,0,0,0,0.0,0.012754185893438796,2024-09-20,0.0,0.0,0.0,0.0,0.8869943024807239,0.9358325071098024,0.9668438334938834,1.004349762688918,1.45,down,false,0.0,0.0
2024-38,2024-09-20,3,4967,138,13,0.03665352072396863,-0.007526408652898618,87,12,0.027783370243607813,0.0026172740084558083,0.025166096235152004,2024-09-20,0.012754185893438796,0.003279099369446481,0.0566827101369789,0.141000462705964,0.1952571679860955,-0.0018162144608646574,266,0,1,0,1,1,3,1.0,0.14100046270596378,2024-09-27,0.14100046270596378,0.6000000000000001,0.8,0.11280037016477103,0.8983071927009841,0.9288103135872822,0.9609287488099314,1.0008123769384658,1.5,down,false,0.0,0.0
2024-39,2024-09-27,5,4971,503,13,0.058425895452852074,-0.012350736384657862,359,12,0.1011868839267753,0.002615167974250654,0.09857171595252465,2024-09-27,0.14100046270596378,0.09233808211252148,0.07387487757995737,0.04755186965608926,0.07215238906395038,0.03951513672729311,1454,1,0,1,1,1,4,1.0,0.09233808211252148,2024-09-30,0.09233808211252148,0.9000000000000001,1.0,0.09233808211252148,1.0249689225239182,0.9340860747651789,0.9605438897337566,0.9997450181326505,1.55,down,true,1.0,0.09233808211252148
2024-40,2024-09-30,1,4967,945,0,,,0,0,0.19025568753774916,0.0,0.19025568753774916,2024-09-30,0.09233808211252148,0.0628767871459317,-0.010410181608764946,-0.01773684661504049,-0.011260776205243017,0.17900039759256953,3618,1,0,1,1,1,4,1.0,-0.04100032141131471,2024-10-11,-0.04100032141131471,0.9000000000000001,1.0,-0.04100032141131471,1.1196125870547144,0.9515440116125978,0.9648666503402266,0.9997427479104888,1.65,down,true,1.0,-0.04100032141131471
2024-41,2024-10-11,4,4969,971,1060,-0.04746950624592999,-0.005848854966479582,934,1025,0.19541155162004428,0.21332260012074863,-0.017911048500704366,2024-10-11,-0.04100032141131471,0.02425806318361845,-0.0013143828993968931,0.02348381986654058,0.04506504642769382,-0.03157965313939193,5093,0,1,1,0,0,2,0.75,0.023483819866540356,2024-10-18,0.017612864899905267,0.35,0.0,0.0,1.0737081111293176,0.9638255922943412,0.9680930906128513,0.9988591386234954,1.7,down,false,0.0,0.0
2024-42,2024-10-18,5,4974,429,16,0.030204394139271677,-0.0014810764612449914,312,16,0.08624849215922799,0.003216726980297547,0.08303176517893043,2024-10-18,0.023483819866540356,0.007354475395350946,0.01784102297585788,0.021086045663103237,0.009963948872456996,0.010694976698253842,1551,1,1,1,1,1,5,1.0,0.021086045663103237,2024-10-25,0.021086045663103237,1.0,1.0,0.021086045663103237,1.0989228790003218,0.9801253493721234,0.9726354056787466,0.998985482277609,1.95,sideways,true,1.0,0.021086045663103237
2024-43,2024-10-25,5,4974,609,7,0.033559442507332005,-0.009954164076715328,445,7,0.1224366706875754,0.0014073180538801769,0.12102935263369521,2024-10-25,0.021086045663103237,0.009668167041306575,-0.006352351526832001,-0.010892418751471178,0.05238940054836405,0.011084806884612492,1584,1,1,1,1,1,5,1.0,-0.010892418751471178,2024-11-01,-0.010892418751471178,1.0,1.0,-0.010892418751471178,1.1220948170071514,0.9984630818360932,0.9791858150788236,0.9998701056988075,2.1,sideways,true,1.0,-0.010892418751471178
2024-44,2024-11-01,5,4969,792,165,0.0266228460539205,0.0044585043722022875,694,12,0.15938820688267258,0.03320587643389012,0.12618233044878246,2024-11-01,-0.010892418751471178,0.014855817577938746,0.041951221806307615,0.06397870211444134,0.024580333191243087,0.006895528534575346,1724,1,1,1,0,1,4,1.0,0.06397870211444134,2024-11-08,0.06397870211444134,0.8,1.0,0.06397870211444134,1.109872490381454,1.0170534521127672,0.9851354122018879,1.0010524285886302,2.2,sideways,true,1.0,0.06397870211444134
2024-45,2024-11-08,5,4973,770,61,0.03989461668694113,-0.000099001441131188,649,58,0.15483611502111402,0.01226623768349085,0.14256987733762316,2024-11-08,0.06397870211444134,0.01068967257851594,0.0027585908178457963,-0.03702928342917211,-0.0563485329872927,0.009952995358982152,1840,1,1,1,0,1,4,1.0,-0.03702928342917211,2024-11-15,-0.03702928342917211,0.8,1.0,-0.03702928342917211,1.1808806918285824,1.0421140553372559,0.9953135619875809,1.0028993614368689,2.3,sideways,true,1.0,-0.03702928342917211
2024-46,2024-11-15,5,4976,408,95,0.0010467486945939667,-0.04740815976438292,341,68,0.0819935691318328,0.019091639871382637,0.06290192926045016,2024-11-15,-0.03702928342917211,-0.009934088252799289,0.012128145803828483,-0.02006213608126861,0.00026276191347718303,-0.004460479611144173,1114,1,0,1,0,1,3,1.0,-0.02006213608126839,2024-11-22,-0.02006213608126839,0.7,1.0,-0.02006213608126839,1.1371535259948249,1.0652515520101993,1.0039485487018585,1.0041398784801163,2.45,sideways,true,1.0,-0.02006213608126839
2024-47,2024-11-22,5,4978,511,92,0.03452757651059745,0.004147694532210874,440,83,0.10265166733627963,0.018481317798312576,0.08417034953796705,2024-11-22,-0.02006213608126839,0.0009348644381248494,0.013546615226737169,0.020741006897587733,0.04462381234927304,0.00119310223425201,1116,1,1,1,0,1,4,1.0,0.020741006897587733,2024-11-29,0.020741006897587733,0.8,1.0,0.020741006897587733,1.1143397972110225,1.0879861014832293,1.0119093042965157,1.0051017557361128,2.6,up,true,1.0,0.020741006897587733
2024-48,2024-11-29,5,4981,569,107,0.013281942573338468,-0.045254587637091434,441,100,0.11423408954025296,0.02148163019474001,0.09275245934551295,2024-11-29,0.020741006897587733,0.013772801618261221,0.00834862475440623,0.023397517382273136,0.022311839642925158,0.00636927201477562,1118,1,0,1,0,1,3,1.0,0.02339751738227358,2024-12-06,0.02339751738227358,0.7,1.0,0.02339751738227358,1.1374523266312329,1.111900614876254,1.0203554642317683,1.006386083609557,2.6,up,true,1.0,0.02339751738227358
2024-49,2024-12-06,5,4981,619,46,0.023623271287341874,-0.044530721079324084,498,39,0.12427223449106604,0.009235093354748043,0.11503714113631801,2024-12-06,0.02339751738227358,-0.001734861899482909,0.010118006049158357,-0.0010608563348140088,-0.010290317266244298,0.003504684692466187,1253,1,0,1,1,1,4,1.0,-0.0010608563348140088,2024-12-13,-0.0010608563348140088,0.9000000000000001,1.0,-0.0010608563348140088,1.1640658872150946,1.1258103113453717,1.0299481930552754,1.0082005998982475,2.75,up,true,1.0,-0.0010608563348140088
2024-50,2024-12-13,5,4980,602,60,0.024339202470368932,-0.020435403454834026,503,49,0.12088353413654618,0.012048192771084338,0.10883534136546184,2024-12-13,-0.0010608563348140088,-0.005137715302944934,-0.01039273595346657,-0.009239262461541609,-0.008869162344804948,-0.003146236495855422,1291,1,0,1,0,1,3,1.0,-0.00923926246154172,2024-12-20,-0.00923926246154172,0.7,1.0,-0.00923926246154172,1.1628309805445016,1.1301321506943505,1.040838081153474,1.0100911346858146,2.85,up,true,1.0,-0.00923926246154172
2024-51,2024-12-20,5,4984,386,218,-0.0012742366149432862,-0.03657407989498088,303,203,0.0774478330658106,0.04373996789727127,0.033707865168539325,2024-12-20,-0.00923926246154172,-0.012240593244720932,-0.004960714375371933,0.0003735514566878262,-0.06680639470794303,-0.013537254866200709,903,0,0,0,0,0,0,0.0,0.00037355145668804823,2024-12-27,0.0,0.0,0.0,0.0,1.1520872799168391,1.1379700675731024,1.050897829933722,1.0125077916976537,2.75,up,false,0.0,0.0
2024-52,2024-12-27,5,4983,304,248,0.01066575187949252,-0.03214408545165962,238,241,0.06100742524583584,0.04976921533212924,0.011238209913706602,2024-12-27,0.00037355145668804823,3.2940146963422734e-6,-0.045727439650637414,-0.06715486036871654,-0.07633748471041091,-0.008425408131481201,686,0,0,0,0,0,0,0.0,-0.06488008869036022,2025-01-03,-0.0,0.0,0.0,-0.0,1.1525176437984839,1.1433295440529188,1.061727446712521,1.0146327727952589,2.75,up,false,0.0,-0.0
2025-01,2025-01-03,4,4982,192,144,0.008474077804947366,-0.048506451090339395,147,56,0.03853873946206343,0.02890405459654757,0.009634684865515858,2025-01-03,-0.06488008869036022,-0.0024325989114812874,0.008160816251481684,-0.010928249139575463,0.019455614657140297,-0.009088633679323945,427,0,0,0,0,0,0,0.0,-0.010928249139575241,2025-01-10,-0.0,0.0,0.0,-0.0,1.0777421968516332,1.1388942820373669,1.06867868193673,1.015404224761554,2.65,up,false,0.0,-0.0
2025-02,2025-01-10,5,4983,345,131,0.018047497418639334,-0.009803924767473897,306,84,0.06923540036122817,0.026289383905277946,0.04294601645595023,2025-01-10,-0.010928249139575241,-0.0013387087608663917,0.024743031815753547,0.030719574965399454,0.0377743825868011,-0.00084481645693866,734,1,1,0,0,1,3,1.0,0.030719574965399454,2025-01-17,0.030719574965399454,0.55,0.8,0.024575659972319565,1.0659643616162053,1.134503469160842,1.0757784606368046,1.015837041242141,2.75,up,true,1.0,0.030719574965399454
2025-03,2025-01-17,5,4986,376,55,0.024785730163280506,0.02422399790749058,319,43,0.0754111512234256,0.01103088648215002,0.06438026474127558,2025-01-17,0.030719574965399454,0.004423175829334713,-0.00417042339065532,0.006844546075142288,0.03660778084600835,0.008266224572939821,841,1,1,0,0,1,3,1.0,0.006844546075142066,2025-01-24,0.006844546075142066,0.55,0.8,0.005475636860113653,1.0987103337333186,1.1262864333513156,1.0842002443442857,1.0166886484205642,2.75,up,true,1.0,0.006844546075142066
2025-04,2025-01-24,5,4991,263,106,0.013097006803632379,-0.052572826321070236,196,84,0.05269485073131637,0.02123822881186135,0.031456621919455016,2025-01-24,0.006844546075142066,-0.0056078096125281585,0.00914771156961991,0.029560903802765326,0.04220963246123133,0.004286517835865816,654,0,0,0,0,1,1,0.5,-0.0056078096125281585,2025-01-27,-0.0028039048062640792,0.3,0.0,-0.0,1.106230507235791,1.1231941314754121,1.094222841742806,1.0178067383100378,2.75,up,true,1.0,-0.0056078096125281585
