参数组合,参数结果,综合得分
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 126, '调整正确率(%)': '55.00', '预计平均亏损改善(%)': '2.2690'}",0.48268629209401326
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 124, '调整正确率(%)': '55.29', '预计平均亏损改善(%)': '2.2656'}",0.48072578374647307
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 117, '调整正确率(%)': '56.96', '预计平均亏损改善(%)': '2.2488'}",0.47953721345648026
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 145, '调整正确率(%)': '53.40', '预计平均亏损改善(%)': '2.1355'}",0.4790153306634596
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 121, '调整正确率(%)': '56.73', '预计平均亏损改善(%)': '2.2162'}",0.4789302832027748
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 127, '调整正确率(%)': '54.40', '预计平均亏损改善(%)': '2.2689'}",0.4786561176930657
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 111, '调整正确率(%)': '58.68', '预计平均亏损改善(%)': '2.2157'}",0.4776182882886465
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 162, '调整正确率(%)': '56.78', '预计平均亏损改善(%)': '1.7853'}",0.4773788243988918
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 144, '调整正确率(%)': '52.97', '预计平均亏损改善(%)': '2.1462'}",0.47471919043219596
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 175, '调整正确率(%)': '55.99', '预计平均亏损改善(%)': '1.6767'}",0.47442821629538007
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.8340'}",0.4742988271290157
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.8340'}",0.4742988271290157
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 14, '调整正确率(%)': '65.96', '预计平均亏损改善(%)': '2.8340'}",0.4742988271290157
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 132, '调整正确率(%)': '54.58', '预计平均亏损改善(%)': '2.1833'}",0.4734477829368193
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 142, '调整正确率(%)': '61.29', '预计平均亏损改善(%)': '1.7430'}",0.4724881047371139
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 179, '调整正确率(%)': '54.14', '预计平均亏损改善(%)': '1.7165'}",0.4721788732974718
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 53, '调整正确率(%)': '62.43', '预计平均亏损改善(%)': '2.5935'}",0.47114730371577873
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 36, '调整正确率(%)': '64.89', '预计平均亏损改善(%)': '2.6435'}",0.4706476491232803
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 178, '调整正确率(%)': '53.74', '预计平均亏损改善(%)': '1.7349'}",0.4697712163654492
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 83, '调整正确率(%)': '60.33', '预计平均亏损改善(%)': '2.3810'}",0.4693474413579111
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 177, '调整正确率(%)': '54.57', '预计平均亏损改善(%)': '1.6969'}",0.468316756630101
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 80, '调整正确率(%)': '62.78', '预计平均亏损改善(%)': '2.2834'}",0.4679466626205455
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 100, '调整正确率(%)': '54.78', '预计平均亏损改善(%)': '2.4699'}",0.46687952425354357
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 46, '调整正确率(%)': '64.23', '预计平均亏损改善(%)': '2.5535'}",0.4665164845469586
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 111, '调整正确率(%)': '55.33', '预计平均亏损改善(%)': '2.3269'}",0.4663060576734058
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 130, '调整正确率(%)': '54.75', '预计平均亏损改善(%)': '2.1559'}",0.46533088883357027
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 162, '调整正确率(%)': '56.99', '预计平均亏损改善(%)': '1.7142'}",0.46490799717639025
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 114, '调整正确率(%)': '56.47', '预计平均亏损改善(%)': '2.2307'}",0.4644907067980315
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 90, '调整正确率(%)': '57.96', '预计平均亏损改善(%)': '2.4026'}",0.46438330103769965
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 106, '调整正确率(%)': '57.30', '预计平均亏损改善(%)': '2.2700'}",0.46415514063338115
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 97, '调整正确率(%)': '58.74', '预计平均亏损改善(%)': '2.2873'}",0.4634097084668335
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 78, '调整正确率(%)': '63.36', '预计平均亏损改善(%)': '2.2511'}",0.4630042523034593
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 124, '调整正确率(%)': '55.96', '预计平均亏损改善(%)': '2.1427'}",0.4623004173052957
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 118, '调整正确率(%)': '54.48', '预计平均亏损改善(%)': '2.2735'}",0.46143008591045886
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 107, '调整正确率(%)': '58.31', '预计平均亏损改善(%)': '2.1954'}",0.4612337946620738
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 114, '调整正确率(%)': '54.82', '预计平均亏损改善(%)': '2.2964'}",0.46116533243712526
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 80, '调整正确率(%)': '61.37', '预计平均亏损改善(%)': '2.3199'}",0.46106778587916153
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 129, '调整正确率(%)': '53.12', '预计平均亏损改善(%)': '2.2228'}",0.4603464134128268
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 172, '调整正确率(%)': '54.35', '预计平均亏损改善(%)': '1.7192'}",0.46010761375678694
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 30, '调整正确率(%)': '67.02', '预计平均亏损改善(%)': '2.5456'}",0.45959245895761264
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 165, '调整正确率(%)': '56.38', '预计平均亏损改善(%)': '1.6833'}",0.45866517545475405
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 67, '调整正确率(%)': '65.60', '预计平均亏损改善(%)': '2.2308'}",0.4584708980895259
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 97, '调整正确率(%)': '57.97', '预计平均亏损改善(%)': '2.3012'}",0.4584133236990819
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 87, '调整正确率(%)': '59.40', '预计平均亏损改善(%)': '2.3311'}",0.4580457713099224
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 112, '调整正确率(%)': '53.60', '预计平均亏损改善(%)': '2.3592'}",0.4574100535072244
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 56, '调整正确率(%)': '67.32', '预计平均亏损改善(%)': '2.2442'}",0.4555602079529353
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 117, '调整正确率(%)': '56.12', '预计平均亏损改善(%)': '2.1722'}",0.4552271949504457
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 124, '调整正确率(%)': '62.45', '预计平均亏损改善(%)': '1.7829'}",0.45454443494920804
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 78, '调整正确率(%)': '58.96', '预计平均亏损改善(%)': '2.4282'}",0.45452707853786367
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 34, '调整正确率(%)': '64.66', '预计平均亏损改善(%)': '2.5947'}",0.454053039764366
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 28, '调整正确率(%)': '62.96', '预计平均亏损改善(%)': '2.7405'}",0.45402178042044244
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 163, '调整正确率(%)': '55.04', '预计平均亏损改善(%)': '1.7452'}",0.45350106163576065
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 83, '调整正确率(%)': '54.75', '预计平均亏损改善(%)': '2.5802'}",0.45337762059077485
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 106, '调整正确率(%)': '55.26', '预计平均亏损改善(%)': '2.3164'}",0.4528856353313724
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.52, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 16, '调整正确率(%)': '66.67', '预计平均亏损改善(%)': '2.6734'}",0.452752657663811
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 86, '调整正确率(%)': '58.12', '预计平均亏损改善(%)': '2.3759'}",0.45208887404829234
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 90, '调整正确率(%)': '54.38', '预计平均亏损改善(%)': '2.5189'}",0.4517734890350168
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 160, '调整正确率(%)': '55.72', '预计平均亏损改善(%)': '1.7314'}",0.45127098561660883
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 30, '调整正确率(%)': '62.07', '预计平均亏损改善(%)': '2.7421'}",0.4494930228653712
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 116, '调整正确率(%)': '54.81', '预计平均亏损改善(%)': '2.2178'}",0.4491287486911435
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 119, '调整正确率(%)': '53.86', '预计平均亏损改善(%)': '2.2287'}",0.44800911473761673
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 174, '调整正确率(%)': '53.64', '预计平均亏损改善(%)': '1.6749'}",0.4479812090354572
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 123, '调整正确率(%)': '53.36', '预计平均亏损改善(%)': '2.2111'}",0.4477313126286543
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 124, '调整正确率(%)': '54.07', '预计平均亏损改善(%)': '2.1641'}",0.4474227016583602
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 31, '调整正确率(%)': '62.22', '预计平均亏损改善(%)': '2.7143'}",0.4474190564506897
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 111, '调整正确率(%)': '56.43', '预计平均亏损改善(%)': '2.1804'}",0.447415897117408
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 158, '调整正确率(%)': '55.73', '预计平均亏损改善(%)': '1.7300'}",0.4468658347595899
"{'min_weight': 0.1, 'window': 20, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 135, '调整正确率(%)': '59.14', '预计平均亏损改善(%)': '1.7967'}",0.44682909863460274
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 126, '调整正确率(%)': '53.81', '预计平均亏损改善(%)': '2.1510'}",0.4462980685877336
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.7}","{'调整天数': 80, '调整正确率(%)': '57.89', '预计平均亏损改善(%)': '2.4186'}",0.4458606800761592
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.3}","{'调整天数': 158, '调整正确率(%)': '56.41', '预计平均亏损改善(%)': '1.6905'}",0.4456829654232747
"{'min_weight': 0, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 112, '调整正确率(%)': '56.61', '预计平均亏损改善(%)': '2.1483'}",0.44476415381151735
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.5, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 105, '调整正确率(%)': '54.87', '预计平均亏损改善(%)': '2.3065'}",0.44476370356477235
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.8}","{'调整天数': 43, '调整正确率(%)': '62.42', '预计平均亏损改善(%)': '2.5654'}",0.4441731092417386
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 99, '调整正确率(%)': '57.35', '预计平均亏损改善(%)': '2.2403'}",0.4437931580787361
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.3, 'win_rate_threshold': 0.48, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 81, '调整正确率(%)': '60.85', '预计平均亏损改善(%)': '2.2509'}",0.44369307780125233
"{'min_weight': 0, 'window': 25, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 83, '调整正确率(%)': '58.97', '预计平均亏损改善(%)': '2.3164'}",0.4422002664181554
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.35, 'win_rate_threshold': 0.45, 'profit_loss_ratio_threshold': 1.55}","{'调整天数': 74, '调整正确率(%)': '59.92', '预计平均亏损改善(%)': '2.3613'}",0.44212978240917367
"{'min_weight': 0.1, 'window': 25, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 157, '调整正确率(%)': '55.59', '预计平均亏损改善(%)': '1.7228'}",0.4418485310666928
"{'min_weight': 0, 'window': 20, 'down_limit_ratio': 0.4, 'win_rate_threshold': 0.4, 'profit_loss_ratio_threshold': 1.5}","{'调整天数': 118, '调整正确率(%)': '54.39', '预计平均亏损改善(%)': '2.1820'}",0.4417069529271704
"{'min_weight': 0.1, 'window': 15, 'down_limit_ratio': 0.2, 'win_rate_threshold': 0.43, 'profit_loss_ratio_threshold': 1.4}","{'调整天数': 154, '调整正确率(%)': '56.44', '预计平均亏损改善(%)': '1.7057'}",0.4406740427761462
